Time,x,y,z
10 Oct 2022 04:00:01.000000000,-209.84094878657737,-6863.433842704113,1996.5078670108442
10 Oct 2022 04:00:02.000000000,-209.09181387793163,-6865.5260249622215,1989.3803090248211
10 Oct 2022 04:00:03.000000000,-208.34245105379586,-6867.610723609059,1982.2505825598191
10 Oct 2022 04:00:04.000000000,-207.59286113022617,-6869.687936372276,1975.1186953874326
10 Oct 2022 04:00:05.000000000,-206.84304492521503,-6871.757660987628,1967.9846552816157
10 Oct 2022 04:00:06.000000000,-206.09300325516597,-6873.819895199082,1960.8484700186646
10 Oct 2022 04:00:07.000000000,-205.34273693840842,-6875.874636758726,1953.7101473772198
10 Oct 2022 04:00:08.000000000,-204.59224679244872,-6877.92188342684,1946.569695138248
10 Oct 2022 04:00:09.000000000,-203.8415336351864,-6879.9616329718765,1939.4271210850354
10 Oct 2022 04:00:10.000000000,-203.09059828522786,-6881.9938831704485,1932.2824330031845
10 Oct 2022 04:00:11.000000000,-202.3394415609598,-6884.018631807342,1925.1356386806008
10 Oct 2022 04:00:12.000000000,-201.5880642810106,-6886.035876675537,1917.9867459074844
10 Oct 2022 04:00:13.000000000,-200.83646726470533,-6888.045615576174,1910.8357624763257
10 Oct 2022 04:00:14.000000000,-200.0846513311563,-6890.047846318582,1903.6826961818936
10 Oct 2022 04:00:15.000000000,-199.33261729970687,-6892.04256672028,1896.5275548212223
10 Oct 2022 04:00:16.000000000,-198.5803659904046,-6894.029774606963,1889.3703461936148
10 Oct 2022 04:00:17.000000000,-197.82789822291292,-6896.009467812528,1882.2110781006227
10 Oct 2022 04:00:18.000000000,-197.07521481775402,-6897.981644179041,1875.0497583460453
10 Oct 2022 04:00:19.000000000,-196.32231659506314,-6899.94630155679,1867.8863947359166
10 Oct 2022 04:00:20.000000000,-195.5692043758276,-6901.903437804234,1860.7209950784993
10 Oct 2022 04:00:21.000000000,-194.8158789808061,-6903.853050788045,1853.5535671842738
10 Oct 2022 04:00:22.000000000,-194.0623412311463,-6905.7951383830905,1846.3841188659344
10 Oct 2022 04:00:23.000000000,-193.308591948069,-6907.72969847245,1839.2126579383746
10 Oct 2022 04:00:24.000000000,-192.55463195349137,-6909.656728947391,1832.0391922186843
10 Oct 2022 04:00:25.000000000,-191.8004620687853,-6911.576227707407,1824.8637295261362
10 Oct 2022 04:00:26.000000000,-191.04608311679132,-6913.488192660172,1817.6862776821827
10 Oct 2022 04:00:27.000000000,-190.29149591887358,-6915.3926217216185,1810.5068445104412
10 Oct 2022 04:00:28.000000000,-189.5367012984832,-6917.28951281584,1803.325437836692
10 Oct 2022 04:00:29.000000000,-188.7817000775879,-6919.178863875191,1796.1420654888607
10 Oct 2022 04:00:30.000000000,-188.02649307962992,-6921.060672840223,1788.956735297026
10 Oct 2022 04:00:31.000000000,-187.27108112749517,-6922.9349376597165,1781.7694550933893
10 Oct 2022 04:00:32.000000000,-186.5154650449104,-6924.801656290661,1774.5802327122847
10 Oct 2022 04:00:33.000000000,-185.7596456552098,-6926.660826698293,1767.3890759901624
10 Oct 2022 04:00:34.000000000,-185.0036237825667,-6928.512446856056,1760.1959927655794
10 Oct 2022 04:00:35.000000000,-184.24740025075766,-6930.356514745646,1753.0009908791912
10 Oct 2022 04:00:36.000000000,-183.49097588439201,-6932.193028356963,1745.804078173749
10 Oct 2022 04:00:37.000000000,-182.73435150768546,-6934.021985688173,1738.605262494084
10 Oct 2022 04:00:38.000000000,-181.977527945692,-6935.843384745647,1731.4045516871024
10 Oct 2022 04:00:39.000000000,-181.22050602321315,-6937.657223544019,1724.2019536017765
10 Oct 2022 04:00:40.000000000,-180.46328656542198,-6939.4635001061515,1716.9974760891348
10 Oct 2022 04:00:41.000000000,-179.70587039755395,-6941.262212463163,1709.7911270022528
10 Oct 2022 04:00:42.000000000,-178.9482583455253,-6943.053358654397,1702.5829141962524
10 Oct 2022 04:00:43.000000000,-178.19045123468752,-6944.836936727464,1695.372845528279
10 Oct 2022 04:00:44.000000000,-177.4324498918478,-6946.612944738199,1688.1609288575082
10 Oct 2022 04:00:45.000000000,-176.6742551423142,-6948.381380750725,1680.9471720451247
10 Oct 2022 04:00:46.000000000,-175.91586781347297,-6950.142242837381,1673.7315829543204
10 Oct 2022 04:00:47.000000000,-175.15728873121412,-6951.895529078797,1666.5141694502854
10 Oct 2022 04:00:48.000000000,-174.39851872286903,-6953.641237563824,1659.2949394001992
10 Oct 2022 04:00:49.000000000,-173.63955861521205,-6955.379366389608,1652.073900673218
10 Oct 2022 04:00:50.000000000,-172.8804092359941,-6957.109913661526,1644.8510611404727
10 Oct 2022 04:00:51.000000000,-172.1210714119327,-6958.832877493248,1637.6264286750552
10 Oct 2022 04:00:52.000000000,-171.36154597166018,-6960.548256006684,1630.400011152015
10 Oct 2022 04:00:53.000000000,-170.60183374245523,-6962.256047332036,1623.1718164483425
10 Oct 2022 04:00:54.000000000,-169.8419355522735,-6963.956249607766,1615.9418524429677
10 Oct 2022 04:00:55.000000000,-169.08185223019922,-6965.6488609805865,1608.7101270167511
10 Oct 2022 04:00:56.000000000,-168.3215846038131,-6967.333879605531,1601.4766480524695
10 Oct 2022 04:00:57.000000000,-167.56113350276178,-6969.011303645863,1594.241423434815
10 Oct 2022 04:00:58.000000000,-166.8004997551737,-6970.681131273155,1587.0044610503774
10 Oct 2022 04:00:59.000000000,-166.03968419063673,-6972.343360667247,1579.7657687876463
10 Oct 2022 04:01:00.000000000,-165.27868763814004,-6973.997990016265,1572.5253545369944
