Time,x,y,z
10 Oct 2022 04:00:01.000000000,-900.1532072743865,2918.3281670491688,-6466.056442132338
10 Oct 2022 04:00:02.000000000,-903.8281313991148,2924.0427171227843,-6462.961387578669
10 Oct 2022 04:00:03.000000000,-907.5020703263141,2929.754079909854,-6459.859288220217
10 Oct 2022 04:00:04.000000000,-911.1750200516161,2935.462249184738,-6456.750147438355
10 Oct 2022 04:00:05.000000000,-914.8469765710148,2941.1672187254967,-6453.633968622129
10 Oct 2022 04:00:06.000000000,-918.5179358823686,2946.868982313435,-6450.5107551682595
10 Oct 2022 04:00:07.000000000,-922.1878939839041,2952.5675337335756,-6447.380510481132
10 Oct 2022 04:00:08.000000000,-925.856846875397,2958.2628667743006,-6444.243237972807
10 Oct 2022 04:00:09.000000000,-929.5247905576557,2963.9549752275198,-6441.098941062991
10 Oct 2022 04:00:10.000000000,-933.191721032388,2969.643852888724,-6437.947623179054
10 Oct 2022 04:00:11.000000000,-936.8576343026049,2975.3294935568574,-6434.78928775602
10 Oct 2022 04:00:12.000000000,-940.5225263724268,2981.0118910343963,-6431.623938236561
10 Oct 2022 04:00:13.000000000,-944.1863932468908,2986.691039127413,-6428.4515780709935
10 Oct 2022 04:00:14.000000000,-947.8492309323457,2992.3669316454593,-6425.272210717279
10 Oct 2022 04:00:15.000000000,-951.5110354362661,2998.0395624016373,-6422.085839641012
10 Oct 2022 04:00:16.000000000,-955.17180276705,3003.7089252126666,-6418.892468315427
10 Oct 2022 04:00:17.000000000,-958.8315289344972,3009.3750138987425,-6415.692100221387
10 Oct 2022 04:00:18.000000000,-962.4902099492688,3015.0378222837153,-6412.484738847375
10 Oct 2022 04:00:19.000000000,-966.1478418234385,3020.6973441949285,-6409.2703876895075
10 Oct 2022 04:00:20.000000000,-969.8044205699534,3026.353573463391,-6406.049050251517
10 Oct 2022 04:00:21.000000000,-973.459942203109,3032.006503923636,-6402.820730044743
10 Oct 2022 04:00:22.000000000,-977.114402738286,3037.656129413813,-6399.5854305881485
10 Oct 2022 04:00:23.000000000,-980.7677981920918,3043.3024437756562,-6396.343155408296
10 Oct 2022 04:00:24.000000000,-984.420124582088,3048.945440854571,-6393.0939080393555
10 Oct 2022 04:00:25.000000000,-988.0713779273447,3054.5851144994713,-6389.837692023094
10 Oct 2022 04:00:26.000000000,-991.7215542475535,3060.2214585630663,-6386.574510908877
10 Oct 2022 04:00:27.000000000,-995.3706495643331,3065.8544669014564,-6383.304368253661
10 Oct 2022 04:00:28.000000000,-999.018659899658,3071.4841333746404,-6380.027267621992
10 Oct 2022 04:00:29.000000000,-1002.6655812774422,3077.1104518460165,-6376.743212585994
10 Oct 2022 04:00:30.000000000,-1006.3114097222334,3082.7334161828103,-6373.452206725386
10 Oct 2022 04:00:31.000000000,-1009.9561412601166,3088.353020255796,-6370.15425362745
10 Oct 2022 04:00:32.000000000,-1013.5997719180975,3093.9692579394905,-6366.849356887042
10 Oct 2022 04:00:33.000000000,-1017.242297724657,3099.5821231119976,-6363.5375201065945
10 Oct 2022 04:00:34.000000000,-1020.8837147092038,3105.191609655186,-6360.218746896099
10 Oct 2022 04:00:35.000000000,-1024.5240189026308,3110.79771145452,-6356.893040873106
10 Oct 2022 04:00:36.000000000,-1028.1632063367715,3116.4004223992365,-6353.560405662731
10 Oct 2022 04:00:37.000000000,-1031.8012730449489,3121.9997363821813,-6350.2208448976335
10 Oct 2022 04:00:38.000000000,-1035.4382150614313,3127.595647299997,-6346.87436221803
10 Oct 2022 04:00:39.000000000,-1039.0740284219207,3133.1881490529645,-6343.520961271674
10 Oct 2022 04:00:40.000000000,-1042.7087091632843,3138.7772355451016,-6340.16064571387
10 Oct 2022 04:00:41.000000000,-1046.342253323689,3144.3629006841325,-6336.793419207444
10 Oct 2022 04:00:42.000000000,-1049.9746569423319,3149.94513838157,-6333.419285422777
10 Oct 2022 04:00:43.000000000,-1053.6059160600041,3155.5239425525565,-6330.038248037757
10 Oct 2022 04:00:44.000000000,-1057.236026718182,3161.0993071161574,-6326.650310737816
10 Oct 2022 04:00:45.000000000,-1060.8649849603707,3166.671225994934,-6323.255477215893
10 Oct 2022 04:00:46.000000000,-1064.4927868304799,3172.2396931154813,-6319.853751172448
10 Oct 2022 04:00:47.000000000,-1068.1194283744603,3177.8047024079024,-6316.445136315462
10 Oct 2022 04:00:48.000000000,-1071.7449056389626,3183.366247806252,-6313.029636360412
10 Oct 2022 04:00:49.000000000,-1075.3692146722578,3188.9243232482504,-6309.607255030291
10 Oct 2022 04:00:50.000000000,-1078.992351523537,3194.478922675512,-6306.177996055584
10 Oct 2022 04:00:51.000000000,-1082.614312243838,3200.0300400332503,-6302.741863174279
10 Oct 2022 04:00:52.000000000,-1086.2350928846959,3205.577669270744,-6299.298860131857
10 Oct 2022 04:00:53.000000000,-1089.854689499648,3211.1218043408257,-6295.848990681284
10 Oct 2022 04:00:54.000000000,-1093.4730981433045,3216.662439200213,-6292.392258583013
10 Oct 2022 04:00:55.000000000,-1097.0903148711445,3222.199567809584,-6288.928667604973
10 Oct 2022 04:00:56.000000000,-1100.7063357407324,3227.7331841331707,-6285.458221522578
10 Oct 2022 04:00:57.000000000,-1104.3211568100742,3233.2632821393267,-6281.980924118705
10 Oct 2022 04:00:58.000000000,-1107.9347741392792,3238.7898557999692,-6278.496779183705
10 Oct 2022 04:00:59.000000000,-1111.547183789185,3244.312899091061,-6275.005790515392
10 Oct 2022 04:01:00.000000000,-1115.1583818223148,3249.8324059922766,-6271.507961919037
