Time,x,y,z
10 Oct 2022 04:00:01.000000000,739.9838076370912,-1010.3031548597581,-7040.490927464884
10 Oct 2022 04:00:02.000000000,740.0936607511223,-1002.911535759267,-7041.5361125792
10 Oct 2022 04:00:03.000000000,740.2027071427646,-995.5188234577895,-7042.573622226446
10 Oct 2022 04:00:04.000000000,740.3109466932643,-988.1250260134984,-7043.603455275713
10 Oct 2022 04:00:05.000000000,740.4183792845071,-980.7301514859378,-7044.625610604447
10 Oct 2022 04:00:06.000000000,740.525004799518,-973.3342079356212,-7045.6400870984735
10 Oct 2022 04:00:07.000000000,740.6308231219648,-965.9372034244145,-7046.646883651988
10 Oct 2022 04:00:08.000000000,740.7358341365452,-958.5391460152226,-7047.645999167553
10 Oct 2022 04:00:09.000000000,740.8400377288161,-951.1400437721109,-7048.637432556106
10 Oct 2022 04:00:10.000000000,740.9434337851501,-943.7399047603392,-7049.621182736955
10 Oct 2022 04:00:11.000000000,741.0460221928635,-936.3387370462428,-7050.597248637789
10 Oct 2022 04:00:12.000000000,741.1478028401534,-928.9365486972819,-7051.565629194667
10 Oct 2022 04:00:13.000000000,741.2487756160348,-921.533347782077,-7052.526323352026
10 Oct 2022 04:00:14.000000000,741.3489404104648,-914.1291423703041,-7053.47933006269
10 Oct 2022 04:00:15.000000000,741.4482971142814,-906.7239405327309,-7054.424648287847
10 Oct 2022 04:00:16.000000000,741.5468456191427,-899.317750341266,-7055.362276997078
10 Oct 2022 04:00:17.000000000,741.6445858176688,-891.9105798688246,-7056.292215168344
10 Oct 2022 04:00:18.000000000,741.741517603279,-884.5024371894591,-7057.214461787985
10 Oct 2022 04:00:19.000000000,741.8376408703557,-877.0933303782142,-7058.129015850725
10 Oct 2022 04:00:20.000000000,741.9329555140826,-869.6832675112512,-7059.035876359681
10 Oct 2022 04:00:21.000000000,742.0274614305831,-862.2722566657262,-7059.935042326342
10 Oct 2022 04:00:22.000000000,742.1211585168438,-854.860305919844,-7060.826512770601
10 Oct 2022 04:00:23.000000000,742.2140466707514,-847.4474233528161,-7061.710286720723
10 Oct 2022 04:00:24.000000000,742.3061257910164,-840.0336170449216,-7062.586363213376
10 Oct 2022 04:00:25.000000000,742.3973957773273,-832.6188950773619,-7063.45474129361
10 Oct 2022 04:00:26.000000000,742.4878565301032,-825.203265532471,-7064.315420014868
10 Oct 2022 04:00:27.000000000,742.5775079508514,-817.7867364933861,-7065.168398438991
10 Oct 2022 04:00:28.000000000,742.6663499417386,-810.3693160444287,-7066.013675636207
10 Oct 2022 04:00:29.000000000,742.7543824060166,-802.9510122707051,-7066.851250685137
10 Oct 2022 04:00:30.000000000,742.8416052476726,-795.5318332584208,-7067.681122672805
10 Oct 2022 04:00:31.000000000,742.928018371667,-788.1117870946503,-7068.50329069463
10 Oct 2022 04:00:32.000000000,743.0136216837722,-780.6908818674796,-7069.31775385442
10 Oct 2022 04:00:33.000000000,743.0984150907127,-773.2691256658663,-7070.124511264394
10 Oct 2022 04:00:34.000000000,743.1823985000275,-765.8465265797615,-7070.9235620451645
10 Oct 2022 04:00:35.000000000,743.2655718202053,-758.4230926999663,-7071.714905325735
10 Oct 2022 04:00:36.000000000,743.3479349605528,-750.9988321182601,-7072.49854024353
10 Oct 2022 04:00:37.000000000,743.4294878313244,-743.5737529272576,-7073.274465944363
10 Oct 2022 04:00:38.000000000,743.5102303435922,-736.1478632205329,-7074.042681582453
10 Oct 2022 04:00:39.000000000,743.5901624093609,-728.7211710924906,-7074.803186320421
10 Oct 2022 04:00:40.000000000,743.6692839415032,-721.2936846384282,-7075.555979329303
10 Oct 2022 04:00:41.000000000,743.7475948537898,-713.8654119544921,-7076.301059788525
10 Oct 2022 04:00:42.000000000,743.8250950608283,-706.43636113774,-7077.038426885941
10 Oct 2022 04:00:43.000000000,743.9017844781874,-699.0065402859856,-7077.768079817786
10 Oct 2022 04:00:44.000000000,743.9776630221963,-691.5759574980239,-7078.49001778873
10 Oct 2022 04:00:45.000000000,744.052730610239,-684.1446208732908,-7079.204240011837
10 Oct 2022 04:00:46.000000000,744.1269871603963,-676.7125385122483,-7079.910745708581
10 Oct 2022 04:00:47.000000000,744.2004325918034,-669.2797185159862,-7080.609534108863
10 Oct 2022 04:00:48.000000000,744.2730668243573,-661.8461689865318,-7081.300604450972
10 Oct 2022 04:00:49.000000000,744.344889778915,-654.4118980266232,-7081.983955981629
10 Oct 2022 04:00:50.000000000,744.4159013771429,-646.9769137398698,-7082.659587955959
10 Oct 2022 04:00:51.000000000,744.4861015417088,-639.5412242305235,-7083.327499637507
10 Oct 2022 04:00:52.000000000,744.5554901960071,-632.1048376037921,-7083.987690298229
10 Oct 2022 04:00:53.000000000,744.6240672644593,-624.6677619654713,-7084.640159218502
10 Oct 2022 04:00:54.000000000,744.6918326723271,-617.2300054221608,-7085.284905687116
10 Oct 2022 04:00:55.000000000,744.7587863456764,-609.7915760813032,-7085.921929001276
10 Oct 2022 04:00:56.000000000,744.8249282116072,-602.352482050889,-7086.551228466615
10 Oct 2022 04:00:57.000000000,744.8902581979423,-594.9127314398355,-7087.172803397176
10 Oct 2022 04:00:58.000000000,744.9547762335374,-587.4723323575897,-7087.786653115425
10 Oct 2022 04:00:59.000000000,745.0184822480256,-580.0312929144409,-7088.39277695225
10 Oct 2022 04:01:00.000000000,745.0813761719924,-572.5896212212933,-7088.991174246959
