Time,x,y,z
10 Oct 2022 04:00:01.000000000,4333.33873716737,-1848.9635601747066,-5379.619888255192
10 Oct 2022 04:00:02.000000000,4328.700720951821,-1845.696751021221,-5384.473472095568
10 Oct 2022 04:00:03.000000000,4324.057986333943,-1842.4279300079609,-5389.321186712503
10 Oct 2022 04:00:04.000000000,4319.410538374642,-1839.1571006975437,-5394.163026821854
10 Oct 2022 04:00:05.000000000,4314.758382139524,-1835.8842666558437,-5398.998987145883
10 Oct 2022 04:00:06.000000000,4310.101522699808,-1832.6094314497611,-5403.8290624132605
10 Oct 2022 04:00:07.000000000,4305.439965131398,-1829.332598649438,-5408.653247359072
10 Oct 2022 04:00:08.000000000,4300.773714515598,-1826.05377182652,-5413.471536724827
10 Oct 2022 04:00:09.000000000,4296.102775938788,-1822.772954554918,-5418.283925258456
10 Oct 2022 04:00:10.000000000,4291.427154492342,-1819.4901504110105,-5423.090407714323
10 Oct 2022 04:00:11.000000000,4286.7468552728515,-1816.205362973043,-5427.89097885323
10 Oct 2022 04:00:12.000000000,4282.061883382015,-1812.9185958214305,-5432.6856334424265
10 Oct 2022 04:00:13.000000000,4277.3722439264975,-1809.6298525390291,-5437.474366255604
10 Oct 2022 04:00:14.000000000,4272.677942018174,-1806.3391367105658,-5442.257172072917
10 Oct 2022 04:00:15.000000000,4267.978982774003,-1803.0464519229115,-5447.034045680969
10 Oct 2022 04:00:16.000000000,4263.275371315898,-1799.751801765378,-5451.804981872844
10 Oct 2022 04:00:17.000000000,4258.567112771009,-1796.4551898290301,-5456.569975448089
10 Oct 2022 04:00:18.000000000,4253.854212271378,-1793.1566197074578,-5461.32902121273
10 Oct 2022 04:00:19.000000000,4249.13667495428,-1789.8560949960008,-5466.082113979277
10 Oct 2022 04:00:20.000000000,4244.414505961881,-1786.5536192925117,-5470.82924856673
10 Oct 2022 04:00:21.000000000,4239.687710441514,-1783.2491961966834,-5475.570419800579
10 Oct 2022 04:00:22.000000000,4234.956293545512,-1779.9428293104302,-5480.305622512822
10 Oct 2022 04:00:23.000000000,4230.220260431293,-1776.6345222376858,-5485.0348515419555
10 Oct 2022 04:00:24.000000000,4225.47961626118,-1773.324278584787,-5489.758101732991
10 Oct 2022 04:00:25.000000000,4220.734366202728,-1770.0121019597034,-5494.475367937457
10 Oct 2022 04:00:26.000000000,4215.9845154281875,-1766.6979959732737,-5499.186645013403
10 Oct 2022 04:00:27.000000000,4211.230069115264,-1763.3819642373942,-5503.891927825412
10 Oct 2022 04:00:28.000000000,4206.4710324461985,-1760.0640103671994,-5508.591211244592
10 Oct 2022 04:00:29.000000000,4201.707410608667,-1756.7441379788738,-5513.284490148599
10 Oct 2022 04:00:30.000000000,4196.93920879503,-1753.4223506914566,-5517.9717594216245
10 Oct 2022 04:00:31.000000000,4192.166432202836,-1750.098652125599,-5522.6530139544275
10 Oct 2022 04:00:32.000000000,4187.389086034466,-1746.773045904407,-5527.328248644302
10 Oct 2022 04:00:33.000000000,4182.607175497433,-1743.4455356526983,-5531.997458395121
10 Oct 2022 04:00:34.000000000,4177.820705804074,-1740.1161249977367,-5536.660638117316
10 Oct 2022 04:00:35.000000000,4173.029682171849,-1736.784817568484,-5541.317782727889
10 Oct 2022 04:00:36.000000000,4168.234109823029,-1733.4516169963404,-5545.968887150432
10 Oct 2022 04:00:37.000000000,4163.433993984996,-1730.1165269144017,-5550.613946315111
10 Oct 2022 04:00:38.000000000,4158.62933988993,-1726.7795509581954,-5555.252955158684
10 Oct 2022 04:00:39.000000000,4153.820152775072,-1723.4406927650214,-5559.885908624503
10 Oct 2022 04:00:40.000000000,4149.00643788257,-1720.0999559743248,-5564.512801662525
10 Oct 2022 04:00:41.000000000,4144.188200459543,-1716.757344227509,-5569.133629229308
10 Oct 2022 04:00:42.000000000,4139.365445757926,-1713.4128611683007,-5573.748386288026
10 Oct 2022 04:00:43.000000000,4134.538179034765,-1710.0665104419954,-5578.357067808463
10 Oct 2022 04:00:44.000000000,4129.706405551724,-1706.718295696673,-5582.959668767035
10 Oct 2022 04:00:45.000000000,4124.8701305757995,-1703.368220581422,-5587.556184146777
10 Oct 2022 04:00:46.000000000,4120.02935937843,-1700.016288748471,-5592.146608937362
10 Oct 2022 04:00:47.000000000,4115.184097236383,-1696.6625038510583,-5596.730938135105
10 Oct 2022 04:00:48.000000000,4110.33434943101,-1693.306869545174,-5601.309166742957
10 Oct 2022 04:00:49.000000000,4105.480121248748,-1689.9493894883703,-5605.881289770527
10 Oct 2022 04:00:50.000000000,4100.621417980723,-1686.5900673406659,-5610.447302234073
10 Oct 2022 04:00:51.000000000,4095.758244923241,-1683.228906763355,-5615.007199156519
10 Oct 2022 04:00:52.000000000,4090.8906073770722,-1679.865911420747,-5619.56097556745
10 Oct 2022 04:00:53.000000000,4086.018510648224,-1676.5010849782295,-5624.108626503128
10 Oct 2022 04:00:54.000000000,4081.1419600474487,-1673.1344311034663,-5628.650147006489
10 Oct 2022 04:00:55.000000000,4076.2609608901394,-1669.7659534666573,-5633.185532127146
10 Oct 2022 04:00:56.000000000,4071.3755184969355,-1666.3956557389895,-5637.714776921412
10 Oct 2022 04:00:57.000000000,4066.4856381928844,-1663.0235415947277,-5642.237876452281
10 Oct 2022 04:00:58.000000000,4061.591325308274,-1659.6496147091086,-5646.754825789453
10 Oct 2022 04:00:59.000000000,4056.6925851779297,-1656.2738787600827,-5651.265620009331
10 Oct 2022 04:01:00.000000000,4051.789423141682,-1652.8963374271095,-5655.770254195024
