Time,x,y,z
10 Oct 2022 04:00:01.000000000,-6193.334487896303,3574.822201276943,7.426324239177886
10 Oct 2022 04:00:02.000000000,-6193.714562518533,3574.1405057398065,14.851372860751498
10 Oct 2022 04:00:03.000000000,-6194.08788582223,3573.4549142919823,22.27640529392166
10 Oct 2022 04:00:04.000000000,-6194.454457400847,3572.7654276800904,29.7014134452013
10 Oct 2022 04:00:05.000000000,-6194.814276854352,3572.072046656521,37.126389221126644
10 Oct 2022 04:00:06.000000000,-6195.167343790995,3571.3747719762487,44.551324528272396
10 Oct 2022 04:00:07.000000000,-6195.513657825532,3570.6736044000136,51.976211273254755
10 Oct 2022 04:00:08.000000000,-6195.853218580626,3569.9685446918315,59.40104136274396
10 Oct 2022 04:00:09.000000000,-6196.186025686234,3569.2595936200937,66.82580670347316
10 Oct 2022 04:00:10.000000000,-6196.51207877942,3568.5467519578615,74.250499202244
10 Oct 2022 04:00:11.000000000,-6196.831377504858,3567.830020482007,81.67511076593843
10 Oct 2022 04:00:12.000000000,-6197.143921514583,3567.109399973651,89.09963330152723
10 Oct 2022 04:00:13.000000000,-6197.449710467759,3566.3848912185654,96.52405871607755
10 Oct 2022 04:00:14.000000000,-6197.748744031144,3565.656495006348,103.94837891676184
10 Oct 2022 04:00:15.000000000,-6198.041021878864,3564.9242121308293,111.37258581086844
10 Oct 2022 04:00:16.000000000,-6198.326543692165,3564.1880433904985,118.79667130580853
10 Oct 2022 04:00:17.000000000,-6198.605309159989,3563.447989587519,126.22062730912616
10 Oct 2022 04:00:18.000000000,-6198.877317978301,3562.704051528848,133.64444572850527
10 Oct 2022 04:00:19.000000000,-6199.142569850775,3561.956230025122,141.06811847178113
10 Oct 2022 04:00:20.000000000,-6199.4010644881155,3561.204525891763,148.49163744694735
10 Oct 2022 04:00:21.000000000,-6199.652801608635,3560.448939948009,155.91499456216482
10 Oct 2022 04:00:22.000000000,-6199.897780937933,3559.689473017472,163.33818172577145
10 Oct 2022 04:00:23.000000000,-6200.136002209059,3558.926125927853,170.7611908462901
10 Oct 2022 04:00:24.000000000,-6200.3674651621795,3558.1588995114994,178.1840138324372
10 Oct 2022 04:00:25.000000000,-6200.592169545239,3557.3877946042903,185.6066425931332
10 Oct 2022 04:00:26.000000000,-6200.810115112901,3556.6128120474464,193.02906903750855
10 Oct 2022 04:00:27.000000000,-6201.021301628079,3555.8339526848863,200.45128507491657
10 Oct 2022 04:00:28.000000000,-6201.225728860094,3555.051217366422,207.87328261493752
10 Oct 2022 04:00:29.000000000,-6201.423396586515,3554.2646069445586,215.29505356739259
10 Oct 2022 04:00:30.000000000,-6201.6143045916415,3553.474122277144,222.71658984234608
10 Oct 2022 04:00:31.000000000,-6201.798452667533,3552.6797642255524,230.13788335012245
10 Oct 2022 04:00:32.000000000,-6201.975840613307,3551.881533655927,237.55892600130747
10 Oct 2022 04:00:33.000000000,-6202.146468235763,3551.079431438086,244.9797097067617
10 Oct 2022 04:00:34.000000000,-6202.310335348757,3550.2734584466225,252.40022637762797
10 Oct 2022 04:00:35.000000000,-6202.46744177382,3549.463615559791,259.82046792534
10 Oct 2022 04:00:36.000000000,-6202.617787339554,3548.649903660616,267.24042626163174
10 Oct 2022 04:00:37.000000000,-6202.761371882229,3547.8323236357905,274.66009329854506
10 Oct 2022 04:00:38.000000000,-6202.898195245179,3547.01087637678,282.07946094844016
10 Oct 2022 04:00:39.000000000,-6203.0282572793385,3546.185562778841,289.49852112400254
10 Oct 2022 04:00:40.000000000,-6203.151557842941,3545.3563837415886,296.91726573825446
10 Oct 2022 04:00:41.000000000,-6203.268096801659,3544.5233401687137,304.3356867045618
10 Oct 2022 04:00:42.000000000,-6203.377874028311,3543.6864329685345,311.7537759366408
10 Oct 2022 04:00:43.000000000,-6203.480889403467,3542.845663052885,319.1715253485731
10 Oct 2022 04:00:44.000000000,-6203.5771428144435,3542.0010313389216,326.5889268548071
10 Oct 2022 04:00:45.000000000,-6203.6666341568025,3541.152538746483,334.00597237017365
10 Oct 2022 04:00:46.000000000,-6203.749363332513,3540.300186201282,341.42265380988874
10 Oct 2022 04:00:47.000000000,-6203.825330251799,3539.4439746317175,348.83896308956855
10 Oct 2022 04:00:48.000000000,-6203.894534831613,3538.5839049714896,356.25489212523087
10 Oct 2022 04:00:49.000000000,-6203.956976996683,3537.719978157828,363.6704328333117
10 Oct 2022 04:00:50.000000000,-6204.012656678706,3536.8521951328503,371.0855771306678
10 Oct 2022 04:00:51.000000000,-6204.061573817379,3535.980556841767,378.50031693458993
10 Oct 2022 04:00:52.000000000,-6204.103728358917,3535.105064235528,385.9146441628072
10 Oct 2022 04:00:53.000000000,-6204.139120257684,3534.2257182678813,393.32855073350134
10 Oct 2022 04:00:54.000000000,-6204.167749475172,3533.3425198972054,400.7420285653116
10 Oct 2022 04:00:55.000000000,-6204.189615979791,3532.455470086899,408.15506957734254
10 Oct 2022 04:00:56.000000000,-6204.2047197481725,3531.5645698030426,415.5676656891785
10 Oct 2022 04:00:57.000000000,-6204.213060763381,3530.6698200175742,422.9798088208854
10 Oct 2022 04:00:58.000000000,-6204.214639016723,3529.7712217050957,430.3914908930252
10 Oct 2022 04:00:59.000000000,-6204.209454506235,3528.8687758455303,437.80270382666157
10 Oct 2022 04:01:00.000000000,-6204.19750723773,3527.9624834222823,445.2134395433687
