Time,x,y,z
10 Oct 2022 04:00:01.000000000,5003.9534364704605,3356.4287318389192,3851.1864631203794
10 Oct 2022 04:00:02.000000000,5000.12136957198,3354.9736047272545,3857.4265256946933
10 Oct 2022 04:00:03.000000000,4996.283852404524,3353.514820602318,3863.6623835685277
10 Oct 2022 04:00:04.000000000,4992.440889150704,3352.052381054786,3869.894029944628
10 Oct 2022 04:00:05.000000000,4988.592483999913,3350.5862876780902,3876.1214580303263
10 Oct 2022 04:00:06.000000000,4984.738641146567,3349.1165420709763,3882.344661037557
10 Oct 2022 04:00:07.000000000,4980.879364791832,3347.6431458349566,3888.563632182859
10 Oct 2022 04:00:08.000000000,4977.014659142278,3346.166100576292,3894.778364687383
10 Oct 2022 04:00:09.000000000,4973.144528410465,3344.6854079051122,3900.988851776902
10 Oct 2022 04:00:10.000000000,4969.268976815089,3343.201069435195,3907.195086681812
10 Oct 2022 04:00:11.000000000,4965.388008580535,3341.7130867846163,3913.3970626371497
10 Oct 2022 04:00:12.000000000,4961.5016279370875,3340.221461575429,3919.59477288259
10 Oct 2022 04:00:13.000000000,4957.609839121157,3338.72619543333,3925.788210662461
10 Oct 2022 04:00:14.000000000,4953.71264637483,3337.2272899883037,3931.977369225745
10 Oct 2022 04:00:15.000000000,4949.810053946073,3335.7247468743117,3938.162241826088
10 Oct 2022 04:00:16.000000000,4945.902066088968,3334.2185677289463,3944.3428217218116
10 Oct 2022 04:00:17.000000000,4941.988687063185,3332.708754194207,3950.5191021759165
10 Oct 2022 04:00:18.000000000,4938.069921134557,3331.195307915606,3956.6910764560835
10 Oct 2022 04:00:19.000000000,4934.145772574502,3329.678230543065,3962.8587378346942
10 Oct 2022 04:00:20.000000000,4930.216245660595,3328.157523730019,3969.022079588829
10 Oct 2022 04:00:21.000000000,4926.281344676052,3326.6331891341906,3975.1810950002755
10 Oct 2022 04:00:22.000000000,4922.341073910027,3325.1052284171456,3981.3357773555404
10 Oct 2022 04:00:23.000000000,4918.395437657447,3323.573643244513,3987.4861199458505
10 Oct 2022 04:00:24.000000000,4914.444440219312,3322.038435285542,3993.632116067163
10 Oct 2022 04:00:25.000000000,4910.488085902093,3320.499606213983,3999.773759020176
10 Oct 2022 04:00:26.000000000,4906.526379018699,3318.95715770665,4005.9110421103273
10 Oct 2022 04:00:27.000000000,4902.5593238870515,3317.4110914455155,4012.0439586478133
10 Oct 2022 04:00:28.000000000,4898.586924831794,3315.861409115172,4018.1725019475875
10 Oct 2022 04:00:29.000000000,4894.609186182578,3314.308112405369,4024.2966653293674
10 Oct 2022 04:00:30.000000000,4890.626112275475,3312.7512030089097,4030.416442117649
10 Oct 2022 04:00:31.000000000,4886.637707451991,3311.1906826230875,4036.531825641709
10 Oct 2022 04:00:32.000000000,4882.643976059749,3309.626552948695,4042.642809235609
10 Oct 2022 04:00:33.000000000,4878.644922451875,3308.058815690894,4048.7493862382125
10 Oct 2022 04:00:34.000000000,4874.640550987595,3306.4874725583427,4054.8515499931837
10 Oct 2022 04:00:35.000000000,4870.630866031634,3304.912525264066,4060.949293848993
10 Oct 2022 04:00:36.000000000,4866.615871954808,3303.3339755245825,4067.042611158937
10 Oct 2022 04:00:37.000000000,4862.5955731334225,3301.751825060773,4073.1314952811313
10 Oct 2022 04:00:38.000000000,4858.569973949863,3300.1660755970042,4079.2159395785266
10 Oct 2022 04:00:39.000000000,4854.539078792063,3298.576728861897,4085.29593741891
10 Oct 2022 04:00:40.000000000,4850.502892053815,3296.9837865878826,4091.37148217492
10 Oct 2022 04:00:41.000000000,4846.461418134595,3295.3872505114223,4097.442567224044
10 Oct 2022 04:00:42.000000000,4842.414661439871,3293.787122372565,4103.509185948637
10 Oct 2022 04:00:43.000000000,4838.362626380495,3292.1834039158166,4109.571331735914
10 Oct 2022 04:00:44.000000000,4834.305317373665,3290.5760968887375,4115.628997977972
10 Oct 2022 04:00:45.000000000,4830.24273884152,3288.965203043984,4121.682178071792
10 Oct 2022 04:00:46.000000000,4826.1748952128155,3287.3507241368266,4127.730865419237
10 Oct 2022 04:00:47.000000000,4822.101790921254,3285.7326619276287,4133.775053427075
10 Oct 2022 04:00:48.000000000,4818.0234304068435,3284.111018179802,4139.814735506976
10 Oct 2022 04:00:49.000000000,4813.939818114967,3282.4857946611965,4145.84990507552
10 Oct 2022 04:00:50.000000000,4809.850958497093,3280.8569931430266,4151.880555554208
10 Oct 2022 04:00:51.000000000,4805.756856009818,3279.2246154012673,4157.906680369465
10 Oct 2022 04:00:52.000000000,4801.657515116274,3277.5886632146153,4163.9282729526485
10 Oct 2022 04:00:53.000000000,4797.552940284559,3275.949138366731,4169.945326740063
10 Oct 2022 04:00:54.000000000,4793.443135988692,3274.3060426448433,4175.9578351729515
10 Oct 2022 04:00:55.000000000,4789.328106708847,3272.6593778394404,4181.965791697514
10 Oct 2022 04:00:56.000000000,4785.207856930076,3271.0091457460735,4187.969189764916
10 Oct 2022 04:00:57.000000000,4781.082391144004,3269.355348162899,4193.968022831289
10 Oct 2022 04:00:58.000000000,4776.951713847131,3267.697986893136,4199.96228435774
10 Oct 2022 04:00:59.000000000,4772.815829542238,3266.0370637430324,4205.95196781036
10 Oct 2022 04:01:00.000000000,4768.674742737395,3264.3725805232557,4211.93706666023
