Time,x,y,z
10 Oct 2022 04:00:01.000000000,135.69311699367626,-1244.940933623032,-7040.490781883773
10 Oct 2022 04:00:02.000000000,139.48406211928602,-1238.5945303874582,-7041.535967792039
10 Oct 2022 04:00:03.000000000,143.27485520339533,-1232.246777049957,-7042.573478233395
10 Oct 2022 04:00:04.000000000,147.06549211407375,-1225.8976805297345,-7043.603312076928
10 Oct 2022 04:00:05.000000000,150.85596871925938,-1219.5472477475025,-7044.6254682000845
10 Oct 2022 04:00:06.000000000,154.6462808873919,-1213.1954856253833,-7045.63994548869
10 Oct 2022 04:00:07.000000000,158.43642448679196,-1206.8424010869905,-7046.646742836936
10 Oct 2022 04:00:08.000000000,162.22639538615337,-1200.4880010573543,-7047.645859147387
10 Oct 2022 04:00:09.000000000,166.0161894543311,-1194.1322924629376,-7048.6372933309785
10 Oct 2022 04:00:10.000000000,169.80580256029228,-1187.7752822316475,-7049.621044307018
10 Oct 2022 04:00:11.000000000,173.59523057328147,-1181.4169772927921,-7050.597111003192
10 Oct 2022 04:00:12.000000000,177.38446936274465,-1175.057384577096,-7051.56549235556
10 Oct 2022 04:00:13.000000000,181.17351479825604,-1168.696511016697,-7052.52618730856
10 Oct 2022 04:00:14.000000000,184.9623627496779,-1162.3343635451179,-7053.479194815011
10 Oct 2022 04:00:15.000000000,188.75100908708853,-1155.9709490972668,-7054.424513836105
10 Oct 2022 04:00:16.000000000,192.53944968070766,-1149.6062746094515,-7055.362143341417
10 Oct 2022 04:00:17.000000000,196.3276804010834,-1143.2403470193306,-7056.292082308912
10 Oct 2022 04:00:18.000000000,200.11569711888862,-1136.8731732659492,-7057.214329724925
10 Oct 2022 04:00:19.000000000,203.90349570513288,-1130.5047602896911,-7058.128884584182
10 Oct 2022 04:00:20.000000000,207.69107203096152,-1124.1351150323098,-7059.035745889797
10 Oct 2022 04:00:21.000000000,211.47842196783793,-1117.7642444368892,-7059.934912653261
10 Oct 2022 04:00:22.000000000,215.26554138744672,-1111.3921554478518,-7060.826383894461
10 Oct 2022 04:00:23.000000000,219.05242616174922,-1105.0188550109447,-7061.7101586416675
10 Oct 2022 04:00:24.000000000,222.83907216288742,-1098.6443500732498,-7062.586235931543
10 Oct 2022 04:00:25.000000000,226.6254752633876,-1092.2686475831358,-7063.4546148091395
10 Oct 2022 04:00:26.000000000,230.41163133584425,-1085.8917544903206,-7064.315294327898
10 Oct 2022 04:00:27.000000000,234.1975362533899,-1079.5136777457583,-7065.168273549657
10 Oct 2022 04:00:28.000000000,237.98318588913912,-1073.1344243017602,-7066.013551544645
10 Oct 2022 04:00:29.000000000,241.76857611675152,-1066.7540011118601,-7066.851127391484
10 Oct 2022 04:00:30.000000000,245.5537028099753,-1060.3724151309102,-7067.681000177195
10 Oct 2022 04:00:31.000000000,249.33856184296639,-1053.9896733150033,-7068.503168997196
10 Oct 2022 04:00:32.000000000,253.12314909007807,-1047.605782621513,-7069.317632955295
10 Oct 2022 04:00:33.000000000,256.90746042605326,-1041.2207500090447,-7070.124391163708
10 Oct 2022 04:00:34.000000000,260.6914917258425,-1034.8345824374696,-7070.923442743051
10 Oct 2022 04:00:35.000000000,264.47523886479416,-1028.4472868678733,-7071.714786822323
10 Oct 2022 04:00:36.000000000,268.258697718475,-1022.0588702625935,-7072.498422538949
10 Oct 2022 04:00:37.000000000,272.0418641628567,-1015.6693395851686,-7073.27434903874
10 Oct 2022 04:00:38.000000000,275.8247340741386,-1009.2787018003747,-7074.042565475916
10 Oct 2022 04:00:39.000000000,279.60730332891166,-1002.8869638741746,-7074.803071013098
10 Oct 2022 04:00:40.000000000,283.38956780407256,-996.4941327737371,-7075.555864821316
10 Oct 2022 04:00:41.000000000,287.17152337687133,-990.1002154674167,-7076.300946080003
10 Oct 2022 04:00:42.000000000,290.9531659248283,-983.7052189247739,-7077.038313977006
10 Oct 2022 04:00:43.000000000,294.7344913259154,-977.3091501165061,-7077.767967708561
10 Oct 2022 04:00:44.000000000,298.51549545827544,-970.9120160145399,-7078.489906479338
10 Oct 2022 04:00:45.000000000,302.29617420064136,-964.5138235918838,-7079.204129502398
10 Oct 2022 04:00:46.000000000,306.0765234318396,-958.1145798227848,-7079.9106359992165
10 Oct 2022 04:00:47.000000000,309.8565390312935,-951.7142916825593,-7080.609425199692
10 Oct 2022 04:00:48.000000000,313.63621687861905,-945.312966147718,-7081.300496342114
10 Oct 2022 04:00:49.000000000,317.4155528539057,-938.9106101958657,-7081.983848673201
10 Oct 2022 04:00:50.000000000,321.19454283751156,-932.507230805767,-7082.659481448078
10 Oct 2022 04:00:51.000000000,324.9731827103377,-926.1028349572441,-7083.327393930288
10 Oct 2022 04:00:52.000000000,328.75146835343907,-919.69742963131,-7083.987585391788
10 Oct 2022 04:00:53.000000000,332.5293956484641,-913.2910218100002,-7084.640055112955
10 Oct 2022 04:00:54.000000000,336.30696047738775,-906.8836184764668,-7085.284802382575
10 Oct 2022 04:00:55.000000000,340.08415872246024,-900.4752266149937,-7085.9218264978535
10 Oct 2022 04:00:56.000000000,343.8609862665527,-894.0658532108567,-7086.551126764424
10 Oct 2022 04:00:57.000000000,347.6374389926995,-887.655505250496,-7087.172702496326
10 Oct 2022 04:00:58.000000000,351.41351278456426,-881.2441897213255,-7087.786553016025
10 Oct 2022 04:00:59.000000000,355.1892035260628,-874.8319136118793,-7088.39267765441
10 Oct 2022 04:01:00.000000000,358.9645071016288,-868.418683911698,-7088.99107575079
