Time,x,y,z
10 Oct 2022 04:00:01.000000000,211.33853123598726,-6859.227187423093,-2010.7559316164875
10 Oct 2022 04:00:02.000000000,212.086977498884,-6857.112568581595,-2017.876937718389
10 Oct 2022 04:00:03.000000000,212.8351925808627,-6854.990475299743,-2024.995744279204
10 Oct 2022 04:00:04.000000000,213.58317566711577,-6852.860909890655,-2032.1123435392415
10 Oct 2022 04:00:05.000000000,214.33092594140544,-6850.723874675652,-2039.2267277412095
10 Oct 2022 04:00:06.000000000,215.0784425895768,-6848.579371984123,-2046.3388891302382
10 Oct 2022 04:00:07.000000000,215.82572479605568,-6846.427404153666,-2053.448819953874
10 Oct 2022 04:00:08.000000000,216.5727717465871,-6844.267973529973,-2060.556512462099
10 Oct 2022 04:00:09.000000000,217.31958262702415,-6842.1010824668665,-2067.6619589073352
10 Oct 2022 04:00:10.000000000,218.0661566230157,-6839.926733326347,-2074.7651515444495
10 Oct 2022 04:00:11.000000000,218.81249292092792,-6837.744928478494,-2081.8660826307682
10 Oct 2022 04:00:12.000000000,219.55859070738606,-6835.555670301534,-2088.964744426082
10 Oct 2022 04:00:13.000000000,220.30444916882186,-6833.358961181831,-2096.061129192656
10 Oct 2022 04:00:14.000000000,221.0500674923773,-6831.15480351385,-2103.155229195237
10 Oct 2022 04:00:15.000000000,221.79544486546288,-6828.943199700178,-2110.247036701059
10 Oct 2022 04:00:16.000000000,222.54058047528991,-6826.724152151538,-2117.3365439798604
10 Oct 2022 04:00:17.000000000,223.28547350994853,-6824.49766328674,-2124.423743303884
10 Oct 2022 04:00:18.000000000,224.03012315717584,-6822.263735532724,-2131.508626947887
10 Oct 2022 04:00:19.000000000,224.77452860559072,-6820.022371324529,-2138.591187189154
10 Oct 2022 04:00:20.000000000,225.51868904346665,-6817.773573105306,-2145.6714163075
10 Oct 2022 04:00:21.000000000,226.26260365980056,-6815.517343326308,-2152.7493065852805
10 Oct 2022 04:00:22.000000000,227.00627164370317,-6813.253684446882,-2159.8248503074037
10 Oct 2022 04:00:23.000000000,227.74969218470986,-6810.982598934477,-2166.898039761331
10 Oct 2022 04:00:24.000000000,228.49286447216602,-6808.70408926465,-2173.968867237094
10 Oct 2022 04:00:25.000000000,229.23578769645215,-6806.418157921019,-2181.037325027296
10 Oct 2022 04:00:26.000000000,229.9784610469984,-6804.12480739534,-2188.103405427124
10 Oct 2022 04:00:27.000000000,230.72088371518566,-6801.824040187397,-2195.1671007343593
10 Oct 2022 04:00:28.000000000,231.46305489083758,-6799.515858805116,-2202.2284032493785
10 Oct 2022 04:00:29.000000000,232.20497376573314,-6797.200265764458,-2209.2873052751706
10 Oct 2022 04:00:30.000000000,232.9466395306988,-6794.877263589495,-2216.343799117337
10 Oct 2022 04:00:31.000000000,233.68805137760287,-6792.5468548123545,-2223.397877084109
10 Oct 2022 04:00:32.000000000,234.429208497985,-6790.209041973256,-2230.449531486346
10 Oct 2022 04:00:33.000000000,235.1701100842657,-6787.863827620465,-2237.498754637553
10 Oct 2022 04:00:34.000000000,235.91075532853873,-6785.511214310344,-2244.5455388538835
10 Oct 2022 04:00:35.000000000,236.65114342378192,-6783.151204607297,-2251.589876454149
10 Oct 2022 04:00:36.000000000,237.39127356265365,-6780.783801083804,-2258.631759759831
10 Oct 2022 04:00:37.000000000,238.13114493869247,-6778.409006320394,-2265.6711810950824
10 Oct 2022 04:00:38.000000000,238.87075674511303,-6776.026822905665,-2272.708132786741
10 Oct 2022 04:00:39.000000000,239.6101081758711,-6773.63725343626,-2279.7426071643363
10 Oct 2022 04:00:40.000000000,240.34919842505522,-6771.240300516871,-2286.774596560101
10 Oct 2022 04:00:41.000000000,241.08802668718727,-6768.835966760242,-2293.8040933089746
10 Oct 2022 04:00:42.000000000,241.82659215662025,-6766.424254787173,-2300.83108974861
10 Oct 2022 04:00:43.000000000,242.5648940287517,-6764.0051672264735,-2307.855578219391
10 Oct 2022 04:00:44.000000000,243.3029314980561,-6761.578706715051,-2314.877551064432
10 Oct 2022 04:00:45.000000000,244.04070376096206,-6759.144875897775,-2321.8970006295913
10 Oct 2022 04:00:46.000000000,244.7782100123691,-6756.703677427622,-2328.9139192634743
10 Oct 2022 04:00:47.000000000,245.51544944912746,-6754.2551139655425,-2335.928299317453
10 Oct 2022 04:00:48.000000000,246.252421267179,-6751.799188180545,-2342.940133145655
10 Oct 2022 04:00:49.000000000,246.98912466350143,-6749.335902749652,-2349.949413104994
10 Oct 2022 04:00:50.000000000,247.72555883461808,-6746.865260357926,-2356.9561315551605
10 Oct 2022 04:00:51.000000000,248.46172297854773,-6744.387263698403,-2363.9602808586415
10 Oct 2022 04:00:52.000000000,249.19761629194716,-6741.90191547221,-2370.96185338072
10 Oct 2022 04:00:53.000000000,249.93323797327795,-6739.409218388418,-2377.9608414894938
10 Oct 2022 04:00:54.000000000,250.66858722083825,-6736.909175164126,-2384.957237555873
10 Oct 2022 04:00:55.000000000,251.40366323232848,-6734.401788524479,-2391.951033953591
10 Oct 2022 04:00:56.000000000,252.13846520739565,-6731.887061202565,-2398.9422230592236
10 Oct 2022 04:00:57.000000000,252.87299234418276,-6729.364995939543,-2405.9307972521797
10 Oct 2022 04:00:58.000000000,253.6072438427927,-6726.835595484495,-2412.916748914724
10 Oct 2022 04:00:59.000000000,254.3412189024113,-6724.2988625945645,-2419.9000704319774
10 Oct 2022 04:01:00.000000000,255.07491672329476,-6721.754800034841,-2426.8807541919273
