Time,x,y,z
10 Oct 2022 04:00:01.000000000,6019.836266215627,-403.46324782226054,-3838.696358871308
10 Oct 2022 04:00:02.000000000,6023.862827644169,-402.806069175069,-3832.4437248787513
10 Oct 2022 04:00:03.000000000,6027.88282289736,-402.14845145851046,-3826.1869134176527
10 Oct 2022 04:00:04.000000000,6031.896247593329,-401.49039538872927,-3819.9259313081075
10 Oct 2022 04:00:05.000000000,6035.90309735729,-400.8319016838326,-3813.660785374755
10 Oct 2022 04:00:06.000000000,6039.903367821716,-400.1729710607899,-3807.3914824467784
10 Oct 2022 04:00:07.000000000,6043.897054626158,-399.5136042385259,-3801.118029357888
10 Oct 2022 04:00:08.000000000,6047.884153417404,-398.8538019355012,-3794.840432946321
10 Oct 2022 04:00:09.000000000,6051.864659849423,-398.19356487078016,-3788.5587000548285
10 Oct 2022 04:00:10.000000000,6055.83856958333,-397.5328937643125,-3782.2728375306697
10 Oct 2022 04:00:11.000000000,6059.805878287464,-396.8717893361108,-3775.9828522256103
10 Oct 2022 04:00:12.000000000,6063.766581637359,-396.21025230666277,-3769.688750995901
10 Oct 2022 04:00:13.000000000,6067.720675315725,-395.5482833973309,-3763.3905407022894
10 Oct 2022 04:00:14.000000000,6071.668155012502,-394.88588332954646,-3757.0882282099965
10 Oct 2022 04:00:15.000000000,6075.609016424831,-394.2230528252054,-3750.7818203887123
10 Oct 2022 04:00:16.000000000,6079.543255257053,-393.55979260708506,-3744.471324112596
10 Oct 2022 04:00:17.000000000,6083.470867220756,-392.89610339788277,-3738.156746260262
10 Oct 2022 04:00:18.000000000,6087.391848034718,-392.2319859213128,-3731.8380937147713
10 Oct 2022 04:00:19.000000000,6091.306193424978,-391.56744090100767,-3725.5153733636284
10 Oct 2022 04:00:20.000000000,6095.21389912478,-390.9024690616109,-3719.1885920987725
10 Oct 2022 04:00:21.000000000,6099.114960874621,-390.237071127824,-3712.857756816567
10 Oct 2022 04:00:22.000000000,6103.0093744222395,-389.5712478249515,-3706.5228744177975
10 Oct 2022 04:00:23.000000000,6106.89713552263,-388.90499987862046,-3700.1839518076576
10 Oct 2022 04:00:24.000000000,6110.778239938001,-388.2383280153335,-3693.8409958957473
10 Oct 2022 04:00:25.000000000,6114.652683437876,-387.57123296136984,-3687.4940135960605
10 Oct 2022 04:00:26.000000000,6118.52046179896,-386.90371544456764,-3681.143011826983
10 Oct 2022 04:00:27.000000000,6122.381570805318,-386.23577619171476,-3674.787997511281
10 Oct 2022 04:00:28.000000000,6126.236006248189,-385.5674159317084,-3668.4289775760944
10 Oct 2022 04:00:29.000000000,6130.083763926171,-384.89863539238905,-3662.065958952925
10 Oct 2022 04:00:30.000000000,6133.92483964508,-384.22943530316246,-3655.698948577642
10 Oct 2022 04:00:31.000000000,6137.759229218054,-383.5598163932001,-3649.32795339046
10 Oct 2022 04:00:32.000000000,6141.586928465488,-382.88977939267664,-3642.952980335935
10 Oct 2022 04:00:33.000000000,6145.4079332151005,-382.2193250316784,-3636.5740363629666
10 Oct 2022 04:00:34.000000000,6149.2222393018765,-381.54845404129367,-3630.191128424776
10 Oct 2022 04:00:35.000000000,6153.02984256813,-380.8771671525153,-3623.804263478904
10 Oct 2022 04:00:36.000000000,6156.830738863458,-380.20546509733634,-3617.413448487215
10 Oct 2022 04:00:37.000000000,6160.624924044793,-379.5333486076571,-3611.0186904158686
10 Oct 2022 04:00:38.000000000,6164.412393976358,-378.86081841638173,-3604.6199962353257
10 Oct 2022 04:00:39.000000000,6168.193144529707,-378.1878752564454,-3598.217372920339
10 Oct 2022 04:00:40.000000000,6171.967171583724,-377.5145198613743,-3591.8108274499436
10 Oct 2022 04:00:41.000000000,6175.7344710246225,-376.84075296500555,-3585.400366807448
10 Oct 2022 04:00:42.000000000,6179.49503874593,-376.16657530204344,-3578.9859979804305
10 Oct 2022 04:00:43.000000000,6183.248870648545,-375.4919876069426,-3572.567727960728
10 Oct 2022 04:00:44.000000000,6186.995962640647,-374.8169906157146,-3566.145563744433
10 Oct 2022 04:00:45.000000000,6190.736310637858,-374.1415850632925,-3559.719512331878
10 Oct 2022 04:00:46.000000000,6194.469910563039,-373.4657716867185,-3553.2895807276336
10 Oct 2022 04:00:47.000000000,6198.196758346512,-372.7895512219582,-3546.8557759405053
10 Oct 2022 04:00:48.000000000,6201.916849925881,-372.1129244065214,-3540.418104983513
10 Oct 2022 04:00:49.000000000,6205.630181246166,-371.4358919776756,-3533.976574873895
10 Oct 2022 04:00:50.000000000,6209.336748259706,-370.7584546738196,-3527.531192633096
10 Oct 2022 04:00:51.000000000,6213.03654692628,-370.08061323268413,-3521.081965286757
10 Oct 2022 04:00:52.000000000,6216.729573212964,-369.40236839397033,-3514.6288998647155
10 Oct 2022 04:00:53.000000000,6220.415823094289,-368.7237208964245,-3508.172003400989
10 Oct 2022 04:00:54.000000000,6224.095292552143,-368.04467147965556,-3501.711282933769
10 Oct 2022 04:00:55.000000000,6227.767977575774,-367.3652208845383,-3495.246745505418
10 Oct 2022 04:00:56.000000000,6231.433874161892,-366.68536985086035,-3488.7783981624602
10 Oct 2022 04:00:57.000000000,6235.092978314529,-366.0051191205129,-3482.3062479555715
10 Oct 2022 04:00:58.000000000,6238.7452860452,-365.32446943428744,-3475.830301939571
10 Oct 2022 04:00:59.000000000,6242.390793372767,-364.6434215345352,-3469.350567173418
10 Oct 2022 04:01:00.000000000,6246.029496323537,-363.9619761633324,-3462.8670507202
