Time,x,y,z
10 Oct 2022 04:00:01.000000000,-3356.427715625735,5003.952709328372,3851.188293577015
10 Oct 2022 04:00:02.000000000,-3354.9725868675014,5000.120641251726,3857.4283550438136
10 Oct 2022 04:00:03.000000000,-3353.5138010971095,4996.28312290689,3863.664211808138
10 Oct 2022 04:00:04.000000000,-3352.051359905229,4992.440158476491,3869.8958570727355
10 Oct 2022 04:00:05.000000000,-3350.5852648853006,4988.591752149916,3876.1232840449397
10 Oct 2022 04:00:06.000000000,-3349.11551763607,4984.737908121583,3882.3464859366863
10 Oct 2022 04:00:07.000000000,-3347.642119759047,4980.8786305926615,3888.5654559645145
10 Oct 2022 04:00:08.000000000,-3346.165072860498,4977.013923769723,3894.780187349577
10 Oct 2022 04:00:09.000000000,-3344.684378550557,4973.143791865321,3900.9906733176476
10 Oct 2022 04:00:10.000000000,-3343.200038442998,4969.268239098165,3907.1969070991236
10 Oct 2022 04:00:11.000000000,-3341.712054155902,4965.387269692633,3913.3988819290435
10 Oct 2022 04:00:12.000000000,-3340.2204273113225,4961.500887879013,3919.5965910470827
10 Oct 2022 04:00:13.000000000,-3338.725159534959,4957.609097893716,3925.7900276975706
10 Oct 2022 04:00:14.000000000,-3337.226252456798,4953.711903978832,3931.9791851294913
10 Oct 2022 04:00:15.000000000,-3335.7237077108025,4949.809310382325,3938.1640565964913
10 Oct 2022 04:00:16.000000000,-3334.217526934566,4945.901321358284,3944.3446353568943
10 Oct 2022 04:00:17.000000000,-3332.707711770089,4941.987941166374,3950.520914673701
10 Oct 2022 04:00:18.000000000,-3331.1942638628875,4938.069174072433,3956.692887814594
10 Oct 2022 04:00:19.000000000,-3329.677184862883,4934.145024347879,3962.8605480519573
10 Oct 2022 04:00:20.000000000,-3328.1564764235154,4930.215496270288,3969.023888662871
10 Oct 2022 04:00:21.000000000,-3326.6321402025064,4926.280594122879,3975.1829029291243
10 Oct 2022 04:00:22.000000000,-3325.1041778614226,4922.3403221948065,3981.3375841372253
10 Oct 2022 04:00:23.000000000,-3323.572591065898,4918.394684780997,3987.4879255784026
10 Oct 2022 04:00:24.000000000,-3322.0373814851805,4914.443686182454,3993.6339205486142
10 Oct 2022 04:00:25.000000000,-3320.498550793024,4910.4873307056505,3999.775562348558
10 Oct 2022 04:00:26.000000000,-3318.9561006662443,4906.525622663494,4005.912844283676
10 Oct 2022 04:00:27.000000000,-3317.4100327868146,4902.558566373906,4012.045759664164
10 Oct 2022 04:00:28.000000000,-3315.860348839331,4898.586166161537,4018.1743018049765
10 Oct 2022 04:00:29.000000000,-3314.307050513543,4894.608426356036,4024.2984640258337
10 Oct 2022 04:00:30.000000000,-3312.7501395022573,4890.6253512934745,4030.4182396512306
10 Oct 2022 04:00:31.000000000,-3311.189617502767,4886.636945315367,4036.533622010448
10 Oct 2022 04:00:32.000000000,-3309.6254862158676,4882.643212769327,4042.644604437547
10 Oct 2022 04:00:33.000000000,-3308.057747346722,4878.644158008486,4048.7511802713925
10 Oct 2022 04:00:34.000000000,-3306.486402603991,4874.6397853920735,4054.8533428556507
10 Oct 2022 04:00:35.000000000,-3304.911453700699,4870.630099284818,4060.951085538792
10 Oct 2022 04:00:36.000000000,-3303.332902353371,4866.6151040575305,4067.0444016741153
10 Oct 2022 04:00:37.000000000,-3301.750750282885,4862.594804086521,4073.133284619738
10 Oct 2022 04:00:38.000000000,-3300.164999213613,4858.569203754176,4079.21772773861
10 Oct 2022 04:00:39.000000000,-3298.5756508741733,4854.538307448432,4085.297724398521
10 Oct 2022 04:00:40.000000000,-3296.9827069970042,4850.502119563077,4091.3732679721115
10 Oct 2022 04:00:41.000000000,-3295.3861693185636,4846.460644497595,4097.444351836871
10 Oct 2022 04:00:42.000000000,-3293.786039578907,4842.413886657451,4103.510969375151
10 Oct 2022 04:00:43.000000000,-3292.1823195225384,4838.361850453499,4109.573113974173
10 Oct 2022 04:00:44.000000000,-3290.5750108970205,4834.30454030294,4115.630779026033
10 Oct 2022 04:00:45.000000000,-3288.964115455013,4830.24196062791,4121.683957927714
10 Oct 2022 04:00:46.000000000,-3287.3496349517854,4826.174115857172,4127.732644081078
10 Oct 2022 04:00:47.000000000,-3285.731571147706,4822.101010424428,4133.776830892899
10 Oct 2022 04:00:48.000000000,-3284.109925806186,4818.022648769685,4139.816511774844
10 Oct 2022 04:00:49.000000000,-3282.4847006950768,4813.939035338327,4145.851680143496
10 Oct 2022 04:00:50.000000000,-3280.8558975855985,4809.850174581825,4151.882329420357
10 Oct 2022 04:00:51.000000000,-3279.2235182537243,4805.756070956775,4157.908453031854
10 Oct 2022 04:00:52.000000000,-3277.5875644781513,4801.656728926315,4163.930044409345
10 Oct 2022 04:00:53.000000000,-3275.9480380425452,4797.552152958536,4169.947096989136
10 Oct 2022 04:00:54.000000000,-3274.3049407341346,4793.44234752747,4175.959604212472
10 Oct 2022 04:00:55.000000000,-3272.6582743434114,4789.3273171132805,4181.967559525553
10 Oct 2022 04:00:56.000000000,-3271.0080406659254,4785.207066201026,4187.970956379548
10 Oct 2022 04:00:57.000000000,-3269.354241499836,4781.081599282334,4193.969788230586
10 Oct 2022 04:00:58.000000000,-3267.6968786483662,4776.950920853704,4199.964048539779
10 Oct 2022 04:00:59.000000000,-3266.035953917763,4772.815035417917,4205.953730773219
10 Oct 2022 04:01:00.000000000,-3264.371469118696,4768.6739474830465,4211.938828401986
