Node,Lat,Lon,Alt
Iridium0_0,46.62352687699884,-92.13596520736517,784.120144880023
Iridium0_1,78.00478879602791,-69.03666100472272,793.3172226112139
Iridium0_2,67.12796546248781,67.18155911088428,790.9960986897972
Iridium0_3,34.97410052351012,77.32730494997969,779.8531632395423
Iridium0_4,2.3067274468154637,81.27633671820925,772.8973788502009
Iridium0_5,-30.387042984159365,85.0288641579045,778.3036151474856
Iridium0_6,-62.675640466864174,93.1805428395896,789.7145124659237
Iridium0_7,-81.65971263990883,-143.91912750361837,793.7943668025156
Iridium0_8,-51.17269344860433,-105.93962481321526,785.8023063859215
Iridium0_9,-18.667045585667154,-100.50481690928537,775.0386981352418
Iridium0_10,14.060134309801475,-96.98365560179062,774.1160486868822
Iridium1_0,46.60061633369055,-62.07206859236261,784.1116038590558
Iridium1_1,77.96002573170948,-38.81773950462259,793.3103701436531
Iridium1_2,67.12780083946733,97.02832181657557,790.9960544470505
Iridium1_3,34.98547186521829,107.28272206417653,779.8571399261543
Iridium1_4,2.322573639461185,111.27373411196412,772.8978525537378
Iridium1_5,-30.36711840480197,115.06485640008323,778.2971508588747
Iridium1_6,-62.647258403638894,123.29281816279301,789.7058311841739
Iridium1_7,-81.62608054706628,-114.2947917681602,793.7907301381972
Iridium1_8,-51.18034604678072,-76.01942877623699,785.8051010071474
Iridium1_9,-18.680885073758507,-70.52622721669222,775.0418126673654
Iridium1_10,14.042371337566971,-66.96816223742489,774.1129468034765
Iridium2_0,46.550333163067,-32.028896877711524,784.0928572093881
Iridium2_1,77.89789110495289,-8.73439193165429,793.3008186642255
Iridium2_2,67.15988286020558,126.89511673297419,791.0046718947879
Iridium2_3,35.02735210988166,137.24799483558564,779.8717909764305
Iridium2_4,2.3680152405296533,141.2717624553887,772.8992289228306
Iridium2_5,-30.31880352744783,145.09018001711758,778.28148627238
Iridium2_6,-62.59350707943843,153.3623753866158,789.689373617823
Iridium2_7,-81.62409012004329,-84.733544134884,793.790514466483
Iridium2_8,-51.219140404670895,-46.08393156132221,785.8192657260764
Iridium2_9,-18.724768221716502,-40.54249630057243,775.0517015063017
Iridium2_10,13.995535256593948,-36.95698142120786,774.1047852958502
Iridium3_0,46.48620196897904,-2.0179857941859836,784.0689455046315
Iridium3_1,77.83515797238022,21.192941441433383,793.2911283797903
Iridium3_2,67.21571637386064,156.81732524092016,791.0196468140655
Iridium3_3,35.08855352647668,167.23241113757496,779.8932154419666
Iridium3_4,2.4308782517428535,171.27094832308575,772.9011768289303
Iridium3_5,-30.255072992215016,175.09805796311295,778.2608466403905
Iridium3_6,-62.52887802946851,-176.62926369729882,789.6695569277534
Iridium3_7,-81.65425406483877,-55.12243510016442,793.7937775284792
Iridium3_8,-51.278740579876484,-16.115908261674083,785.8410191599205
Iridium3_9,-18.786953180006336,-10.549270907025136,775.0657485816837
Iridium3_10,13.932188004123168,-6.953107462224591,774.093786561501
Iridium4_0,46.4254232233972,27.95789379151239,784.0462815912333
Iridium4_1,77.78852780542853,50.98567362890499,793.2838950537683
Iridium4_2,67.28044371298171,-173.18391045456335,791.0369715349863
Iridium4_3,35.15269955334689,-162.75977736116565,779.9156887799942
Iridium4_4,2.494319725783686,-158.72844726112973,772.903194276277
Iridium4_5,-30.193015154371555,-154.91354377331615,778.2407739551408
Iridium4_6,-62.470701521738754,-146.68392351875693,789.651692116361
Iridium4_7,-81.7087672016072,-25.35988913842885,793.7996456290045
Iridium4_8,-51.34322165710253,13.893349531895215,785.8645430991812
Iridium4_9,-18.85078731664807,19.455314476802062,775.080209620907
Iridium4_10,13.869309189645428,23.042471343513657,774.0829146449223
Iridium5_0,46.384248075379446,57.90532513472971,784.0309265464953
Iridium5_1,77.77026613838787,80.69942497468628,793.2810552138627
Iridium5_2,67.33672293666541,-143.10764302424766,791.0520039409797
Iridium5_3,35.202590501405126,-132.73057008863802,779.9331806149096
Iridium5_4,2.541339633963011,-128.72654163129164,772.9047229672302
Iridium5_5,-30.149241561927802,-124.94144821936231,778.2266303562453
Iridium5_6,-62.434490677601985,-116.78670258305206,789.6405598122474
Iridium5_7,-81.7733289849448,4.619688035755895,793.8065471028553
Iridium5_8,-51.39529179603916,43.9415613521257,785.8835308868056
Iridium5_9,-18.899159450647666,49.47008761319535,775.0911957944389
Iridium5_10,13.823740710652478,53.03098773155296,774.0750640813828
