Node,Lon,Lat
0,7.05195079463445,1.8587268568428754
1,9.747417061629932,34.638334330378356
2,16.64433551652369,67.08022977539098
3,164.8695619391336,79.22776194048075
4,-177.51233421971577,47.250261125197554
5,-174.14354075989007,14.55634436949063
6,-171.72976002198644,-18.26943117578498
7,-168.03338858051353,-50.929830824492775
8,-140.21367283270186,-82.50231979361614
9,-1.2968549148443047,-63.444026036608975
10,4.465548070897918,-30.937812503648793
11,38.22641766930064,17.85927726046311
12,41.842239240007046,50.52647100934809
13,67.87495223957198,82.18072620754964
14,-151.35018517702548,63.854179649959
15,-145.54366026489143,31.349877147185378
16,-142.97536575669784,-1.447028201590705
17,-140.3231551794581,-34.230817314978
18,-133.6448372263154,-66.6858071780365
19,14.238457055070421,-79.62144189687946
20,32.47654633414296,-47.66169015512272
21,35.84039350581708,-14.968607161439708
22,67.0483934515745,1.7943514681497867
23,69.67095433619652,34.57931651620049
24,76.36832527338385,67.03511128973007
25,-134.72840047292235,79.32713614846844
26,-117.40146950868764,47.32254283110859
27,-114.11595020579165,14.622902816570344
28,-111.76583260111552,-18.207430330896113
29,-108.17230141412254,-50.875296765496984
30,-81.16463227265966,-82.50606767630809
31,58.8985429382281,-63.522632526564024
32,64.5283614034526,-31.006765873017343
33,98.18597033673589,17.86062617761143
34,101.69051876410744,50.535618829230984
35,127.0813602257885,82.2431017102086
36,-91.09823760612028,63.873414917084595
37,-85.46763198012108,31.356707398811626
38,-82.97864573363937,-1.4457628541724192
39,-80.40838737406594,-34.235306929200014
40,-73.93223871649006,-66.7045936824121
41,74.8687461917713,-79.6704511140841
42,92.61328797052491,-47.67276866453826
43,95.87372647162358,-14.972446553852457
44,127.04480000160896,1.8566324039558655
45,129.5976066710967,34.64625590112549
46,136.13711181905504,67.11343892412417
47,-74.07140014528525,79.30969891739898
48,-57.278741634597736,47.26922566438491
49,-54.087379761532816,14.562889581946328
50,-51.801448051883284,-18.27187531312258
51,-48.29989872179539,-50.94592798839621
52,-21.62936965505174,-82.61556978024386
53,119.13212072214911,-63.476813194082844
54,124.59521218666808,-30.94950644192765
55,158.1659744931052,17.970837448917717
56,161.623767764561,50.648719014876306
57,-172.92713904014096,82.36828770602072
58,-30.939443147986516,63.775387681865126
59,-25.426251370348304,31.250865716003723
60,-22.98043301999728,-1.5548207903013402
61,-20.44860870716242,-34.346701998947566
62,-14.039581159497281,-66.82120063569195
63,135.41106773710624,-79.59414829795149
64,152.69173537500723,-47.56960918318186
65,155.8911357930842,-14.864774275278789
