Node,Lon,Lat
0,7.0490698962777305,0.2981154862066338
1,9.694968994819062,33.085283489202055
2,16.068253906104815,65.55583411719546
3,161.35185256189396,80.63920033650325
4,-177.6513127610082,48.79570653141819
5,-174.15466812056084,16.1153603463642
6,-171.74354090152997,-16.710890709418056
7,-168.19450116358402,-49.38586397500374
8,-145.61086645173356,-81.16657070349588
9,-1.7718300990842157,-64.97259586563696
10,4.420632353862451,-32.491768527265165
11,38.21452351047157,16.300544824571627
12,41.68852560245262,48.98200496091238
13,62.956391245570074,80.82305022280424
14,-151.83619358052772,65.38248627264207
15,-145.58823256383548,32.90378672913304
16,-142.97698919571238,0.11367677435349756
17,-140.37233099091011,-32.67746366597591
18,-134.19259152523813,-65.16002816481085
19,10.467769033202586,-81.0246057648596
20,32.336357887674225,-49.20705923582449
21,35.830121190928125,-16.527632297777107
22,67.04845053549558,0.23352993436446692
23,69.62295911769671,33.02593890220295
24,75.81267803318119,65.50933063822362
25,-138.2228110406411,80.74316954257024
26,-117.53461065746907,48.868404246572695
27,-114.12400084866397,16.18212968573871
28,-111.77631275757356,-16.64864596952366
29,-108.32571954471972,-49.330787142544004
30,-86.41432745356269,-81.15845493061242
31,58.43566359129317,-65.05216417458392
32,64.48726369215758,-32.56098151540628
33,98.17780238674409,16.301631910641298
34,101.54482662977831,48.990589850263476
35,122.25146407163814,80.8757657183923
36,-91.56669684600257,65.40298309594026
37,-85.50748843993178,32.91094678814876
38,-82.976859061979,0.11518209606759583
39,-80.45269748837343,-32.68161251490336
40,-74.46059095669021,-65.17741824522192
41,71.17675365991916,-81.08121628949141
42,92.4806880559467,-49.2186700072746
43,95.86712725590016,-16.531729469641466
44,127.04782692107686,0.29560534128182675
45,129.5536652247717,33.09260941632337
46,135.59565288715675,65.58654811249585
47,-77.45769516133171,80.73344236875943
48,-57.40477825175404,48.81557848613383
49,-54.092169851640975,16.122350293826674
50,-51.80874660188357,-16.712879448019287
51,-48.446886898730675,-49.40096984606078
52,-26.8711450310346,-81.26182508160991
53,118.6867112475835,-65.00750539968813
54,124.55839378608862,-32.504028704936445
55,158.15957392897064,16.41173738072759
56,161.48105172514857,49.1034820703673
57,-177.82373750553913,81.00039283221935
58,-31.394451186698596,65.30576416985173
59,-25.463354754073613,32.80531306543275
60,-22.976911208309406,0.006242636166399777
61,-20.49081254099869,-32.79288322885854
62,-14.563296632132175,-65.29353465718148
63,131.83676531150428,-81.0115615555533
64,152.5640183531616,-49.11584478689433
65,155.8865315536543,-16.42420828214474
