Node,Lon,Lat
0,7.048851666025962,0.1780677639968972
1,9.69117093308062,32.96579030414803
2,16.02725233896218,65.43843788204066
3,161.03618908241415,80.74599607370563
4,-177.66262877581806,48.9145439135354
5,-174.15559900802532,16.235271044256766
6,-171.74451681873356,-16.590988088148382
7,-168.20619232336503,-49.26705167978337
8,-145.95768888192953,-81.06102186076268
9,-1.8111235197550237,-65.0900626632914
10,4.416962072507923,-32.611277083683454
11,38.21368934438276,16.180627837434614
12,41.6773749237744,48.86315551058129
13,62.63899138234076,80.7161809413819
14,-151.8764411896664,65.4999303355936
15,-145.59187943142905,33.02329156431179
16,-142.97711250287048,0.23373132874910074
17,-140.37588565403436,-32.55794768908175
18,-134.23160543943155,-65.04253358146978
19,10.127696927453597,-81.13057986971079
20,32.32493645680112,-49.32589059711511
21,35.82925453436294,-16.647543418020135
22,67.04845794270143,0.11346610893219036
23,69.61949658046916,32.9064210610901
24,75.77314545232497,65.39183470718447
25,-138.53706731497033,80.85035653945552
26,-117.54546465505909,48.98727467881664
27,-114.12469347938651,16.302056688744138
28,-111.77703734356037,-16.528724791793287
29,-108.33683993448363,-49.21193448827508
30,-86.75115106751039,-81.05214258749103
31,58.39734609036439,-65.16970926553427
32,64.48389184943362,-32.680510386361405
33,98.17725237380266,16.181694953490215
34,101.53427283145622,48.87169852968498
35,121.94055721446132,80.76825670856051
36,-91.60551505043125,65.52053019338142
37,-85.51076593694215,33.03047745360525
38,-82.97672010731083,0.2352551054247155
39,-80.45588481632835,-32.562070808985624
40,-74.49819954644177,-65.0598228044415
41,70.84314275282969,-81.18786180966879
42,92.46986933536039,-49.33754366357037
43,95.86654547597672,-16.6516605784447
44,127.04806295045346,0.17552565713508234
45,129.55050918209358,32.973071271383255
46,135.55715660436184,65.46897187061028
47,-77.76248164901881,80.8413221149078
48,-57.415066819890725,48.93448794075924
49,-54.09260934454212,16.242295469470744
50,-51.8092283009939,-16.592942100931396
51,-48.457527552251456,-49.28208385557319
52,-27.206372831406174,-81.15508698793087
53,118.64982383967883,-65.12514535963304
54,124.55535755320462,-32.62358159601225
55,158.15915922515123,16.291792282491066
56,161.47072186444407,48.98457530025866
57,-178.13807161206395,80.89281563975652
58,-31.432158999676663,65.4233775831646
59,-25.466415725341374,32.92486003677718
60,-22.97663836004585,0.12632485269683
61,-20.493839950761508,-32.673332118370595
62,-14.6005536660813,-65.17590345203672
63,131.513882671289,-81.1188199143618
64,152.5535898613727,-49.23474498465422
65,155.88610502700885,-16.544151181116064
