Node,Lat,Lon,Alt
Iridium0_0,4.006877374021766,72.07356140904977,772.9666211175327
Iridium0_1,-28.694710262388845,75.77024587740512,777.7639464961343
Iridium0_2,-61.023573569736975,83.36477476616233,789.1994122087821
Iridium0_3,-82.73804435269992,-162.56007417556353,793.9034081814968
Iridium0_4,-52.845183672234455,-115.42971329494497,786.4089771938094
Iridium0_5,-20.363854776285898,-109.7291077848893,775.4350892179422
Iridium0_6,12.361466506318832,-106.19556951808678,773.8359072210494
Iridium0_7,44.94346633441098,-101.52364638601067,783.4932907966238
Iridium0_8,76.51483606821319,-81.68607478493432,793.0763568417763
Iridium0_9,68.7538711303964,56.90899695998583,791.4208137204888
Iridium0_10,36.66257366998686,68.0336269394421,780.4497326944478
Iridium1_0,4.022524911978556,102.06908955045314,772.9674307117488
Iridium1_1,-28.675034331334874,105.80388183370518,777.757787414415
Iridium1_2,-60.99599342338216,113.47022748300694,789.1906489815137
Iridium1_3,-82.69566537114315,-132.94183568569608,793.8994005706525
Iridium1_4,-52.85230736796708,-85.51454222966493,786.411542111668
Iridium1_5,-20.37746785211049,-79.75264103421016,775.4383859924058
Iridium1_6,12.343907149360778,-76.18200850336999,773.833187088242
Iridium1_7,44.92093517349386,-71.4632509467821,783.484881692403
Iridium1_8,76.47311125701209,-51.4806466071384,793.0692355103049
Iridium1_9,68.75229010990012,86.74279778360115,791.4204128544065
Iridium1_10,36.67363871166823,97.98615267876568,780.4536803733537
Iridium2_0,4.06781657054846,132.065725071455,772.9697917445104
Iridium2_1,-28.62688607685486,135.82762228472865,777.7427272998726
Iridium2_2,-60.94273618195241,143.53647106343826,789.1737124405778
Iridium2_3,-82.68287537230752,-103.43558478979024,793.8981865925226
Iridium2_4,-52.89065836866635,-55.583459518183396,786.4253475528947
Iridium2_5,-20.421170290249485,-49.77056288579669,775.4489820574717
Iridium2_6,12.297214644921414,-46.17220304781563,773.8259715802732
Iridium2_7,44.87089921554346,-41.42222382420146,783.466207472139
Iridium2_8,76.41222466717116,-21.390559484368406,793.0588073419949
Iridium2_9,68.78311381091112,116.59649908415673,791.4282238366377
Iridium2_10,36.715267128636995,127.9490587134855,780.4685363398254
Iridium3_0,4.130619989407737,162.0643674175263,772.9731091093266
Iridium3_1,-28.563193589967536,165.83511329442365,777.7228304157162
Iridium3_2,-60.87815592017485,173.54588729316114,789.1531490117059
Iridium3_3,-82.70295242456332,-73.91461669385369,793.9000913014914
Iridium3_4,-52.950022884900335,-25.618066562023287,786.446707317645
Iridium3_5,-20.48327028569012,-19.77807791164551,775.4640711072967
Iridium3_6,12.233910921044732,-16.168779342224404,773.816230120209
Iridium3_7,44.806814002190436,-11.411530433494514,783.4422904322954
Iridium3_8,76.34862209187516,8.561415310119262,793.0478678875494
Iridium3_9,68.8381898628508,146.50891360397603,791.4421577938831
Iridium3_10,36.776340794335674,157.93226496780986,780.4903436523874
Iridium4_0,4.194108982056234,-167.93457663897982,772.9765139941276
Iridium4_1,-28.50103443859657,-164.1755797358842,777.70344034812
Iridium4_2,-60.81957141881961,-156.5036797906354,789.1344701535502
Iridium4_3,-82.75074385910065,-44.25548339874742,793.904604682028
Iridium4_4,-53.01454268066964,4.391060631140838,786.4699080602892
Iridium4_5,-20.547139035464827,10.226879450255819,775.4796294448703
Iridium4_6,12.170963253667535,13.827393510351127,773.8065903115806
Iridium4_7,44.74586732918135,18.566104451721227,783.4195454302766
Iridium4_8,76.29927362621677,38.38977664942162,793.0393476692147
Iridium4_9,68.90287497573416,176.50382813723147,791.4584854445544
Iridium4_10,36.84051907873462,-172.05964836480612,780.5132746777156
Iridium5_0,4.241270119369462,-137.93134496306214,772.9790766057048
Iridium5_1,-28.457048620676186,-134.20152647240815,777.6897359638822
Iridium5_2,-60.782611686647805,-126.59871415866415,789.122674062069
Iridium5_3,-82.81382891426418,-14.366298879635155,793.9105179572555
Iridium5_4,-53.0669157165241,34.4416967579811,786.488730189838
Iridium5_5,-20.59565552199808,40.243039644826005,775.4914747271016
Iridium5_6,12.125232854822878,43.81738803631456,773.7996164866192
Iridium5_7,44.70435778572142,48.51678588296028,783.4040547221502
Iridium5_8,76.27720141041617,68.14079638780719,793.035527645411
Iridium5_9,68.9598444126831,-153.41667924035804,791.4728320457527
Iridium5_10,36.89059321893123,-142.0287479877822,780.5311769821993
