Node,Lat,Lon,Alt
Iridium0_0,18.359842082140766,71.50898741900326,774.9700737917909
Iridium0_1,-14.367567189191202,75.02862530465208,774.1703051747108
Iridium0_2,-46.92744689507111,79.91023636523651,784.2334120323726
Iridium0_3,-78.26875935396406,103.69352866202874,793.3571437282733
Iridium0_4,-66.83265533860393,-120.63223823975395,790.9163388720332
Iridium0_5,-34.668345800451185,-110.64708484356555,779.7464596214744
Iridium0_6,-1.9989727470071799,-106.71337549541073,772.8888207960614
Iridium0_7,30.693273513458507,-102.9498362650731,778.403286330237
Iridium0_8,62.974126665028024,-94.68869231571863,789.8054433160768
Iridium0_9,81.44348440115054,29.531301249599824,793.7707380767845
Iridium0_10,50.86970348180571,66.11912996693962,785.691533972982
Iridium1_0,18.373722361310072,101.48795644225811,774.9731532810512
Iridium1_1,-14.349766772748858,105.04447100517326,774.1671343455924
Iridium1_2,-46.904464908478914,109.97478742467501,784.2248492843906
Iridium1_3,-78.22338771080113,133.91466219547698,793.3503415381174
Iridium1_4,-66.83272727992706,-90.78329944794162,790.9163583983726
Iridium1_5,-34.67977155226937,-80.69115754227923,779.7504392493198
Iridium1_6,-2.014855118207125,-76.71564062741645,772.8892325663475
Iridium1_7,30.67330273353638,-72.91340967624674,778.3967681786108
Iridium1_8,62.94559003609155,-64.57511673177339,789.7967790968305
Iridium1_9,81.41128307153684,59.15959680578794,793.7671690503728
Iridium1_10,50.87744804097422,96.04019663153977,785.6943683441125
Iridium2_0,18.417638109247342,131.47198190236145,774.9829096709485
Iridium2_1,-14.302904239174394,135.0559017991097,774.1588038509625
Iridium2_2,-46.854135106722566,140.01835669583744,784.2060957389167
Iridium2_3,-78.16102490959004,163.99601136491486,793.3409516612529
Iridium2_4,-66.86501821904575,-60.91433566435551,790.9251181169591
Iridium2_5,-34.721696603375676,-50.72546850982696,779.7650471006947
Iridium2_6,-2.060324054416631,-46.71736149121088,772.890429394188
Iridium2_7,30.624956805802697,-42.88779554539602,778.3809992318422
Iridium2_8,62.89174398255274,-34.5049455686931,789.7804136303687
Iridium2_9,81.41096396338993,88.731732789457,793.7671336170773
Iridium2_10,50.91631948973179,125.97645467254559,785.7085922782277
Iridium3_0,18.479838450824634,161.46533824741408,774.9967625084187
Iridium3_1,-14.23954889444908,165.05985647377977,774.1475812705362
Iridium3_2,-46.7899951154016,170.02930278604742,784.1821936132661
Iridium3_3,-78.09850265924386,-166.08221096664255,793.3314909309081
Iridium3_4,-66.92097602094891,-30.990534832270907,790.9402758278484
Iridium3_5,-34.782920840454594,-20.740841055126147,779.7863939970057
Iridium3_6,-2.1231979688674056,-16.718078652073295,772.8921282769774
Iridium3_7,30.56121904135913,-12.879848546634419,778.360232525075
Iridium3_8,62.827106376163265,-4.496815739287647,789.7607392364204
Iridium3_9,81.44260935592393,118.35796032945339,793.770641263134
Iridium3_10,50.97596064257045,155.9449266293669,785.7304087244084
Iridium4_0,18.54366644392965,-168.53014437659226,775.0110196042342
Iridium4_1,-14.176682636709574,-164.9446746096378,774.1364905447753
Iridium4_2,-46.72924782170244,-159.99515217089046,784.1595530833356
Iridium4_3,-78.05245805585774,-136.29704469538783,793.3244935973859
Iridium4_4,-66.98570782743545,-0.9911852458628764,790.9577749813211
Iridium4_5,-34.84706128992045,9.266919177970212,779.8087762695078
Iridium4_6,-2.1866308510884855,13.282442926217517,772.8938939171524
Iridium4_7,30.499179838535415,17.10837962739177,778.340043988395
Iridium4_8,62.76900942889869,25.44752002262556,789.7430287257191
Iridium4_9,81.49801949086742,148.13612550712068,793.7767528131236
Iridium4_10,51.040434999092795,-174.04580114397038,785.753982700964
Iridium5_0,18.592012656295786,-138.5156203829682,775.0218466851206
Iridium5_1,-14.131143838898986,-134.95642906535872,774.1284848529901
Iridium5_2,-46.68813548248789,-130.04833376907214,784.1442290610318
Iridium5_3,-78.03499437403796,-106.59089756575624,793.321833022515
Iridium5_4,-67.04186960510546,29.08448765438948,790.9729266804421
Iridium5_5,-34.896919837066704,39.29582540194263,779.8261878382626
Iridium5_6,-2.233625096955462,43.284108040361026,772.8952354431731
Iridium5_7,30.455445508448125,47.08011212837891,778.3258268724566
Iridium5_8,62.732943659598874,55.343236325951764,789.7320214816796
Iridium5_9,81.56263808085491,178.1277523410414,793.783831385754
Iridium5_10,51.09245250198618,-143.99801634996334,785.772994056791
