Node,Lat,Lon,Alt
Iridium0_0,67.66493153902259,-85.25859688909331,791.1390900333902
Iridium0_1,77.51926939235454,51.85586415209574,793.2416207051571
Iridium0_2,46.06997811950402,73.78874016370082,783.9137016462623
Iridium0_3,13.500304710977229,78.57636562995219,774.0200287697357
Iridium0_4,-19.22637322736003,82.1008639466505,775.1661413661502
Iridium0_5,-51.7242037044477,87.61993499267462,786.0032935709867
Iridium0_6,-82.0384326397763,128.33045828026192,793.8343358932563
Iridium0_7,-62.13168440916875,-111.37960223257764,789.5470892636417
Iridium0_8,-29.829358740816286,-103.42018502160717,778.1236541265706
Iridium0_9,2.8671008787522028,-99.68698760318533,772.9160957536594
Iridium0_10,35.53074313455915,-95.70918015074298,780.0485047317836
Iridium1_0,67.63348926239617,-55.12130669063302,791.1307902623547
Iridium1_1,77.50359393574895,81.57277257889645,793.239133055026
Iridium1_2,46.079032598709496,103.72224261863332,783.9170796329801
Iridium1_3,13.51480729307951,108.56116277078746,774.0224706820467
Iridium1_4,-19.20797267065285,112.12240486546737,775.1618978599535
Iridium1_5,-51.69998074577571,117.6958034082156,785.9944842187818
Iridium1_6,-81.98100805161016,158.54158783778524,793.828391642246
Iridium1_7,-62.134863509109294,-81.50172856968527,789.5480740858468
Iridium1_8,-29.841592432378317,-73.45665280310595,778.127579983913
Iridium1_9,2.8506536134156883,-69.68393350787782,772.9154888179323
Iridium1_10,35.51000655592678,-65.66552678178357,780.0412032998795
Iridium2_0,67.57790838605372,-25.04101805461665,791.1160962828408
Iridium2_1,77.52107276669169,111.29181908892517,793.2419067083578
Iridium2_2,46.11899676931699,133.66922976011506,783.9319888204407
Iridium2_3,13.55921500782564,138.54968153406773,774.0299630544814
Iridium2_4,-19.16069231743203,142.13784382625485,775.1510099609758
Iridium2_5,-51.64884761171691,147.74608706745062,785.9758825961486
Iridium2_6,-81.91645569098453,-171.4806668678318,793.8216599388813
Iridium2_7,-62.16986185729893,-51.60471665820331,789.5589110019173
Iridium2_8,-29.88417894507396,-43.484812114960064,778.1412539534517
Iridium2_9,2.804764308029082,-39.68172880295762,772.9138138174636
Iridium2_10,35.461150889929286,-35.635135262923306,780.0240083687428
Iridium3_0,67.51318809982033,4.961059158667654,791.0989501490294
Iridium3_1,77.5671387177194,141.08651305513203,793.2491993650208
Iridium3_2,46.17921209280612,163.64386774694492,783.9544517374593
Iridium3_3,13.621640676831442,168.54499399189123,774.0405338461055
Iridium3_4,-19.09721797799124,172.14304702560312,775.1364287012593
Iridium3_5,-51.584566243972745,177.75736330264445,785.9524870263992
Iridium3_6,-81.8620395289465,-141.7253443894131,793.8159444884708
Iridium3_7,-62.22738693572823,-21.661140588238727,789.5767036444519
Iridium3_8,-29.945735270473943,-13.49712996078026,778.1610400552554
Iridium3_9,2.7417313615177084,-9.680964990434324,772.9115572345488
Iridium3_10,35.397301877305416,-5.626136214958828,780.0015520846562
Iridium4_0,67.45667355372943,34.885001298266594,791.0839463586115
Iridium4_1,77.62967253412579,171.01189343882737,793.2590586733353
Iridium4_2,46.243579825316395,-166.34693437881484,783.9784619292448
Iridium4_3,13.685364162791773,-161.45159749177947,774.0513707252453
Iridium4_4,-19.034565303141076,-157.86332426741708,775.1220765556194
Iridium4_5,-51.52437799555709,-152.27318833123576,785.9305703860513
Iridium4_6,-81.83202542305881,-112.12483786367287,793.8127760861402
Iridium4_7,-62.29210172742291,8.344353411456108,789.5966910677682
Iridium4_8,-30.009785134026533,16.50975938934032,778.181654143085
Iridium4_9,2.6784455660829547,20.318196707803097,772.90934304612
Iridium4_10,35.33558134905994,24.35915202542195,779.9798613164543
Iridium5_0,67.42340595898213,64.75151721443376,791.0751005557352
Iridium5_1,77.69202873109566,-158.91021256698969,793.2688436513187
Iridium5_2,46.29483865618327,-136.30548842497942,783.9975809166675
Iridium5_3,13.733305702374745,-131.44095549403917,774.0595545284398
Iridium5_4,-18.989512763782116,-127.87951055752055,775.1117809791481
Iridium5_5,-51.48436693109423,-122.33723191610811,785.9159952397356
Iridium5_6,-81.83417231510943,-82.57488783429875,793.8130030967238
Iridium5_7,-62.346657378148116,38.410701878619506,789.6135168609646
Iridium5_8,-30.059156042067016,46.534087638131346,778.1975622637558
Iridium5_9,2.6318631100472203,50.31602509564463,772.9077462021801
Iridium5_10,35.29250603210755,54.324751407568634,779.9647330346303
