Node,Lon,Lat
0,7.051611545123213,1.6786577179988624
1,9.741065133807702,34.45917081659023
2,16.57352642475455,66.90451343073258
3,164.51256377923286,79.39253086161051
4,-177.52762730421395,47.42863383532176
5,-174.14473587278218,14.736247082462862
6,-171.73145759465888,-18.089618438567136
7,-168.05287701754864,-50.75173812282687
8,-140.93314251613054,-82.35222252911655
9,-1.3484510209187635,-63.62053521589879
10,4.4606228134634565,-31.11714732483421
11,38.22494206057135,17.67944187763858
12,41.823641487862034,50.34831910828752
13,67.22127349099307,82.02755888987429
14,-151.40293456948186,64.03066123706847
15,-145.54854231627908,31.52920679785863
16,-142.97555765988648,-1.2669478065012847
17,-140.32911896525317,-34.05161823518274
18,-133.71212348185193,-66.50992049914136
19,13.85743636379665,-79.78544507454191
20,32.46112807885893,-47.84005423246864
21,35.839298939901674,-15.148511283445949
22,67.04839371515632,1.6142579970664126
23,69.66512509157621,34.40011468928228
24,76.30000885058199,66.85922616042018
25,-135.08239677024338,79.49239113405524
26,-117.41610452644984,47.50096229511821
27,-114.11679218350658,14.802829768135862
28,-111.76714604664065,-18.027589193125806
29,-108.19087499107756,-50.69713965281965
30,-81.86539919901236,-82.35439184679798
31,58.84828884487849,-63.69924764982102
32,64.52387100776069,-31.18613024080527
33,98.18492784137528,17.680760365231748
34,101.67287233561422,50.3574001425829
35,126.43813512968063,82.08867849257837
36,-91.14905490891447,64.05003509425966
37,-85.47197780572552,31.536074553808124
38,-82.97844401447833,-1.2656547585383686
39,-80.41378091117677,-34.05606791600285
40,-73.99717278284272,-66.52853730253346
41,74.49625264341614,-79.83523546067872
42,92.59872275721405,-47.85119255133091
43,95.87305296079752,-15.152380230731051
44,127.04514279537788,1.6765152733420698
45,129.59225193833484,34.467022568343324
46,136.07050356527768,66.93741907041198
47,-74.41422528465397,79.47573558891037
48,-57.292579366338096,47.44770037804746
49,-54.08784828766378,14.742843293790836
50,-51.80239201612023,-18.092009640583818
51,-48.317711409487366,-50.76771763330234
52,-22.33092035663563,-82.46313053970873
53,119.08378209799012,-63.65355572751276
54,124.59120786666074,-31.128905668778373
55,158.1651367628879,17.790959427428422
56,161.60647103563926,50.47047563284343
57,-173.58066962568432,82.21384418125736
58,-30.988795850814228,63.95209633921563
59,-25.430285211750046,31.430256494390832
60,-22.980031570502963,-1.3746991368986279
61,-20.453756546458536,-34.167448429546575
62,-14.10397478534414,-66.64508512049555
63,135.0503382535392,-79.75959215866065
64,152.6777162559518,-47.748070654773166
65,155.8906903298031,-15.044725182230732
