Node,Lon,Lat
0,7.054779425815833,3.2992564752509197
1,9.801228968739421,36.0713077059289
2,17.257037856727138,68.4841175239331
3,167.36522231057972,77.89571262285877
4,-177.396482912495,45.822806836368926
5,-174.1347495315178,13.11697971146634
6,-171.71509682747356,-19.7077465822981
7,-167.86836471229486,-52.35401157301182
8,-133.2504350500911,-83.6503943886114
9,-0.9110658401562527,-62.03078748999641
10,4.502674300060761,-29.502840409773082
11,38.239263130460756,19.297778506719048
12,41.999756809083124,51.951141737492094
13,74.18058250379114,83.36074503213247
14,-150.95612974074373,62.44114034721931
15,-145.50691125199847,29.914944558243228
16,-142.97373770192536,-2.8876521831945143
17,-140.2725543473612,-35.66408129488036
18,-133.06311105888338,-68.09117534886934
19,16.891037745277043,-78.29427719624279
20,32.59327671738645,-46.23430345371284
21,35.84836280651627,-13.52922784248707
22,67.04849981377986,3.2350766108150597
23,69.72049600391755,36.012602445041516
24,76.95964715603894,68.44044536489716
25,-132.257753516336,77.99156217473808
26,-117.29074660948112,45.89472541791182
27,-114.1099680275283,13.183345021092018
28,-111.75427525713307,-19.645975500738427
29,-108.01487122798456,-52.30001091765982
30,-74.36410572958795,-83.66932542948138
31,59.27405861905651,-62.10858910881819
32,64.5620589950432,-29.571560994668335
33,98.19531897820103,19.299373060889685
34,101.84016501409992,51.96084241562509
35,133.3083643529737,83.43476867722819
36,-90.71885363453312,62.45932553511635
37,-85.43510278350396,29.921479639870082
38,-82.98016957315313,-2.886608649514357
39,-80.36243651254178,-35.668896508681186
40,-73.3705245074333,-68.11141046884453
41,77.45850064730526,-78.33776464141003
42,92.72339141304269,-46.24491751169831
43,95.87835132231542,-13.532832433735729
44,127.0421661471578,3.297546393631754
45,129.6432848036545,36.07979871962307
46,136.71403719124476,68.51992069463209
47,-71.67993402017522,77.96866312691616
48,-57.174200926560445,45.84097893092705
49,-54.08436104383071,13.123119674460613
50,-51.79287059398539,-19.71061812364833
51,-48.148746730309114,-52.37108317326977
52,-14.792140889397427,-83.7853331057076
53,119.49315400938582,-62.06180495710582
54,124.62508921325032,-29.51402731980953
55,158.17367634225954,19.409682101938255
56,161.7705542883851,52.07414721864387
57,-166.5794683197965,83.55929596086882
58,-30.57105054580967,62.36063022389294
59,-25.396167835716685,29.81545231000314
60,-22.98355097289459,-2.9957740436602056
61,-20.4046498942711,-35.78041014761669
62,-13.48221900301274,-68.22851647913551
63,137.91994929655388,-78.25694570845754
64,152.79762053087137,-46.1414659357021
65,155.89395514800447,-13.425024167137503
