Node,Lon,Lat
0,7.05060684749041,1.138447622726839
1,9.722487234875706,33.92162559731519
2,16.36812308714806,66.37708147596541
3,163.37043718680513,79.88407099429003
4,-177.57464567736432,47.9636712448087
5,-174.14845716433234,15.275930230619991
6,-171.73637874799974,-17.550150273197225
7,-168.1099059680853,-50.21736930079471
8,-142.92837709089915,-81.89507192423923
9,-1.5081026661041979,-64.14985584075127
10,4.445451061072927,-31.655101800297192
11,38.22068003441752,17.139906551707206
12,41.76922526626848,49.81377525101089
13,65.40552357571234,81.56212891980587
14,-151.5662250382327,64.55989497697327
15,-145.56358995353725,32.067145463064406
16,-142.9761238759861,-0.7267046573201738
17,-140.34654928465804,-33.51396730706827
18,-133.90737331197556,-65.98199503096818
19,12.63589950643283,-80.27442293023167
20,32.41371226336033,-48.375065479791886
21,35.83587634416508,-15.688198103620241
22,67.04840668892267,1.0739750386447087
23,69.6481010864971,33.86245549810844
24,76.10186508017411,66.3313024026235
25,-136.21588686006723,79.98545625506983
26,-117.4611249219328,48.03614187901448
27,-114.11945121423865,15.342585775172749
28,-111.77092003871779,-17.488036237059386
29,-108.2452026043944,-50.162580449369514
30,-83.80715448420094,-81.89285796406048
31,58.69274520258603,-64.22889375701989
32,64.5100125797464,-31.724173984549363
33,98.18196009999116,17.14113409916774
34,101.62126892496038,49.82265885665984
35,124.65359239488028,81.61971458015577
36,-91.30640816268621,64.57969517494944
37,-85.48540459240758,32.07412657876598
38,-82.97782966630358,-0.7253285301116992
39,-80.42951452410621,-33.5182981655809
40,-74.18554922819334,-66.00011660122945
41,73.30119263229652,-80.32669784184871
42,92.55390066840805,-48.3863856882262
43,95.8708977631915,-15.692156004727686
44,127.04618352212933,1.1361612539111516
45,129.57664069923092,33.92926962863
46,135.87737025436024,66.40910184389357
47,-75.51226309538539,79.97130261500735
48,-57.335173467927646,47.98304793549135
49,-54.089382721044075,15.282679923215325
50,-51.80506135859854,-17.55238329072243
51,-48.369786624463124,-50.233001083787826
52,-24.271886799021217,-81.99939222152565
53,118.93413676494401,-64.18359390700175
54,124.57881950148668,-31.667054791571495
55,158.16278197057207,17.25129653991792
56,161.5559067221132,49.93566137717134
57,-175.39154865030613,81.7447369666409
58,-31.141623284203295,64.48202908867323
59,-25.44276730874035,31.968379964325024
60,-22.97881731871817,-0.8343320614270262
61,-20.468757303303516,-33.629635343004516
62,-14.290737562968866,-66.11649107656464
63,133.89320753674033,-80.25318747961187
64,152.63455895562922,-48.283378053600536
65,155.8892225687019,-15.58455296219741
