Node,Lat,Lon,Alt
Iridium0_0,-10.354838420086915,72.58357218905924,773.5487859826262
Iridium0_1,-42.95714905801255,77.07113554444385,782.7527934595923
Iridium0_2,-74.70209182932318,93.93900836111797,792.7484527404262
Iridium0_3,-70.65972406075912,-125.82301718546167,791.8862078758199
Iridium0_4,-38.655125456354945,-113.3023668881443,781.1675876150739
Iridium0_5,-6.014610722685532,-109.14052491535567,773.0960149209603
Iridium0_6,26.69490093730166,-105.49937226568404,777.1524338915103
Iridium0_7,59.06651842587711,-98.47251986181674,788.5651088465042
Iridium0_8,83.66022543687413,1.4190357638829596,793.9849522627966
Iridium0_9,54.81713774813932,62.96964660203534,787.1117661624567
Iridium0_10,22.366997574639235,69.02667005650524,775.9394519096129
Iridium1_0,-10.3375172529616,102.59487763088023,773.5465179604014
Iridium1_1,-42.935039649170214,107.1276233657952,782.7445673031623
Iridium1_2,-74.66334491649047,124.12781305713776,792.7410349900146
Iridium1_3,-70.6561824069362,-96.00688438636459,791.8853767292004
Iridium1_4,-38.66581082155503,-83.35342602896175,781.1714719166027
Iridium1_5,-6.030021644178321,-79.1472181768003,773.0972062175905
Iridium1_6,26.675509586967436,-75.46843308547083,777.146652273798
Iridium1_7,59.039789507018746,-68.37441623886653,788.5562774393495
Iridium1_8,83.60667154735586,31.09485616225313,793.9805136821197
Iridium1_9,54.82358181149728,92.87836674282171,787.1140371819753
Iridium1_10,22.3803361880576,99.00056566167262,775.9429375748944
Iridium2_0,-10.290994095495034,132.6030687721902,773.5404442424411
Iridium2_1,-42.885279499338004,137.1662237947009,782.7260551114084
Iridium2_2,-74.60383938527663,154.21979757555238,792.7296102957259
Iridium2_3,-70.6852403526234,-66.17153490110606,791.8921921972909
Iridium2_4,-38.707126296701325,-53.39347389486192,781.186493915161
Iridium2_5,-6.07513323724964,-49.15224604986519,773.1007107061406
Iridium2_6,26.627553013698066,-45.44651833162279,777.1323664171069
Iridium2_7,58.987062861126276,-38.311904938514886,788.5388434944947
Iridium2_8,83.57795167647869,60.579377552823814,793.9781182426774
Iridium2_9,54.86136107772754,122.80372119508476,787.1273477685963
Iridium2_10,22.42381841668245,128.98063163203295,775.9543118349301
Iridium3_0,-10.227743707587047,162.6059515276883,773.5322288262716
Iridium3_1,-42.8212470919458,167.17661734999615,782.702237101449
Iridium3_2,-74.53965054358565,-175.8087331952384,792.7172418180834
Iridium3_3,-70.73922519438366,-36.27336341019563,791.9048313382812
Iridium3_4,-38.76804022755176,-23.41180195871181,781.2086508767028
Iridium3_5,-6.137863122411178,-19.154263797869977,773.1056266411217
Iridium3_6,26.563905772574234,-15.43949388164733,777.113434231869
Iridium3_7,58.92254481417162,-8.301629808509277,788.5174878547512
Iridium3_8,83.58141226018434,90.0059243835374,793.9784074388757
Iridium3_9,54.92041917562558,152.76563022964066,787.1481430635333
Iridium3_10,22.485813420439175,158.97220165243596,775.9705589340356
Iridium4_0,-10.16471827081296,-167.3971997277458,773.5240909030788
Iridium4_1,-42.76011559096703,-162.84385309815156,782.6795022984392
Iridium4_2,-74.48793457804291,-145.9488184942366,792.7072430840035
Iridium4_3,-70.80380202034937,-6.284748089161946,791.9199112063691
Iridium4_4,-38.83225693408134,6.596586702338845,781.2320208548169
Iridium4_5,-6.201405777832636,10.847312543059694,773.1106569793209
Iridium4_6,26.501632596397098,14.550826175314311,777.094941526482
Iridium4_7,58.86353875222633,21.653975109863918,788.4979347229646
Iridium4_8,83.61617279312907,119.52033255871375,793.9813038297091
Iridium4_9,54.98498461616417,-177.22553445135964,787.1708602384792
Iridium4_10,22.549721840139156,-171.02241134601476,775.9873445630453
Iridium5_0,-10.118800821726676,-137.40549458294063,773.518192349867
Iridium5_1,-42.718235760671675,-132.88959853151474,782.6639295922884
Iridium5_2,-74.46237701219785,-116.16254996601535,792.7022907265642
Iridium5_3,-70.8616847284626,23.79822332656149,791.9333916075561
Iridium5_4,-38.88255688274108,36.62955303316523,781.2503344783003
Iridium5_5,-6.248732624213522,40.85210641190422,773.1144367440804
Iridium5_6,26.45740549187464,44.5270973656368,777.0818263238043
Iridium5_7,58.82579340331051,51.56701780473214,788.485415889804
Iridium5_8,83.6733172908924,149.2493549638254,793.9860317401229
Iridium5_9,55.03774354669774,-147.1718922274161,787.1894097968877
Iridium5_10,22.598411377625627,-141.00458890665598,776.0001581464685
