Node,Lon,Lat
0,7.049179076027291,0.3581393340310201
1,9.696880309737697,33.14502861692004
2,16.08892155304801,65.61452537474725
3,161.5069502135621,80.58569375877231
4,-177.645689493382,48.736285493101086
5,-174.15420684606593,16.055404246174312
6,-171.74304859741244,-16.770841244209628
7,-168.18861937737105,-49.44526772605578
8,-145.43428320790332,-81.21921734048617
9,-1.7523396707028096,-64.91385597872349
10,4.4224556155147665,-32.43201280746235
11,38.21494476211301,16.360502563730883
12,41.694135680782374,49.041427353463504
13,63.117924683916556,80.87637333492336
14,-151.81623218103732,65.32375760636192
15,-145.58642117531085,32.844032862184385
16,-142.97692757285517,0.05364949079592254
17,-140.37054180665652,-32.73722021607071
18,-134.1729272014533,-65.21876899658083
19,10.634760391723454,-80.97149813032397
20,32.342033166590376,-49.147641199416626
21,35.830550266808046,-16.46767597148747
22,67.04844688020799,0.29356183697526333
23,69.62470230651243,33.08569638296946
24,75.83260600847794,65.56807208772051
25,-138.0684460528213,80.68946945491375
26,-117.52921767935254,48.80896674146204
27,-114.12365861389713,16.122165437712606
28,-111.77594625217638,-16.70860579322774
29,-108.32012423124941,-49.39021114490494
30,-86.24281319204367,-81.21149027180113
31,58.45466860185477,-64.99338538413171
32,64.48893799627855,-32.50121565738895
33,98.178081433881,16.361599643625603
34,101.55013722713059,49.05003325181388
35,122.409727907312,80.92941365450295
36,-91.54744565953881,65.34420325205186
37,-85.50586137176134,32.85118003148449
38,-82.97692856942612,0.055145585023432496
39,-80.45109233293067,-32.74138195464106
40,-74.44163370950628,-65.23620983678228
41,71.34053290774044,-81.02777809941111
42,92.48606303328236,-49.15923089847788
43,95.86741402303937,-16.471763157937648
44,127.04770896704969,0.3556451704279049
45,129.55525488893787,33.15237706860533
46,135.6150598937616,65.64532997487682
47,-77.30799817740505,80.67940195937463
48,-57.39966693614634,48.75612153773635
49,-54.09195405677035,16.06237696964414
50,-51.808501635237,-16.772847361463832
51,-48.44153222311867,-49.46041057666139
52,-26.700392988356274,-81.31507572999108
53,118.70500610641002,-64.94867949250525
54,124.55990064027421,-32.44425086074513
55,158.15978528892154,16.47170918393026
56,161.4862500927688,49.16293322499712
57,-177.66368778920744,81.05407397491872
58,-31.375750875585773,65.24695140406888
59,-25.461835686485465,32.74553817276272
60,-22.977047638195966,-0.053798473328763405
61,-20.489287454170604,-32.852657379145484
62,-14.544515470434796,-65.35234423190427
63,131.9952818811547,-80.95782323264565
64,152.5691990308513,-49.05639245347994
65,155.886740793235,-16.36423608448645
