Node,Lon,Lat
0,7.048960762709432,0.23809162889164423
1,9.693065879146832,33.02553738438647
2,16.047697765868598,65.49713827698174
3,161.1949418189354,80.69263485578226
4,-177.65695915420258,48.85512600605135
5,-174.15513217036172,16.17531594631623
6,-171.74403030436898,-16.650939656809
7,-168.200358776178,-49.326458625036146
8,-145.7853235891725,-81.11383837313358
9,-1.791424472044649,-65.03133143569998
10,4.418801182406669,-32.5515232865608
11,38.214105042053355,16.240586581885495
12,41.682938717778505,48.92258101214438
13,62.796756870872876,80.76965232992202
14,-151.85626299305108,65.44121052464979
15,-145.59005197284552,32.96353963039206
16,-142.97705083598615,0.17370405430581337
17,-140.37411226385026,-32.61770615643115
18,-134.21215069207364,-65.10128301791485
19,10.298758907975992,-81.07763348732279
20,32.3306590196873,-49.266475702893345
21,35.82968928431534,-16.587588113873945
22,67.04845422601136,0.17349802438541242
23,69.62122388526991,32.9661804610367
24,75.79285810392619,65.4505848359621
25,-138.37900821357718,80.79679898305174
26,-117.54002628239739,48.92784022678929
27,-114.12434579974057,16.242093436665815
28,-111.77667645055406,-16.58868563513098
29,-108.33129141083387,-49.27136158919632
30,-86.58376209667621,-81.10533855655777
31,58.416556327914535,-65.11093880991017
32,64.48558165255004,-32.62074642560177
33,98.17752603741611,16.241663680017563
34,101.53953853121097,48.93114494181953
35,122.09508398871816,80.82204632234883
36,-91.58605305915063,65.4617587514525
37,-85.50912328558674,32.9707125960516
38,-82.97678957163646,0.1752186034961987
39,-80.45429497360746,-32.62184213249007
40,-74.47944599623766,-65.1186225597588
41,71.01096810715731,-81.13457798765508
42,92.47529019089403,-49.27810759673344
43,95.86683774428691,-16.59169527705422
44,127.04794491848095,0.2355655028917132
45,129.5520833318598,33.03284081672716
46,135.57635204342301,65.52776206936802
47,-77.6091798706611,80.78741614481851
48,-57.40991151375533,48.87503395483876
49,-54.092388276931004,16.182323127678266
50,-51.80898881975786,-16.6529110272686
51,-48.452218640844265,-49.34152760461926
52,-27.039793310388603,-81.20849502388026
53,118.66831739136497,-65.06632736307829
54,124.55687943278791,-32.563805617212616
55,158.1593652450296,16.35176507967422
56,161.47587568219225,49.044029427746885
57,-177.98185488194034,80.94663963028243
58,-31.413253651825357,65.36457290421045
59,-25.46488142450061,32.86508702062282
60,-22.9767747793366,0.06628374546658065
61,-20.492330030713333,-32.73310814141521
62,-14.58197579050312,-65.23472105599234
63,131.6763097313313,-81.06522755137948
64,152.55881533004958,-49.17529563166654
65,155.88631963557182,-16.48417998159451
