Node,Lon,Lat
0,7.051051211574033,1.3785414435463825
1,9.730656439397269,34.16054466382392
2,16.45813856232824,66.61154715399572
3,163.89174549667126,79.66614260459636
4,-177.55353523049848,47.72589187229511
5,-174.14677775974639,15.036075729347015
6,-171.73422298187816,-17.789919402624314
7,-168.08482250448256,-50.454883246037944
8,-142.07047018527922,-82.09945521061908
9,-1.4362296048747563,-63.91464110942685
10,4.452268098273583,-31.416020223391218
11,38.22254409831399,17.37970538663427
12,41.793158342269926,50.051366521571
13,66.18681955648802,81.77002962035138
14,-151.49270072660516,64.32471964588572
15,-145.5568270490756,31.828070967805697
16,-142.97587373683996,-0.9668130365630412
17,-140.33888702775226,-33.75293317301443
18,-133.82179554392465,-66.21667688925994
19,13.193932247970878,-80.05768530355826
20,32.435003480010614,-48.13729778460554
21,35.837423541401996,-15.448342072728233
22,67.04839890879367,1.314101218796815
23,69.65558226750105,34.10142504124086
24,76.18869372000556,66.56598402033097
25,-135.69833776774252,79.76683747255683
26,-117.44090691494756,47.7982989595926
27,-114.11824446197394,15.102698865066968
28,-111.7692731655044,-17.727842975762496
29,-108.22131182731626,-50.40017848706165
30,-82.97252449307244,-82.09912684937332
31,58.762777097242584,-63.993532926601425
32,64.51624428352333,-31.485052615181978
33,98.18324985174401,17.380973288124327
34,101.64395939479935,50.06033733761413
35,125.42107295783948,81.82914400720382
36,-91.23554915570786,64.34432836644527
37,-85.47936434180838,31.835001543057075
38,-82.97810417384488,-0.9654738298315974
39,-80.42260378392454,-33.75731666210896
40,-74.10299298457512,-66.23501604405196
41,73.84729376828243,-80.1088289611954
42,92.57403263706094,-48.14853669212416
43,95.87188087870712,-15.452260384567767
44,127.04571892630014,1.3763190324423307
45,129.58349595982008,34.1682806968832
46,135.9619928360383,66.6439563904404
47,-75.01084016103071,79.75154165222506
48,-57.316040266174234,47.7451299443886
49,-54.088676584589194,15.042757117135997
50,-51.80390474668828,-17.792222610576093
51,-48.346891370102604,-50.47066861738878
52,-23.438129583023724,-82.20662463943262
53,119.00151854417923,-63.948056965920756
54,124.5843956311633,-31.427886437287228
55,158.16379954581774,17.49115200439863
56,161.57813720880497,50.17337208473343
57,-174.61315219861405,81.95424370417082
58,-31.07280069448301,64.2465397288423
59,-25.437148553872042,31.729223068074607
60,-22.979358585821647,-1.0744955478234446
61,-20.46217149923726,-33.86867303929174
62,-14.208896988876736,-66.35146681855129
63,134.42194272431982,-80.03434069482829
64,152.65394604823058,-48.045477991922496
65,155.88989954075208,-15.344634169508367
