Node,Lat,Lon,Alt
Iridium0_0,18.070623744793274,-94.52410944323178,774.9063651320921
Iridium0_1,50.58440136212866,-89.1757358657005,785.5870132215954
Iridium0_2,81.23508162146685,-53.83230793122574,793.7474098774055
Iridium0_3,63.254954706647524,71.56048186259422,789.8903753760603
Iridium0_4,30.98153032018612,79.92729536612183,778.4976468565479
Iridium0_5,-1.709250466224374,83.701460422343,772.8818805042382
Iridium0_6,-34.38047478933591,87.6210505798984,779.6463961149831
Iridium0_7,-66.55439432965238,97.4592274292782,790.8404662307368
Iridium0_8,-78.51538190234056,-127.4141771919874,793.3936845610212
Iridium0_9,-47.2135025867726,-102.95667650393055,784.339956045468
Iridium0_10,-14.656971546959694,-98.04251234144326,774.2223620201344
Iridium1_0,18.052368604684546,-64.50394738229076,774.9023732877168
Iridium1_1,50.56049567330859,-59.10274139235192,785.57824621617
Iridium1_2,81.18086157661277,-23.605001397212263,793.7412515075422
Iridium1_3,63.257486506540076,101.43228623161063,789.891138321977
Iridium1_4,30.993579165280472,109.88909115577927,778.5016022767807
Iridium1_5,-1.6929375443231032,113.70324983505655,772.8815219385515
Iridium1_6,-34.35992802686383,117.66291785149434,779.6392691608295
Iridium1_7,-66.52373497292304,127.59028079803348,790.832064167942
Iridium1_8,-78.4966733701977,-97.71840408936875,793.390938298385
Iridium1_9,-47.22226682442856,-73.02592644851053,784.3432192470967
Iridium1_10,-14.671328720907619,-68.0590754923308,774.2249692297584
Iridium2_0,18.005188908790032,-34.489473074651706,774.89207272667
Iridium2_1,50.509567205333255,-29.05413304062439,785.5595644608634
Iridium2_2,81.11630989017392,6.415566382006017,793.7338717523584
Iridium2_3,63.29192599259085,131.32353398090237,789.9015115789886
Iridium2_4,31.03601468315373,139.85953578191626,778.515540231129
Iridium2_5,-1.647147507671091,143.70452588614828,772.8805338038236
Iridium2_6,-34.31119836487025,147.69213885055078,779.6223746545121
Iridium2_7,-66.4686131309422,157.66812177644996,790.816937265905
Iridium2_8,-78.51107280616262,-68.02818606010929,793.3930523944823
Iridium2_9,-47.26198939965388,-43.08129212948427,784.3580083307894
Iridium2_10,-14.715622063854385,-38.071600183396924,774.233027418143
Iridium3_0,17.94174239272891,-4.48456221116238,774.8782575747392
Iridium3_1,50.44532076745921,0.9571103300489281,785.535988499326
Iridium3_2,81.05875598146994,36.22802149513983,793.727248122739
Iridium3_3,63.34913375359221,161.26317243992315,789.9187224097942
Iridium3_4,31.097495622709598,169.84653535624972,778.5357533201319
Iridium3_5,-1.5841511615908117,173.70494568931306,772.8792185927057
Iridium3_6,-34.24737633569257,177.70089546028095,779.6002649716311
Iridium3_7,-66.40390085590954,-172.32784652900767,790.7991441157008
Iridium3_8,-78.55482746941426,-38.26272441895814,793.3994610149152
Iridium3_9,-47.32207843042115,-13.107980598053212,784.3803772399516
Iridium3_10,-14.777996091937872,-8.076735093995675,774.2444125559996
Iridium4_0,17.879036813353128,25.509523339720864,774.8646453836333
Iridium4_1,50.38498828253274,30.928164564359506,785.5138399036285
Iridium4_2,81.0233659593111,65.8850002030829,793.7231547117228
Iridium4_3,63.41386272940607,-168.73237619860308,789.9381653662484
Iridium4_4,31.161566876573687,-160.14635932619922,778.5568426942051
Iridium4_5,-1.5208289863021065,-156.29556004625383,772.8779482090218
Iridium4_6,-34.185576164144166,-152.31306974869506,779.5788745352021
Iridium4_7,-66.3469441372217,-142.39813155233904,790.7834527652885
Iridium4_8,-78.61645639329936,-8.359386961193033,793.4084484217684
Iridium4_9,-47.386470830454805,16.901277967887417,784.4043442980261
Iridium4_10,-14.84174515084446,21.92694275164631,774.2560940317521
Iridium5_0,17.833865479761943,55.494419566152025,774.8548652226194
Iridium5_1,50.34469466200497,60.86692789556045,785.4990430014973
Iridium5_2,81.01933546652151,95.47678764075151,793.7226875308766
Iridium5_3,63.468761851354614,-138.66385903937672,789.9546301354262
Iridium5_4,31.211049886612198,-130.12097128279893,778.5731474401477
Iridium5_5,-1.474147407298938,-126.29681165175923,772.8770448223169
Iridium5_6,-34.14233698021368,-122.3459377679589,779.5639195398358
Iridium5_7,-66.31290968058995,-112.5235887058493,790.7740627370301
Iridium5_8,-78.67958715045411,21.70975856329006,793.41760725742
Iridium5_9,-47.437898572626175,46.944164585914045,784.4234829395192
Iridium5_10,-14.889782221323522,51.93849970205554,774.2649266748929
