Node,Lon,Lat
0,7.051162813578354,1.4385647938311146
1,9.73272054392823,34.22027191607307
2,16.48095798182647,66.67015081708445
3,164.01858086505626,79.61152424532945
4,-177.54831127525256,47.66644326073005
5,-174.14636432314325,14.97611092914132
6,-171.73367623163847,-17.849860315719038
7,-168.0784863572292,-50.51425757301909
8,-141.84894120179658,-82.15025750424189
9,-1.4184925841669689,-63.85582763522062
10,4.45395375965678,-31.356247498389163
11,38.22301761338118,17.43965376199961
12,41.7992042061826,50.11076029611168
13,66.38842443539303,81.82175063914589
14,-151.47455950107286,64.26591582250991
15,-145.55515517958577,31.76829999955526
16,-142.97581085462926,-1.0268400594826137
17,-140.33695042809225,-33.812672170577514
18,-133.8001040605776,-66.2753353774088
19,13.329581735005547,-80.00335126440775
20,32.44027158695062,-48.07785207983947
21,35.837803789458285,-15.3883768645714
22,67.04839743701372,1.3741326649313892
23,69.65747372031939,34.16116495683436
24,76.21070662079921,66.62464232142592
25,-135.57246345528307,79.71204970120725
26,-117.43590495134971,47.738834551384045
27,-114.11794905339217,15.042725969506524
28,-111.7688538763634,-17.787793309967835
29,-108.2152758162535,-50.45957396672216
30,-82.75693800399523,-82.15041584015603
31,58.78005769955669,-63.93468329067195
32,64.51778402190457,-31.42526997164372
33,98.18357955871728,17.44093176785723
34,101.64969273532604,50.11975304785779
35,125.61920742785176,81.88125751587424
36,-91.21806756478335,64.28547717632684
37,-85.47787256411875,31.775217979470707
38,-82.97817246450226,-1.0255100837142368
39,-80.42085570411747,-33.817068861932206
40,-74.08206513560158,-66.29372955203098
41,73.98000111361459,-80.0542189795779
42,92.57901256136024,-48.08907077807731
43,95.8721203059782,-15.392285292738114
44,127.04560326055888,1.4363583741889283
45,129.5852304409758,34.228031028792294
46,135.9834490571233,66.70265840583184
47,-74.88890365726395,79.69647604316842
48,-57.311307881271006,47.685646873059795
49,-54.08850613012703,14.98277526360163
50,-51.80360819532444,-17.85218109956418
51,-48.34110561781208,-50.53008157929111
52,-23.222637709443596,-82.25815859950072
53,119.01814384413716,-63.889163770690566
54,124.58577203187487,-31.368092085128293
55,158.164061147841,17.551114553129462
56,161.583755095883,50.23279590243565
57,-174.4120985080431,82.00637332664935
58,-31.055821909774714,64.1876582455812
59,-25.435761739731092,31.669431566254985
60,-22.979493531963694,-1.134536340234134
61,-20.460504847013475,-33.92843005413578
62,-14.188148448166611,-66.41019958552683
63,134.55043829161127,-79.97949389346046
64,152.65874100381194,-47.985999382525115
65,155.89006258696216,-15.284653299274302
