Node,Lat,Lon,Alt
Iridium0_0,-28.271485233187153,73.45677396471237,777.6320738484717
Iridium0_1,-60.60980245492067,80.92356614249545,789.0673976949852
Iridium0_2,-82.97014788445001,-167.65362453576134,793.9249525207387
Iridium0_3,-53.26292164786669,-117.80783397686847,786.5590853755288
Iridium0_4,-20.787961685845733,-112.03584732415678,775.538652588626
Iridium0_5,11.936738449589775,-108.49815992625591,773.7711322942552
Iridium0_6,44.52318465723537,-103.86726489413208,783.3364489142632
Iridium0_7,76.13525662435352,-84.72784516709315,793.0108261982773
Iridium0_8,69.1587258772182,54.31204004051622,791.5226696797046
Iridium0_9,37.084507183762746,65.70838606709286,780.6005918979267
Iridium0_10,4.431897701004744,69.77276530028499,772.989724626228
Iridium1_0,-28.25187028372032,103.48983162141867,777.6259931733715
Iridium1_1,-60.58241054772633,111.02740260808349,789.0586174241973
Iridium1_2,-82.92540809673686,-138.03059607399942,793.9208529745069
Iridium1_3,-53.269906766154534,-87.89397925867242,786.5615900948338
Iridium1_4,-20.80151736641815,-82.05991881588581,775.5419917671466
Iridium1_5,11.919229659818745,-78.48507859999668,773.7685078125166
Iridium1_6,44.50074499423008,-73.80771624735613,783.3280760915864
Iridium1_7,76.09421288910053,-54.525946946256234,793.0036401593389
Iridium1_8,69.15675826331479,84.14233027850847,791.5221784991747
Iridium1_9,37.095493581573336,95.66016896436811,780.6045287977918
Iridium1_10,4.447495388503408,99.76782461115565,772.9906164346206
Iridium2_0,-28.20376299245413,133.5131817915879,777.6110915942498
Iridium2_1,-60.52927009187821,141.09283947950885,789.0415693294516
Iridium2_2,-82.9094977275576,-108.53470182204656,793.9193889550769
Iridium2_3,-53.30814139385318,-57.96405983160901,786.5752971057375
Iridium2_4,-20.84517387060269,-52.078260941161176,775.5527578462921
Iridium2_5,11.872572961492619,-48.475615660367296,773.7615319423367
Iridium2_6,44.45076876359516,-43.76721206826671,783.3094292571931
Iridium2_7,76.0336292308895,-24.43503832147119,792.9929973787233
Iridium2_8,69.18723603169977,113.99243225644754,791.5297825095125
Iridium2_9,37.13705726169876,125.62246468969069,780.6194268196926
Iridium2_10,4.492749259096507,129.76410980986773,772.993221446749
Iridium3_0,-28.14008000769221,163.52057486064876,777.591391134056
Iridium3_1,-60.464702652641506,171.10246867963585,789.0208299640756
Iridium3_2,-82.92649075105857,-79.0365528438685,793.9209524797556
Iridium3_3,-53.36744379320881,-27.999367957407543,786.5965463145268
Iridium3_4,-20.90725211224232,-22.085965842127674,775.5680987733499
Iridium3_5,11.809280307074651,-18.472305619019462,773.7521100127175
Iridium3_6,44.38669481976582,-13.756578626855115,783.2855236524548
Iridium3_7,75.96987077299325,5.521785787482569,792.9817510306755
Iridium3_8,69.24210090926157,143.90210023461393,791.5434481166528
Iridium3_9,37.19809798831744,155.60535612512012,780.6413174791236
Iridium3_10,4.55553744369811,159.76261412477555,772.9968791368918
Iridium4_0,-28.077896201675046,-166.48989852665727,777.572182899238
Iridium4_1,-60.406023893000906,-158.94593376281858,789.0019580253703
Iridium4_2,-82.9720350724288,-49.40725563860253,793.9251248855946
Iridium4_3,-53.43197331023181,2.0097110786294317,786.6196538439393
Iridium4_4,-20.971129389660447,7.919083364072462,775.5839232985489
Iridium4_5,11.746315837537908,11.524012544626633,773.7427841162045
Iridium4_6,44.325707841821796,16.221472530037616,783.2627712181387
Iridium4_7,75.91995653256237,35.357652775356236,792.9729138861269
Iridium4_8,69.30676932994744,173.89586156261433,791.5595178119471
Iridium4_9,37.26228439908278,-174.38649104338498,780.6643506800178
Iridium4_10,4.619038039009794,-170.2362186355803,773.00062952952
Iridium5_0,-28.033858493890044,-136.51536763155315,777.5585969473855
Iridium5_1,-60.36888959258883,-129.03916880182575,788.990003304824
Iridium5_2,-83.03432590217761,-19.547550134766187,793.9307887275479
Iridium5_3,-53.48442536816791,32.060970366197,786.6384251925889
Iridium5_4,-21.019682261304208,37.93559314304759,775.5959778832927
Iridium5_5,11.700545478935663,41.51437218824592,773.73603446282
Iridium5_6,44.284117799879326,46.17293306386878,783.2472560662547
Iridium5_7,75.89706681549623,65.11685215265946,792.9688517220733
Iridium5_8,69.36392279273808,-156.023868600951,791.5736860188922
Iridium5_9,37.312405449768285,-144.3551595239151,780.6823467551849
Iridium5_10,4.666234342173604,-140.232656019229,773.0034503245356
