Node,Lon,Lat
0,7.050496220870261,1.078424072151443
1,9.720466579027226,33.86189332478632
2,16.345930123808177,66.3184524646362
3,163.2365122699441,79.93841243010417
4,-177.5799774146138,48.023112303543165
5,-174.14888349068855,15.33589267211229
6,-171.73690994730163,-17.49020663033637
7,-168.1161121480219,-50.15798667500754
8,-143.136035964528,-81.84369358264026
9,-1.5263053212368496,-64.2086496225404
10,4.44372806928211,-31.71486985548142
11,38.22022145281049,17.079955518346267
12,41.76330402608563,49.754373408945696
13,65.21627303347334,81.50990889837803
14,-151.58484928190245,64.61867870474741
15,-145.56529967286866,32.12691173426075
16,-142.97618610937317,-0.6666775001350098
17,-140.3484439656951,-33.454223379968745
18,-133.92847502081122,-65.92331274034471
19,12.492411852696623,-80.32845270177016
20,32.4083342798149,-48.43450360649317
21,35.83548293274349,-15.748160902047449
22,67.04840906184639,1.0139434041693387
23,69.64625179538625,33.80271065031543
24,76.08045916201552,66.27262004955142
25,-136.34889558905525,80.03997352093359
26,-117.46623242197784,48.095598915339245
27,-114.1197592410119,15.402556325841779
28,-111.77132425078035,-17.428083210555002
29,-108.25111255895254,-50.10317692883836
30,-84.00911746542126,-81.84102303794688
31,58.67500675247923,-64.28772443119651
32,64.50843633458295,-31.783952017672707
33,98.1816448683381,17.081172993023003
34,101.61565648098319,49.76323534389821
35,124.46777531076779,81.5671224335844
36,-91.3243593030082,64.63852728152109
37,-85.4869330725082,32.133905525142325
38,-82.97776074780519,-0.665292143554792
39,-80.43122196204558,-33.458541125126146
40,-74.20590369899924,-65.94138052927289
41,73.16072809496848,-80.38101747764904
42,92.54881414022827,-48.44584425712605
43,95.87064557369878,-15.752128714244526
44,127.04630011016452,1.0761217157748668
45,129.57494740013513,33.86951443431154
46,135.8565107417662,66.35037673416885
47,-75.64114452750876,80.02611337142373
48,-57.34000812957557,48.04252384546026
49,-54.08956539230983,15.342659464001478
50,-51.80534317619402,-17.492422128301214
51,-48.375449065017335,-50.17358029657629
52,-24.473517571512176,-81.94732052973934
53,118.91706817040172,-64.24246908378737
54,124.57740770971094,-31.72684460877886
55,158.16253472297345,17.191331364931937
56,161.5504088189302,49.87622985813232
57,-175.57991431037505,81.69212254025517
58,-31.159058925711577,64.5408921829712
59,-25.44419000153427,32.028166902886774
60,-22.978681675213853,-0.7742911200112861
61,-20.470383699471206,-33.56987351753662
62,-14.31091352403917,-66.05773611210664
63,133.75721823495084,-80.30775952221687
64,152.62965990860482,-48.34284946057717
65,155.88904707104797,-15.644531479629723
