Node,Lon,Lat
0,7.049835645162076,0.7182821146705914
1,9.708522058031622,33.50347877025556
2,16.215314459775833,65.96657508480729
3,162.40101271061778,80.26320741334733
4,-177.61242983703835,48.379726617673306
5,-174.15149678055312,15.695657239470952
6,-171.74003312505744,-17.13053348001008
7,-168.15281487515057,-49.801656449393484
8,-144.32813200687235,-81.53320856749572
9,-1.6375398791649716,-64.56132740775313
10,4.433230669866117,-32.073458411174045
11,38.217531421887685,16.720238326055377
12,41.728289059235145,49.39792883433947
13,64.12877082959744,81.19466596998922
14,-151.69868977140555,64.97129437698187
15,-145.57571965928815,32.4854894732753
16,-142.97655768643156,-0.3065141796483894
17,-140.35963895026967,-33.09573927593976
18,-134.05269078933662,-65.57112190561583
19,11.596089403342662,-80.65125029096603
20,32.37559532086591,-48.79110021901615
21,35.833065979376265,-16.107927398253462
22,67.048426195511,0.6537529918403474
23,69.63533014859254,33.444221008379316
24,75.95448678196952,65.92042787379734
25,-137.17913690872018,80.36585131262547
26,-117.4973298131544,48.45230987045619
27,-114.12166156440887,15.762369608579975
28,-111.77368745860439,-17.068353913466417
29,-108.28605400541518,-49.7467223949236
30,-85.1680683787107,-81.52791587463194
31,58.56659092594185,-64.64062673070714
32,64.49882293179756,-32.14260069532612
33,98.17981305148004,16.721395494018072
34,101.58247895658737,49.40666183489039
35,123.40065257623212,81.2497274379113
36,-91.4341028926995,64.99143761391514
37,-85.49626072327082,32.49255965633368
38,-82.97734547405253,-0.3050734516343676
39,-80.44129876127894,-33.099978708066
40,-74.32570278694887,-65.58887203761346
41,72.28287074044451,-80.70561635680379
42,92.51783793699084,-48.802564521380475
43,95.86907767321179,-16.111954794670424
44,127.04700264730222,0.7158838460421053
45,129.56495765835575,33.51096300088831
46,135.7337747301064,65.99793191523557
47,-76.44578614133472,80.35382272195483
48,-57.36945451207075,48.39934894500097
49,-54.090713862895726,15.702526824497662
50,-51.80697342804815,-17.132644092525087
51,-48.408916734379176,-49.817023049211194
52,-25.629650062116102,-81.63282758416256
53,118.81273460700886,-64.59564249261398
54,124.56878579253215,-32.08556431275575
55,158.1611103173538,16.83152945203402
56,161.51791475823424,49.51960872804508
57,-176.66095299479048,81.37457267879809
58,-31.26565427944707,64.893991463403
59,-25.45287940948862,32.38686921671977
60,-22.97786574550158,-0.414045029397754
61,-20.479975843211616,-33.211282513426205
62,-14.4296452184158,-65.70511576765982
63,132.90740098006225,-80.63394396998311
64,152.5998193801043,-48.699647365458794
65,155.88794064988207,-16.004392532585356
