Node,Lon,Lat
0,7.049397611273137,0.4781869935647128
1,9.700727656466889,33.264515934359
2,16.13059457811801,65.73189402875059
3,161.8118191496797,80.47846926788418
4,-177.6345119262972,48.61743873918745
5,-174.15329257288656,15.935490552179731
6,-171.74205523396796,-16.89074075328101
7,-168.1767828481122,-49.56407041679547
8,-145.07459803898053,-81.32424731797478
9,-1.71366776030629,-64.79636335561152
10,4.426078523437421,-32.31249849299438
11,38.2157956651188,16.480416524424744
12,41.70542583329948,49.1602674561389
13,63.44681239863284,80.98278993358024
14,-151.7766303726702,65.20628713685653
15,-145.5828223439096,32.72452223781216
16,-142.9768043425997,-0.06640507951989004
17,-140.36693958941527,-32.85673043132471
18,-134.13328009873692,-65.33623761119168
19,10.962816018326865,-80.86504868131172
20,32.353313377534256,-49.02880043252488
21,35.83139997667308,-16.347761795365734
22,67.04843971154968,0.4136256125158132
23,69.62821266893549,33.20520845682147
24,75.87278920712347,65.6855418221323
25,-137.76509650421312,80.58186215240896
26,-117.51849926269614,48.690087169655676
27,-114.12298224437151,16.002235457367128
28,-111.77520475420903,-16.828523901600324
29,-108.30886283964307,-49.50905448292368
30,-85.89340666131147,-81.31731193966378
31,58.49237471687799,-64.87581543497929
32,64.49226350963079,-32.38168110434149
33,98.17864767010617,16.4815336097375
34,101.56082632094454,49.16891552133963
35,122.73203165493362,81.03649003783976
36,-91.50925539581233,65.22663109875324
37,-85.50263045553783,32.731643678218845
38,-82.97706759997025,-0.06492744037343484
39,-80.4478589000885,-32.86091799974843
40,-74.4034096854468,-65.35378064082703
41,71.66220320448461,-80.92067762697239
42,92.49674473295212,-49.04034813592208
43,95.86797937266869,-16.351829028586497
44,127.04747322437687,0.47572479347800295
45,129.55845764402878,33.27190952495726
46,135.65419546444505,65.7628810556849
47,-77.01385287230033,80.57112580367357
48,-57.38950975588612,48.63720321415326
49,-54.09153031079325,15.942428857203755
50,-51.80800340694079,-16.892781659560786
51,-48.43075365725447,-49.57928749230971
52,-26.35243402899467,-81.42133290735482
53,118.74130159218811,-64.83101593782906
54,124.5628919594674,-32.324692382860086
55,158.1602160847873,16.59165128990479
56,161.49671420268453,49.28183105771283
57,-177.33766134458244,81.16121485429116
58,-31.338653834353384,65.12931387299264
59,-25.458820250040265,32.6259855812032
60,-22.977320465622068,-0.173880685404243
61,-20.48621437884133,-32.972202862027025
62,-14.506644221026725,-65.4699512059884
63,132.30662466206343,-80.85013468365054
64,152.579493747709,-48.93748333321323
65,155.88715128469045,-16.244290201428132
