node x y z
0 -3581.826627790624 6188.282419999812 111.71257212742265
1 -3216.4789271724317 5018.655314097732 3950.2105196222456
2 -1829.921893731088 2255.6406060935874 6534.544537990798
3 137.62241135962665 -1223.5240567503392 7044.206836432668
4 2061.472573237151 -4314.228476583909 5317.383236294284
5 3330.8197587810523 -6035.195837983858 1902.328029467065
6 3542.6552053597743 -5840.0311634800155 -2116.702885508393
7 2629.7226554423164 -3790.6978582596535 -5463.6955902428435
8 881.8717431543117 -537.8447668330354 -7076.003549703482
9 -1145.967216577204 2885.770237833549 -6441.730378785222
10 -2809.969682062883 5393.173581866129 -3762.2533276945455
11 -5998.075153095409 3295.5729289742935 2073.4257950626707
12 -4201.757117927574 1987.0822049462295 5434.477199577801
13 -1071.41088601486 47.70692089968474 7070.120491407989
14 2399.100731980001 -1906.814973451515 6461.05048230039
15 5107.9148188069585 -3255.9365866426488 3800.6425966636343
16 6195.0020414641895 -3571.321338923336 -66.442459356475
17 5315.219887749301 -2752.8367998466315 -3912.4325039908936
18 2747.892975223118 -1060.3460274339893 -6516.252872535288
19 -691.8705412524314 968.7971166419267 -7051.208995692395
20 -3911.9700494039816 2690.3540213773567 -5347.456084179175
21 -5890.0467075293045 3557.7425334586255 -1945.9236492582588
22 -7150.123080671176 -7.811660568195735 111.71351401006872
23 -5954.521937340968 -276.225474698507 3950.2112582560335
24 -2868.402151546543 -456.9396523279823 6534.544838864718
25 1128.4150502027885 -492.57871892462657 7044.206604021377
26 4766.968446512482 -371.8275226576168 5317.382544386725
27 6892.043042843999 -133.02371515454584 1902.327097738999
28 6828.942669921673 148.01418200943624 -2116.7037612398885
29 4597.701250302415 382.058622203657 -5463.696131939207
30 906.7221695168159 494.80214934544375 -7076.003585379945
31 -3072.1347934976693 450.44949017497555 -6441.729897114758
32 -6075.610666243817 263.08230059796193 -3762.2524816041264
33 -5853.087179548042 -3546.699343619231 2073.42596554139
34 -3821.7415109667704 -2645.288224040842 5434.477254999257
35 -577.0199157887035 -904.0167840429287 7070.12041417626
36 2850.9014256243763 1124.2735974112493 6461.050296936006
37 5373.6817079086195 2795.615055424998 3800.6423620184764
38 6190.356016552464 3579.368486213386 -66.44266878422694
39 5041.636028906419 3226.6977132382185 -3912.432621709408
40 2292.2322245805212 1849.573215066504 -6516.252861169769
41 -1184.9391149107362 -114.77771042897241 -7051.2088588513125
42 -4285.900657797545 -2042.6875238438013 -5347.455865308608
43 -6026.119024560597 -3322.0584813785767 -1945.923417848065
44 -3568.296429101277 -6196.094077280761 111.71293367091093
45 -2738.042169317597 -5294.880672557077 3950.210721267933
46 -1038.4788668570818 -2712.5800661355997 6534.544515717604
47 990.7941382895134 730.9455451090515 7044.206597312173
48 2705.4970051460377 3942.4011103960042 5317.3828562455565
49 3561.2236889970577 5902.172178807369 1902.3276291528912
50 3286.2870139956945 5988.045283203214 -2116.7031789910925
51 1967.9774318451655 4172.756319688221 -5463.695683715385
52 24.848920147865446 1032.6467079594927 -7076.003413488995
53 -1926.1689481223034 -2435.320937213401 -6441.730056130841
54 -3265.641785023078 -5130.091391976517 -3762.2529210407592
55 144.9884149013811 -6842.272211580782 2073.424785752747
56 380.01676375615926 -4632.370269071777 5434.476419075177
57 494.39247518850163 -951.7234968967437 7070.120187516733
58 451.8020689587988 3031.088760986116 6461.050751503829
59 265.7676981155513 6051.551753905659 3800.6433534915777
60 -4.646039054561846 7150.689823181616 -66.44145519155119
61 -273.5846916521954 5979.534397957358 -3912.431571304258
62 -455.6621377073151 2909.9190507527824 -6516.252307448356
63 -493.0700745951789 -1083.5750345602878 -7051.208977616276
64 -373.9317466657414 -4733.04170257581 -5347.456618852909
65 -136.07273124539964 -6879.801072098126 -1945.9245669267125
