node x y z
0 -3587.274808060872 6182.099494256672 223.39716776009737
1 -3190.711968018482 4961.084119966654 4042.7468992948734
2 -1781.1206226236857 2164.9595909325667 6578.553054988133
3 193.96393565718537 -1318.524311349114 7025.71509755738
4 2107.4663148505792 -4383.386061025051 5242.262237982892
5 3351.8630297243344 -6056.553707851444 1794.4281579038275
6 3532.066915793068 -5806.8083459985855 -2223.124183486211
7 2590.8645124897703 -3713.442363238351 -5534.850304464243
8 827.080932644841 -441.08466807987963 -7089.300561158357
9 -1199.2949994402093 2971.314292638618 -6392.947980288841
10 -2844.903243016528 5440.3419597479115 -3666.879586089554
11 -5972.888426334779 3272.4212025915012 2180.060622869385
12 -4129.889839281281 1939.800250081899 5506.17706809211
13 -975.680408663176 -8.693575855087452 7084.121198983661
14 2488.300657877148 -1954.427252883956 6412.9069032064235
15 5162.263847033781 -3279.6440864452497 3705.6399770960884
16 6197.244739570556 -3563.597095417959 -178.14145894133864
17 5264.6442149325885 -2716.133205769338 -4005.364240452298
18 2660.556350252005 -1006.3162145691172 -6560.912176171009
19 -788.2393570407229 1022.9990644661966 -7033.416853145654
20 -3986.7746379061823 2727.5193686994808 -5272.861374995288
21 -5919.53714043993 3566.071545101626 -1838.209666542082
22 -7147.492585310126 -15.621404903376973 223.39810797235765
23 -5891.780328912564 -282.69624625539785 4042.7476285556177
24 -2765.46944741578 -460.01702685755714 6578.553341762228
25 1238.8584437621253 -491.28565175743466 7025.714850796077
26 4849.857532401033 -366.5745534828655 5242.26153603116
27 6921.061121958442 -125.47862456951222 1794.427223626383
28 6794.876707175124 155.45588105506664 -2223.1250534628816
29 4511.366948168311 387.0342428434294 -5534.850833928694
30 795.5300589137062 495.7319671822859 -7089.300582009365
31 -3172.8820030992083 447.0382946154689 -6392.947485906359
32 -6133.926447641064 256.4131221298938 -3666.878733436527
33 -5820.443818911615 -3536.462879686276 2180.0607907796066
34 -3744.8604881311735 -2606.690324626852 5506.177119920017
35 -480.3104122888877 -849.3120094921204 7084.121118274258
36 2936.7348257439185 1177.716867704461 6412.906715584377
37 5421.387506579757 2830.828960754622 3705.6397421300717
38 6184.78795977018 3585.1728604468326 -178.141666651275
39 4984.561935357076 3201.249708568116 -4005.364354959717
40 2201.772715699763 1800.9523931686017 -6560.912161120614
41 -1280.0637842096176 -171.13458214040196 -7033.416713315839
42 -4355.48907713095 -2088.8875367990063 -5272.861154781032
43 -6048.077362478444 -3343.433457897973 -1838.2094358598545
44 -3560.217729696518 -6197.720892586324 223.39752629239467
45 -2701.0675003453284 -5243.780247259173 4042.747095358894
46 -984.3474244654714 -2624.976424207963 6578.5530263349365
47 1044.896003615624 827.2388663321524 7025.714853284154
48 2742.3923334311235 4016.8116618023305 5242.26185564466
49 3569.1984742005343 5931.075136085245 1794.4277588902753
50 3262.809318162599 5962.264161635452 -2223.124472491099
51 1920.5012575170333 4100.4764432118845 -5534.850391703458
52 -31.552382776738746 936.8164266506152 -7089.300418934062
53 -1973.5883644773817 -2524.2761861436616 -6392.947653756247
54 -3289.0239851654774 -5183.928945520556 -3666.8791789204515
55 152.44507147587927 -6808.884018126796 2180.0596156711463
56 385.0305232080795 -4546.490412682613 5506.176297902491
57 495.37150431739076 -840.618225177893 7084.120910332424
58 448.4355329337238 3132.1443092962554 6412.907187738297
59 259.1244483376665 6110.473156243003 3705.6407444742126
60 -12.45681771973788 7148.769950622791 -178.14045235409594
61 -280.083132166794 5917.3827964746215 -4005.363314240274
62 -458.7850311237379 2807.2684146746697 -6560.911624399978
63 -491.82592431902214 -1194.1338535737095 -7033.416850999019
64 -368.715561618939 -4816.407060659065 -5272.861923154591
65 -128.54061332450897 -6909.505057091255 -1838.2105909706165
