node x y z
0 -3590.4182333258655 6177.135119785815 297.82481714903224
1 -3173.0988606743517 4922.026489063977 4103.88838314831
2 -1748.3430198039227 2104.2092254416384 6606.996384187689
3 231.49937665278026 -1381.6795996264952 7012.429716053155
4 2137.842356718658 -4428.8949142947595 5191.466160532458
5 3365.4354937986377 -6069.96738675054 1722.2487801897641
6 3524.526640628452 -5783.868102253132 -2293.7704190348004
7 2564.6054821739635 -3661.4315621495116 -5581.53371722313
8 790.4402037656697 -376.5163715026018 -7097.199497425826
9 -1234.6842543546277 3027.9401067588315 -6359.55458361119
10 -2867.805185579391 5471.046995526775 -3602.796023965467
11 -5955.2830691370245 3256.5404902162677 2250.855082414655
12 -4081.4145217486143 1908.0139271642345 5553.227832117716
13 -911.7257016019903 -46.29357638025068 7092.489982356286
14 2547.4295868572913 -1985.9031965187867 6379.936676336258
15 5197.793980766736 -3295.002583484079 3641.7985540579166
16 6197.89551164004 -3557.961931568914 -252.58487741483603
17 5230.209009804672 -2691.293505738325 -4066.774394987846
18 2601.9681022472696 -970.1584076070485 -6589.7917766069895
19 -852.3792931455504 1058.9951301277194 -7020.596830397148
20 -4036.1022855889532 2751.9251965489702 -5222.411995702995
21 -5938.391320093869 3571.1384572402085 -1766.1482521730236
22 -7144.765013718791 -20.82589089842937 297.8257561195693
23 -5849.148866601129 -286.971673678566 4103.88910606084
24 -2696.469282448606 -462.0059777107117 6606.996661522591
25 1312.3202465398297 -490.3566481979543 7012.429459758558
26 4904.457369663641 -363.02254757685984 5191.465451980085
27 6939.463931159091 -120.43135309486348 1722.2478443399875
28 6771.239726420645 160.39594506747358 -2293.771285056289
29 4453.194751837325 390.2986639744796 -5581.534238460627
30 721.291908316203 496.2843147881684 -7097.19950839011
31 -3239.6160196902274 444.7032022340179 -6359.554080821175
32 -6171.96875147798 251.93196509324548 -3602.795167053434
33 -5797.888030626445 -3529.156561306846 2250.85524858962
34 -3693.095060017821 -2580.602637627059 5553.22788154279
35 -415.77050201630743 -812.7256101676086 7092.489899339356
36 2993.558252681398 1213.186056075302 6379.936487234613
37 5452.453413624635 2853.9197214773594 3641.798318909993
38 6180.233140936918 3588.5540401435164 -252.58508395123357
39 4945.832513442422 3183.8478065753225 -4066.774507338871
40 2141.165008512601 1768.29239041308 -6589.791759101985
41 -1343.307257870958 -208.68336554832666 -7020.596688593829
42 -4401.288961236025 -2119.4036274343434 -5222.411774622914
43 -6061.89251743041 -3357.228212600396 -1766.1480220075441
44 -3554.3467169973273 -6197.961001920357 297.82517362496986
45 -2676.0491323630945 -5208.998041980006 4103.888575464399
46 -948.124856263214 -2566.2150087324117 6606.99635128493
47 1080.8223625701264 891.3231577789218 7012.429468377942
48 2766.6161180133377 4065.872519483934 5191.4657767199205
49 3574.0288039626907 5949.536084335229 1722.248382097671
50 3246.712597534693 5944.263979823274 -2293.770705015022
51 1888.5880815644307 4051.7300618797035 -5581.53380029478
52 -69.14980617681238 872.800477445927 -7097.1993512142435
53 -2004.933119046102 -2583.2370916634513 -6359.554254537517
54 -3304.1643327987285 -5219.115136450768 -3602.7956165082724
55 157.39551763289012 -6785.696985288644 2250.854076761462
56 388.3206438043825 -4488.616401379957 5553.22706890851
57 495.956709310541 -766.4318250810995 7092.489703904597
58 446.1300238732569 3199.089440332508 6379.936971048529
59 254.66020806033225 6148.922412126395 3641.7993283650853
60 -17.66242446870045 7146.51596427981 -252.583869349825
61 -284.37736202564895 5875.141192643252 -4066.773473218511
62 -460.8044964538771 2738.4506041064656 -6589.791233788582
63 -490.9294591469865 -1267.6787022667595 -7020.596838870675
64 -365.1877873027296 -4871.328977659988 -5222.412552778174
65 -123.50157328346019 -6928.366721811977 -1766.14918098242
