node x y z
0 -3585.5564401276174 6184.329015054892 186.17370439867062
1 -3199.388217750146 4980.410411623983 4012.0104890078405
2 -1797.4368420339163 2195.2466924008545 6564.062290868531
3 175.18803094623897 -1286.8923407876157 7032.070694826335
4 2092.191941920439 -4360.452148522792 5267.446339414016
5 3344.939694056759 -6049.599208584613 1830.4449892350947
6 3535.692727544559 -5818.041264346255 -2187.709711719707
7 2603.8883020479916 -3739.296326993145 -5511.282036821667
8 845.3677388467573 -473.35122642502927 -7085.061256090804
9 -1181.5511083553088 2942.8795439930905 -6409.383587201763
10 -2833.335827095755 5424.766852586629 -3698.7719159165463
11 -5981.447076353816 3280.2279030792765 2144.5737983661193
12 -4153.959014413601 1955.6143365795924 5482.426294364231
13 -1007.6183158689312 10.107035926502265 7079.647178874821
14 2458.6340784733156 -1938.6091772203495 6429.130106489266
15 5144.287524778555 -3271.830674157639 3737.409651355986
16 6196.666029765349 -3566.2690497007293 -140.91196080811144
17 5281.646853851581 -2728.4422000168347 -3974.4950210519764
18 2689.742120173326 -1024.3542300789577 -6546.2039945517145
19 -756.1367318502965 1004.9589701678588 -7039.539453048465
20 -3961.9475141183007 2715.2047980871534 -5297.8708742112885
21 -5909.867954437173 3563.392287334123 -1874.1657257788675
22 -7148.56422790337 -13.01848790676456 186.17464519336906
23 -5912.855517369447 -280.54694789011563 4012.0112214129226
24 -2799.8569583114054 -459.00373416836567 6564.062582350559
25 1202.0764021665768 -491.730078013568 7032.070452841823
26 4822.358998422662 -368.3355964881674 5267.445640791337
27 6911.576685840022 -127.99716561273459 1830.4440557820144
28 6806.417610370432 152.97946095998628 -2187.710583638432
29 4540.269035456963 385.38618957913076 -5511.282570378003
30 832.6171217939437 495.4355260155959 -7085.061281884383
31 -3139.384845047195 448.1875835222585 -6409.383097043306
32 -6114.654305419182 258.6432500027446 -3698.771065427901
33 -5831.483949544672 -3539.9715317613254 2144.5739671371157
34 -3770.5904794754215 -2619.6277944619087 5482.426347391446
35 -512.5611738919608 -867.570741826347 7079.647099322491
36 2908.2026828180033 1159.933891377143 6429.129919614692
37 5405.632736111492 2819.1677097696293 3737.4094164905246
38 6186.812590065346 3583.335699597438 -140.912169096335
39 5003.723160602315 3209.8199234432436 -3974.495136632923
40 2231.9869822664587 1817.2090010996442 -6546.20398072925
41 -1248.3892924725844 -152.35293930784812 -7039.539314211124
42 -4332.4107875488235 -2073.5438979595306 -5297.870654438946
43 -6040.922468930147 -3336.3993199701367 -1874.1654948476898
44 -3563.0077481464987 -6197.347497483289 186.1740639445067
45 -2713.4664456132728 -5260.957241455921 4012.0106869378333
46 -1002.4187190355691 -2654.2502334138653 6564.062264341306
47 1026.8898680837137 795.1624697011173 7032.070452264098
48 2730.1681777435074 3992.1167070355273 5267.445957828564
49 3566.6373814162753 5921.60209683492 1830.4445897771134
50 3270.724417144881 5971.020660930288 -2187.710002225132
51 1936.379560264399 4124.682354396238 -5511.282126141117
52 -12.752125195851598 968.7865439542497 -7085.061115865983
53 -1957.835101008632 -2494.692149074596 -6409.383261953061
54 -3281.3192656529527 -5166.1237114246715 -3698.7715089081294
55 149.96358330799666 -6820.199371733992 2144.5727904365153
56 383.36970194036684 -4575.241969714591 5482.425520715835
57 495.05864896754446 -877.6775694257907 7079.646885135532
58 449.56997286478975 3098.54325778233 6429.130385919234
59 261.3460068871009 6090.9984939050355 3737.410415238169
60 -9.853469694597896 7149.6047451517 -140.91095500090825
61 -277.9245392695521 5938.262006505852 -3974.4940926564336
62 -457.75653134737996 2841.563038548756 -6546.203438326857
63 -492.2540590755096 -1157.3121166225578 -7039.539445591755
64 -370.46440114814266 -4788.748851942876 -5297.871417890179
65 -131.05491343261633 -6899.791662453857 -1874.1666479791518
