node x y z
0 -3581.4321660832056 6188.64066761695 104.26565523772098
1 -3218.1687454204457 5022.449785291222 3944.0067292319777
2 -1833.1594865804745 2261.666583069946 6531.553533714986
3 133.86495676280913 -1217.1797791035876 7045.378240995456
4 2058.3882221784866 -4309.580161593084 5322.345137023734
5 3329.387770928683 -6033.719292815123 1909.505057940695
6 3543.3302267388863 -5842.195180791672 -2109.589385120503
7 2632.290371534514 -3795.815377845468 -5458.904104052255
8 885.5169222429367 -544.2910123831771 -7075.055340720685
9 -1142.4018930971852 2880.041903734255 -6444.926496662529
10 -2807.6161792050048 5389.981864819734 -3768.579027588601
11 -5999.702031018908 3297.0877015456654 2066.2984361664426
12 -4206.511823874787 1990.2171354257462 5429.649623084287
13 -1077.783834442692 51.46669101046007 7069.1254187438535
14 2393.132907168284 -1903.624064154386 6464.20384200565
15 5104.2468598224405 -3254.327629315117 3806.9432193124435
16 6194.798499367897 -3571.8051661485433 -58.994976937040846
17 5318.545385718646 -2755.2597998991346 -3906.202684847608
18 2753.6916911496805 -1063.9389149172187 -6513.218640228346
19 -685.4396587035683 965.1750581177665 -7052.333697540389
20 -3906.948760003636 2687.8527698014445 -5352.382635292131
21 -5888.0292351833505 3557.1562185333137 -1953.0879044671594
22 -7150.236102337118 -7.290921636951181 104.2665972235172
23 -5958.652955730891 -275.79166357997053 3944.007468484219
24 -2875.2395975100267 -456.7305009871266 6531.553835526308
25 1121.0420174480662 -492.66063143438026 7045.378009542897
26 4761.4007127707855 -372.17449237489933 5322.344445791848
27 6890.048324238588 -133.52558164569095 1909.504126390719
28 6831.154275515759 147.516757809348 -2109.590261228032
29 4603.417010946333 381.72356896352215 -5458.904646559387
30 914.1273715917581 494.73584410163215 -7075.055377385239
31 -3065.3912493278403 450.67298437390684 -6444.926015843767
32 -6071.669807605416 263.52463641060996 -3768.5781819430845
33 -5855.212450977789 -3547.3508737351326 2066.298606814915
34 -3826.8337940116367 -2647.8384541199966 5429.649678744838
35 -583.4624465622971 -907.6560340542684 7069.125341744651
36 2845.154105121924 1120.7007636326125 6464.203656793398
37 5370.45433132821 2793.242987359344 3806.942984690722
38 6190.673253154826 3578.950298711328 -58.99518647749234
39 5045.397158311787 3228.3661778768874 -3906.202802779177
40 2298.2431147775633 1852.7986061119313 -6513.218629108593
41 -1178.5868790886618 -111.0194318441863 -7052.333560899757
42 -4281.223866341194 -2039.5895846155981 -5352.3824165130545
43 -6024.602525712729 -3320.604455322918 -1953.08767301045
44 -3568.803914059806 -6195.931586185791 104.26601697881085
45 -2740.4833707800785 -5298.24133281463 3944.006931248032
46 -1042.0787206078828 -2718.396891859194 6531.553511867334
47 987.1785603809212 724.519354986931 7045.378002220574
48 2703.0136235191803 3937.405825833842 5322.34475713096
49 3560.660959771725 5900.193767358656 1909.5046575432993
50 3287.823599724876 5989.711876524131 -2109.589678899175
51 1971.125477416841 4177.538786174963 -5458.9041979395515
52 28.6089433360562 1039.02664829381 -7075.0552049080525
53 -1922.9907281127942 -2429.3691090091475 -6444.926174269518
54 -3264.0544305890394 -5126.45733930357 -3768.5786209727157
55 144.49001987797732 -6844.43851447781 2066.2974267245354
56 379.67918563086863 -4638.05542977257 5429.6488419009065
57 494.322892630891 -959.122517048225 7069.125113839203
58 452.0225739392626 3024.3250180030627 6464.204110184802
59 266.208281860806 6047.570728697829 3806.9439754304117
60 -4.1252587706186254 7150.755463123917 -58.993972942368345
61 -273.14905889005786 5983.625862831897 -3906.2017517374466
62 -455.44996279092817 2916.7373293708033 -6513.218074258578
63 -493.14872156133885 -1076.1946974843518 -7052.333678402419
64 -374.27624565838545 -4727.442511916597 -5352.383169062126
65 -136.57370626847685 -6877.760731327948 -1953.0888216769201
