node x y z
0 -3585.201039957161 6184.754697858439 178.7283704622019
1 -3201.1130129811436 4984.25940042798 4005.8500605200015
2 -1800.6942223673477 2201.2969604556883 6561.1426603467025
3 171.4322607506892 -1280.5617108402041 7033.318824332075
4 2089.130212362854 -4355.851086961014 5272.465956648113
5 3343.5440826385234 -6048.1885199447825 1837.6424011926438
6 3536.4063310300444 -5820.268832304069 -2180.6196324807447
7 2606.4845563726385 -3744.4549144612415 -5506.550340363558
8 849.0223516067454 -479.8030183311254 -7084.190222606427
9 -1177.9984508890152 2937.1829459929977 -6412.649763667979
10 -2831.013068566826 5421.6340781073295 -3705.1383143830312
11 -5983.139253962364 3281.7785233505333 2137.469389574946
12 -4158.759286617247 1958.770772638423 5477.658190890727
13 -1014.0026301601207 13.867141626539128 7078.729219882017
14 2452.692696772626 -1935.4392088712307 6432.353737471387
15 5140.675422378537 -3270.2572857123578 3743.751392253297
16 6196.5300236561125 -3566.7917808736297 -133.46556792190643
17 5285.030125011836 -2730.8950873539648 -3968.30815330455
18 2695.570503914742 -1027.9584991820511 -6543.240938738556
19 -749.7137061842266 1001.3476492724857 -7040.7409584543
20 -3956.969111793624 2712.732994267407 -5302.855471359196
21 -5907.914783016263 3562.844780837842 -1881.3508402938676
22 -7148.7551809221195 -12.497859665904935 178.72931137031154
23 -5917.0512378807925 -280.11616892949263 4005.8507935515586
24 -2806.725334698539 -458.7995737642384 6561.142952769367
25 1194.7160308769417 -491.8173556517186 7033.318583303716
26 4816.843498109085 -368.6866021351572 5272.465258693533
27 6909.657188881404 -128.50045745573166 1837.6414679074896
28 6808.703543488614 152.48367452504314 -2180.6205047850312
29 4546.034631038553 385.0553172422765 -5506.5508747365275
30 840.0318439795413 495.3746174059495 -7084.19024938844
31 -3132.675118161596 448.41597669302297 -6412.649274355933
32 -6110.779864711093 259.08843173595136 -3705.1374643300455
33 -5833.6729158326825 -3540.661689217287 2137.4695585175455
34 -3775.724170018668 -2622.2067332971205 5477.658244157633
35 -519.0096782158859 -871.21966718254 7078.729140561361
36 2902.486719273292 1156.3734875184857 6432.353550746919
37 5402.46409138437 2816.8262304770196 3743.7511574087152
38 6187.197286468104 3582.9565480021774 -133.46577632510625
39 5007.539059745209 3211.523477497871 -3968.3082690998244
40 2238.022563133477 1820.4543944285522 -6543.240925161723
41 -1242.0502841613445 -148.5960961557341 -7040.740819815909
42 -4327.780942142888 -2070.4683761404212 -5302.8552516759555
43 -6039.471729632976 -3334.981575931001 -1881.3506093136552
44 -3563.5541029205388 -6197.252552265067 178.72873020956987
45 -2715.9373722049654 -5264.375451480619 4005.8502588225415
46 -1006.0297157107843 -2660.096341150563 6561.142634244759
47 1023.2852672552732 788.7445621521986 7033.31858211283
48 2727.7144080559788 3987.1646399744022 5272.465575214467
49 3566.1134974079405 5919.688116563863 1837.6420016470831
50 3272.2967482867994 5972.752442661819 -2180.619923285328
51 1939.5489025285724 4129.510069666783 -5506.550430098761
52 -8.99201558479618 975.1774272764158 -7084.19008278196
53 -1954.67803228454 -2488.7671579997727 -6412.64943867712
54 -3279.767584828941 -5162.545755399461 -3705.137907408083
55 149.466793116261 -6822.440149670293 2137.468381502363
56 383.036282585789 -4580.977344749005 5477.657416553103
57 494.99445873937424 -885.0866005091174 7078.728925126073
58 449.7953917069249 3091.812885669336 6432.354015880055
59 261.78946590989676 6087.083626353714 3743.7521554337914
60 -9.332765597547196 7149.748324948459 -133.46456227400012
61 -277.49190996994093 5942.418448079712 -3968.307224475336
62 -457.5493335910222 2848.4127010680263 -6543.240381624747
63 -492.3380766860595 -1149.9439526103415 -7040.7409499355945
64 -370.8129591278906 -4783.201526450636 -5302.856014140222
65 -131.55734708578552 -6897.826412129847 -1881.351762045485
