node x y z
0 -3580.225359547933 6189.674934216839 81.92425512409335
1 -3223.217145463996 5033.800334710796 3925.3695906821763
2 -1842.8602618593115 2279.729696067645 6522.537816534843
3 122.5917338573138 -1198.1390132766765 7048.846371687654
4 2049.1217202660414 -4295.607051551383 5337.196008598143
5 3325.0700388925147 -6029.250202267593 1931.0236236036806
6 3545.332113992842 -5848.64901441007 -2088.2351179240172
7 2639.9762930201223 -3811.143089056563 -5444.4939642751115
8 896.4466521946432 -563.6261611778768 -7072.1644459249455
9 -1131.698466713266 2862.838090482634 -6454.472685519752
10 -2800.5373186389706 5380.371476262247 -3787.531452586768
11 -6004.543418695373 3301.6104491795895 2044.9028766350255
12 -4220.748409732413 1999.6088968604463 5415.131403884657
13 -1096.8956030625948 62.74564834943375 7066.093971891058
14 2375.2138072856214 -1894.0389001729584 6473.621630456272
15 5093.209616279453 -3249.4794805298056 3825.8201617763234
16 6194.147359004047 -3573.233285543303 -36.65217631408249
17 5328.487080998718 -2762.510769656739 -3887.487707396676
18 2771.069804066914 -1074.7106033725315 -6504.0733590564
19 -666.1425562125164 954.3025859401934 -7055.661674802051
20 -3891.8593616328644 2680.3314469967722 -5367.127261721189
21 -5881.938318298985 3555.3740119488984 -1974.567865352939
22 -7150.528403166433 -5.728659430211648 81.92519741317886
23 -5971.007022355596 -274.4884283949447 3925.3703317849386
24 -2895.7331010664393 -456.10006078684023 6522.538121156391
25 1098.915619538928 -492.9031465279469 7048.846143112799
26 4744.6663955074155 -373.21296593364127 5337.195319397786
27 6884.019115113074 -135.03030565221107 1931.0226925940658
28 6837.744405825093 146.023522595248 -2088.2359951539156
29 4620.534160880939 380.7159141716232 -5444.494509210999
30 936.3369669913988 494.53369300861345 -7072.164485553528
31 -3045.140598077048 451.3405185234707 -6454.472207259235
32 -6059.8075391913335 264.8499184268407 -3787.530608281486
33 -5861.549961984376 -3549.2822610062144 2044.9030477916403
34 -3842.0855928445617 -2655.471815955794 5415.131460262128
35 -602.7861948561672 -918.5678320066752 7066.093895589936
36 2827.893560915332 1109.9749483144064 6473.621445701626
37 5360.737092037311 2786.1085252538787 3825.819927226446
38 6191.584473595749 3577.67233112739 -36.652386191261634
39 5056.647532432915 3233.350450492688 -3887.4878259666352
40 2316.260728286782 1862.4626475891416 -6504.0733486740155
41 -1159.5224911741545 -99.74388639172588 -7055.661538763657
42 -4267.165512481724 -2030.282441199847 -5367.127043218013
43 -6020.013633927101 -3316.2206662172443 -1974.567633758196
44 -3570.3030261800386 -6195.403591236361 81.92461745562143
45 -2747.7890413284367 -5308.288647597738 3925.3697938080068
46 -1052.8714508046644 -2735.8295649221386 6522.537795963959
47 976.325386115407 705.2360741682525 7048.846133951168
48 2695.545811329368 3922.394242670208 5337.195629175707
49 3558.9494872628425 5894.219953437744 1931.0232229592389
50 3292.4118473258045 5994.672475556877 -2088.235412588686
51 1980.5567089332958 4191.858843018387 -5444.494059406057
52 39.8888093994592 1058.159646080814 -7072.164311318764
53 -1913.4435052778476 -2411.497761888637 -6454.472363912956
54 -3259.2710267751913 -5115.521669287408 -3787.5310460872415
55 142.9938919935146 -6850.892650012476 2044.9018668037697
56 378.6639695651074 -4655.080553470479 5415.1306206641175
57 494.11091231153637 -981.313272429064 7066.0936639482225
58 452.6811316199285 3004.014038980324 6473.621895560815
59 267.5282901310272 6035.5881183623915 3825.8209157594247
60 -2.562893209904681 7150.9056155922 -36.65117283672936
61 -271.8403760652302 5995.86110575615 -3887.4867730220403
62 -454.8104602521587 2937.173059572671 -6504.072790441827
63 -493.38143684617785 -1054.0466799519932 -7055.6616524786505
64 -375.30729330818406 -4710.614046129857 -5367.127792776481
65 -138.0757359394586 -6871.594736269858 -1974.5687811806222
