node x y z
0 -3576.8355302396712 6192.136088765395 22.34385428413424
1 -3236.5248227848424 5063.826738645467 3875.482787018507
2 -1868.6403522874512 2327.788178295601 6498.183317727368
3 92.52422687940039 -1147.3066812977997 7057.756559027082
4 2024.313017756989 -4258.139776060784 5376.5419605605775
5 3313.396728609033 -6017.043578502419 1988.3132784462641
6 3550.500389470267 -5865.578559167882 -2031.1908208244483
7 2660.3452633116594 -3851.8337914952026 -5405.806186191927
8 925.5493131529981 -615.1590107798403 -7064.116283044778
9 -1103.1020043127953 2816.8244093522544 -6479.619372691455
10 -2781.5262295555845 5354.485982245211 -3837.889094311326
11 -6017.165673741152 3313.5126409371946 1987.7505459942872
12 -4258.509828609545 2024.557440804752 5376.15682514173
13 -1147.807202087025 92.81955805611143 7057.671298415606
14 2327.316101079981 -1868.3878785436873 6498.425001564986
15 5063.532986183873 -3236.3953651037764 3875.9746823944315
16 6192.113925388827 -3576.8701905203384 22.929787892078963
17 5354.742444669134 -2781.7140034037716 -3837.3951522518755
18 2817.2780725691428 -1103.383274858446 -6479.374245294352
19 -614.6521816359068 925.2638473207596 -7064.197796526609
20 -3851.4347110963463 2660.1462355775675 -5406.188460598159
21 -5865.4139327209705 3550.450989733631 -2031.7524867321251
22 -7150.964918733534 -1.562393753793552 22.34479733678893
23 -6003.664496188948 -271.00000459052507 3875.4835330203937
24 -2950.243015970636 -454.3970287642976 6498.183629828158
25 1039.859776397316 -493.52620692138913 7057.756338136979
26 4699.814437057203 -375.9643014704849 5376.541276810631
27 6867.6112212534035 -139.03638673951625 1988.3123489222485
28 6854.989966923779 142.03459839708438 -2031.1917010052246
29 4665.9578331404555 378.0106021111264 -5405.806737578287
30 995.5170554176829 493.9709105501698 -7064.116330575448
31 -2990.9933534128177 453.0989451212051 -6479.618901275784
32 -6027.884505883902 268.371266060421 -3837.888253620458
33 -5878.168697469514 -3554.262348955315 1987.7507184977223
34 -3882.5723802682123 -2675.6998854029525 5376.156883428258
35 -654.2867652772918 -947.6216138271277 7057.671223979667
36 2781.730274719798 1081.31982456444 6498.424818039463
37 5334.567607260256 2766.949858897585 3875.974448047383
38 6193.717416749146 3574.092863364222 22.929577127035763
39 5086.405709136213 3246.4866370461427 -3837.3952725185013
40 2364.1961276979164 1888.1438420443558 -6479.374236878755
41 -1108.6290196728728 -69.67128181963415 -7064.197662100684
42 -4229.472286495867 -2005.3662659796462 -5406.1882428411855
43 -6007.487986379568 -3304.3716299320677 -2031.7522547804044
44 -3574.129383737825 -6193.698481861715 22.344218172767825
45 -2767.138848460118 -5334.826629196334 3875.4829930939586
46 -1081.6012804651361 -2782.185015844837 6498.1833005621365
47 947.3370518480687 653.7806820574433 7057.756324071009
48 2675.502563763261 3882.1756328000424 5376.541582410556
49 3554.214915881385 5878.007250270881 1988.3128771622523
50 3304.4891450897285 6007.61309779531 -2031.1911178376106
51 2005.6114191366612 4229.844234535481 -5405.80628463466
52 69.96623858082195 1109.1297134618412 -7064.116151662209
53 -1887.8927283666114 -2363.7256548998635 -6479.619053196622
54 -3246.359093270237 -5086.114829118248 -3837.88868814158
55 138.99739938850016 -6867.774931401139 1987.7495351732064
56 375.9385927221536 -4700.257168009328 5376.156036526378
57 493.5219391216883 -1040.4409642047221 7057.670982385785
58 454.41555690947723 2949.707894330323 6498.42525845793
59 271.0354461254046 6003.34533805554 3875.975430648447
60 1.603496241466579 7150.963054559325 22.930789941802644
61 -268.33755236937435 6028.200527531033 -3837.3942145501505
62 -453.0833240854828 2991.5269262412207 -6479.373669654297
63 -493.97834173824066 -994.9353370109692 -7064.197765709876
64 -378.0387261732839 -4665.512660639346 -5406.188984388841
65 -142.0744861423089 -6854.822679451933 -2031.7533988303826
