node x y z
0 -3590.1214967653473 6177.661866072867 290.38337922894635
1 -3174.8757676833984 4925.956465789341 4097.794255074906
2 -1751.6294149621879 2110.294692762899 6604.18440856522
3 227.74690058748806 -1375.3707345859796 7013.792675273286
4 2134.815184383339 -4424.365671609043 5196.571324673007
5 3364.09473102078 -6068.655768970238 1729.4752957074725
6 3525.2979701166464 -5786.190538756039 -2286.7169197566864
7 2567.2440122656626 -3666.650695755511 -5576.892670367767
8 794.1082197997221 -382.975164168423 -7096.44440257772
9 -1231.151321552071 3022.292276068939 -6362.92517804937
10 -2865.529017210632 5468.003273151188 -3609.222167771295
11 -5957.072848210011 3258.1445639080275 2243.7865499631675
12 -4086.2821607289643 1911.2019757626233 5548.549910629737
13 -918.1257595065366 -42.53373577954625 7091.687878851632
14 2541.5290831925945 -1982.7652867407264 6383.265053010266
15 5194.266399564462 -3293.482868711786 3648.2006748337744
16 6197.860835007213 -3558.5429105047997 -245.1416406482389
17 5233.678247327202 -2693.7907216752465 -4060.6532173125065
18 2607.839795524215 -973.7790121295183 -6586.9360886846525
19 -845.9693652422189 1055.400653373616 -7021.913292965828
20 -4031.1892298781563 2749.498068535303 -5227.482641198819
21 -5936.534997049792 3570.6492739620494 -1773.363186478534
22 -7145.072822086113 -20.30553509296417 290.3843183282635
23 -5853.440780590061 -286.5455308921349 4097.794978625815
24 -2703.3826496928787 -461.80934526702566 6604.1846868454195
25 1304.9803712927537 -490.451955508545 7013.792419930777
26 4899.02134494363 -363.37953524402405 5196.570616777236
27 6937.657656405631 -120.93668005663096 1729.4743600103416
28 6773.636681105433 159.9027165509943 -2286.7177861779483
29 4459.033919784012 389.9741304722845 -5576.893192430532
30 728.7193949593077 496.2315133941604 -7096.444414530749
31 -3232.9583888797792 444.9388970177175 -6362.924676097659
32 -6168.194727241937 252.381324626168 -3609.221311280968
33 -5800.172089662021 -3529.904517406293 2243.786716312476
34 -3698.2898111998625 -2583.224111547786 5548.549960295339
35 -422.22664854887273 -816.3883024622353 7091.687796065052
36 2987.890491705446 1209.6450243309735 6383.264864055656
37 5449.373512268676 2851.624602842418 3648.2004397028895
38 6180.718946119924 3588.2335185680226 -245.14184730300516
39 4949.729785451325 3185.6036453948 -4060.653329879726
40 2147.2363910213844 1771.5671232085067 -6586.936071425028
41 -1336.9893859104968 -204.92944330134105 -7021.91315135917
42 -4396.730479531382 -2116.3623595252698 -5227.482420204238
43 -6060.540711714117 -3355.865180101793 -1773.3629562602503
44 -3554.9512635091696 -6197.967392620919 290.3837359122716
45 -2678.564140640211 -5212.501876098315 4097.794447766739
46 -951.7518289478189 -2572.103843692812 6604.184376087264
47 1077.2349636784304 884.9189854678374 7013.792427937063
48 2764.2072667153143 4060.986289281217 5196.570941006022
49 3573.563293525334 5947.719139805788 1729.4748975212797
50 3248.338224232722 5946.09318801729 -2286.7172060407825
51 1891.788720407352 4056.6246621201453 -5576.892753856589
52 -65.39033540699329 879.2064687400457 -7096.444256764158
53 -2001.8084217556518 -2577.3535662889662 -6362.924849228198
54 -3302.6664782993093 -5215.6220547313105 -3609.2217603409126
55 156.90123616566294 -6788.049015287879 2243.785544150533
56 387.99353060690976 -4494.425924036795 5548.549146718732
57 495.90062051174885 -773.8543580001196 7091.687599378604
58 446.36276727045737 3192.410498907983 6383.2653467059245
59 255.10788926940037 6145.107578907508 3648.201448451825
60 -17.14194106847944 7146.776421859232 -245.14063272606214
61 -283.9493262362853 5879.394247579824 -4060.652295094373
62 -460.6048066141374 2745.3459415084744 -6586.935544968304
63 -491.02151537004715 -1260.3303033043246 -7021.913300377363
64 -365.542362388207 -4865.860581886393 -5227.483197385127
65 -124.0060921470231 -6926.514506247503 -1773.3641148543932
