node x y z
0 -3594.8637183760784 6167.150743177728 424.2729748943479
1 -3142.363845618256 4854.399535944517 4206.798736233157
2 -1692.1856547585905 2000.4107755970153 6653.695622637436
3 295.2495250744371 -1488.694271775414 6988.09116162106
4 2188.9450668297873 -4505.149406470234 5103.817132282702
5 3387.6660162134513 -6091.251436475351 1599.1172252932056
6 3510.826941553613 -5743.424174125561 -2413.2911019044977
7 2519.3251192682837 -3572.1003175869237 -5659.496555747627
8 727.9553723159476 -266.65984946920463 -7108.851841232689
9 -1294.5350618598275 3123.4432367265276 -6301.196895873265
10 -2906.0197606427664 5521.875164456897 -3492.9564582038315
11 -5923.865256745489 3228.7295723003353 2370.638472833209
12 -3997.988332803817 1853.5017379111514 5631.822227159241
13 -802.7783616326208 -110.19980204735394 7104.942216916556
14 2647.3080671960793 -2038.9136834904189 6322.293253925673
15 5256.892889674995 -3320.2868767009495 3532.360854002877
16 6197.451363112335 -3547.4924465849454 -379.0711585966937
17 5170.362817860346 -2648.394230062081 -4170.150756730638
18 2501.7206099756595 -908.4495581539397 -6637.2369544798485
19 -961.2002152631408 1119.9214296702264 -6997.047315657046
20 -4118.946763672082 2792.7252765607914 -5135.344592886997
21 -5968.956817702253 3578.8585805971798 -1643.2062464863372
22 -7138.341015779814 -29.668003637630104 424.2739115191394
23 -5775.214686114722 -294.16786387069584 4206.799448173228
24 -2578.498499325247 -465.2715058156196 6653.6958838568435
25 1436.8727422001966 -488.654732115451 6988.090889184488
26 4996.0470405347305 -356.8935336379757 5103.816412686838
27 6969.011703881021 -111.82115991965122 1599.116287004651
28 6729.36439192879 168.75364198260198 -2413.291960985756
29 4353.191432955874 395.7503549116353 -5659.49706286936
30 594.9109522003292 497.0991263946122 -7108.851835387329
31 -3352.2495524388974 440.62243758188737 -6301.196378916673
32 -6235.094510042258 244.2512381262869 -3492.9555942660722
33 -5758.094147211141 -3515.853416921331 2370.6386360167553
34 -3604.173014467311 -2535.6095466183765 5631.82227248724
35 -305.9524154997255 -750.327561025027 7104.942129997689
36 3089.405913632557 1273.1781236325614 6322.293062356065
37 5503.899693885589 2892.4587498835594 3532.3606186045263
38 6170.944210026859 3593.4041601834524 -379.0713630864748
39 4878.757541292845 3153.469139405625 -4170.150865387788
40 2037.5998248518913 1712.3299482147222 -6637.23693280649
41 -1450.4814389871467 -272.4619027890872 -6997.047170534318
42 -4478.04509455988 -2170.7490247811756 -5135.344370390339
43 -6083.861072964531 -3379.8386691849214 -1643.2060172568672
44 -3543.4772070920358 -6196.8187343304735 424.2733277854139
45 -2632.8499450266745 -5148.567276023532 4206.798922129827
46 -886.3114282441061 -2465.6820856171407 6653.695582518829
47 1141.6247046286664 1000.0397452955833 6988.090908224551
48 2807.103060116543 4148.256023020147 5103.816746059893
49 3581.3460280598574 5979.430323612264 1599.1168288671088
50 3218.5369366760046 5912.177745093276 -2413.291382671397
51 1833.865108992815 3967.850505958945 -5659.496631713823
52 -133.04593332391542 763.7587666746274 -7108.851688279451
53 -2057.7158318679476 -2682.820984567316 -6301.196562562167
54 -3329.0754929192085 -5277.624029116384 -3492.956050358789
55 165.7716141542479 -6744.582919461919 2370.6374700580504
56 393.8165171403738 -4389.111118804286 5631.821476007205
57 496.8274585089738 -640.1275499035313 7104.94195587311
58 442.09919221604866 3312.0919931664603 6322.293565870263
59 247.00755611815114 6212.745730529838 3532.361639895302
60 -26.507233775266805 7140.896595613666 -379.07014827172657
61 -291.6061642362019 5801.863246754463 -4170.149842744167
62 -464.12219794284186 2620.7793110574958 -6637.23642701612
63 -489.2827131333753 -1392.3835383584872 -6997.047342182067
64 -359.0994240105126 -4963.474452457616 -5135.3451649792605
65 -114.90460503959693 -6958.697298136074 -1643.2071825105925
