node x y z
0 -3592.1164549302953 6173.833264499986 342.4663434156036
1 -3162.3648526182533 4898.3341110380625 4140.3589790700125
2 -1728.5847538022308 2067.6484872965225 6623.716893248297
3 254.00879074976524 -1419.5009218555708 7004.091494767398
4 2155.956338979063 -4455.968818032755 5160.716535243509
5 3373.4029828420666 -6077.698098855706 1678.8505396603925
6 3519.8180149792042 -5769.8011762546785 -2336.038640073833
7 2548.7156972061152 -3630.0331476597985 -5609.25205724491
8 768.4141539346581 -337.75524327151805 -7101.567579321869
9 -1255.853453856088 3061.7575643909627 -6339.185572242894
10 -2881.396463484003 5489.18397870449 -3564.1569365217106
11 -5944.408143624215 3246.8415654497385 2293.2144842735493
12 -4052.1154479867882 1888.8420818239522 5581.168066464024
13 -873.3047284931647 -68.85141686053231 7097.1402222013185
14 2582.7740718206883 -2004.6850771726631 6359.82050338624
15 5218.840353341023 -3304.045389910371 3603.3027110903936
16 6197.9616972394415 -3554.3946366206915 -297.23823225630395
17 5209.273994969024 -2676.248700356347 -4103.408137046622
18 2566.6786062671454 -948.4127111985778 -6606.774951621063
19 -890.8191046401259 1080.5376126007422 -7012.537400296932
20 -4065.4880440511815 2766.4248791132686 -5191.868772600096
21 -5949.393254841841 3573.9917931314776 -1722.8184935945108
22 -7142.754628074935 -23.94752916462453 342.46728159196937
23 -5823.263656515226 -289.52194521702125 4140.35969813574
24 -2654.927619226775 -463.17518932732526 6623.717164905099
25 1356.3291783440236 -489.77358346570577 7004.091232766159
26 4936.961045154618 -360.8723254284995 5160.71582276777
27 6950.142663028464 -117.39665386975221 1678.8496029161684
28 6756.703092752201 163.35162580752308 -2336.039503676871
29 4418.05803110985 392.2369184783438 -5609.252573518898
30 676.7107610964645 496.5897609459224 -7101.5675843534655
31 -3279.487394155296 443.278863048754 -6339.1850644346005
32 -6194.47147351339 249.23005819238546 -3564.1560770990736
33 -5784.051047044803 -3524.588069117204 2293.21464939865
34 -3661.8422143486223 -2564.814822851581 5581.168114444788
35 -377.024351937465 -790.7309924461407 7097.140137804191
36 3027.496078287065 1234.4043410227366 6359.820313406712
37 5470.807894920545 2867.625018101188 3603.3024758456236
38 6177.176859798184 3590.3950136026706 -297.2384380777629
39 4922.335817535944 3173.239960804219 -4103.408248097911
40 2104.6879327689667 1748.6036414925873 -6606.774932644183
41 -1381.1834996378477 -231.20197895000436 -7012.537257316908
42 -4428.538929885918 -2137.602604671093 -5191.868551012077
43 -6069.864540456045 -3365.329506987377 -1722.8182637511245
44 -3550.6381002465255 -6197.780783587061 342.46669863905805
45 -2660.897922569944 -5187.855934419049 4140.359169127243
46 -926.3414554837068 -2530.823481711405 6623.716857797477
47 1102.321878502651 929.7275444953893 7004.0912450639125
48 2781.005804698624 4095.096644465814 5160.716150566448
49 3576.740037550828 5960.301494388575 1678.8501421420074
50 3236.8845805181077 5933.1527333209015 -2336.0389242242654
51 1869.34113990444 4022.2699010777987 -5609.2521378116335
52 -91.70490449555322 834.3447952435456 -7101.56743072552
53 -2023.635289674102 -2618.4788878819195 -6339.185241661761
54 -3313.0757687048213 -5239.95402539259 -3564.15652891297
55 160.35758471851761 -6771.429567085822 2293.2134796000064
56 390.27442165935156 -4453.656740441612 5581.167307483037
57 496.28188727063366 -721.8793667419964 7097.139949883987
58 444.72336023374146 3239.089605342332 6359.820804191392
59 251.96830858774445 6171.670514043983 3603.30348951452
60 -20.78490071186674 7144.789641476733 -297.23722335736323
61 -286.93905089455126 5849.488540411878 -4103.407217991152
62 -461.9920798326677 2697.01615827727 -6606.774414202682
63 -490.36588770396247 -1311.7397979048085 -7012.537415142179
64 -363.0519909890455 -4904.027636562633 -5191.86933499571
65 -120.47165233789515 -6939.321350815315 -1722.8194249838575
