node x y z
0 -3589.5162839798363 6178.6951566187345 275.49956192299874
1 -3178.419197663852 4933.800306680146 4085.5926054520833
2 -1758.1964737264911 2122.4587199377424 6598.538864168031
3 220.24120779638056 -1362.748513808202 7016.495656558328
4 2128.7538619939137 -4415.292723140925 5206.7646541806325
5 3361.40220606442 -6066.012689844015 1743.922663341635
6 3526.8291002425262 -5790.8164879191845 -2272.602451139612
7 2572.5126744772624 -3677.0769670341206 -5567.592344825632
8 801.4416510714476 -395.8914901000495 -7094.911007757193
9 -1224.0814338334435 3010.986737705188 -6369.645555971518
10 -2860.9673124423266 5461.897950904687 -3622.0626459297573
11 -5960.632924294781 3261.342055146855 2229.642155401515
12 -4096.0040709104605 1917.5718196993373 5539.175928545678
13 -930.9228659938706 -35.01391958768669 7090.060482323465
14 2529.7197712891175 -1976.482986802154 6389.900928937046
15 5187.1942553335875 -3290.4326708683866 3660.99297949561
16 6197.771214272859 -3559.693231020186 -230.2543735953758
17 5240.599604039296 -2698.776341913559 -4048.397589969497
18 2619.5746478306364 -981.0170328918018 -6581.203176138778
19 -833.146750034254 1048.2082525379758 -7024.523254443579
20 -4021.3499414969065 2744.634824072546 -5237.606832372115
21 -5932.802940035214 3569.659231627056 -1787.7872481839715
22 -7145.665073518977 -19.264757648325176 275.50050127680606
23 -5862.005462664657 -285.6923087565709 4085.593330277384
24 -2717.2005363656726 -461.41457043999867 6598.539144337915
25 1290.2963614078521 -490.6409662082905 7016.495403120835
26 4888.133281232819 -364.09232190885854 5206.763947600377
27 6934.022422165715 -121.94693795677948 1743.9217279528548
28 6778.408437522244 158.91573716068768 -2272.603318357588
29 4470.697667910835 389.32378857457905 -5567.592868537223
30 743.5719771779801 496.12428794648133 -7094.911021687671
31 -3219.632562480354 445.4088313420841 -6369.645055698053
32 -6160.626512387782 253.2792178949911 -3622.06179028564
33 -5804.7212382115285 -3531.3888857163734 2229.6423220989686
34 -3708.6672141946615 -2588.4586091798155 5539.175978692179
35 -435.1375538613414 -823.711013403238 7090.060399997857
36 2976.5452052879195 1202.559009064963 6389.900740277126
37 5443.195893021692 2847.0250430309675 3660.992744399569
38 6181.67034450543 3587.5807419523303 -230.2545804862049
39 4957.508139204183 3189.1049039380487 -4048.397702968738
40 2159.3721277842797 1778.1107920619268 -6581.203159369969
41 -1324.3492768127614 -197.42093276335643 -7024.523113230701
42 -4387.599143426594 -2110.272906345931 -5237.606611549257
43 -6057.81728329661 -3353.128142639519 -1787.7870178608307
44 -3556.148730895755 -6197.959906160132 275.49991901993496
45 -2683.585395331668 -5219.492495212703 4085.5927988947738
46 -959.0026580580999 -2583.873096206915 6598.538832539788
47 1070.0566471599288 872.1077540696841 7016.495409900896
48 2759.3805275636564 4051.2005544480908 5206.764270806002
49 3572.62058731706 5944.065803204509 1743.9222649685437
50 3251.578853528117 5949.732158205522 -2272.602738030523
51 1898.1838083023197 4066.4005917748577 -5567.592429148525
52 -57.87118413357306 892.0155692692865 -7094.910862740146
53 -1995.552484505306 -2565.5780937984514 -6369.645227656419
54 -3299.6599709466823 -5208.618839593748 -3622.0622385543297
55 155.91216069009292 -6792.730875253059 2229.641149273292
56 387.338035798183 -4506.0302658815135 5539.175163233579
57 495.78682134013104 -788.6968851810414 7090.060200808675
58 446.8267941688707 3179.042183898515 6389.901220598522
59 256.00241697625603 6137.457821629001 3660.9937517328935
60 -16.10091877967748 7147.273966197008 -230.25336596216536
61 -283.09232658671954 5887.881126722122 -4048.396666856785
62 -460.2039209372749 2759.1276312930354 -6581.202630628328
63 -491.20402203576884 -1245.6293920073315 -7024.523259731104
64 -366.2503168196767 -4854.907884542088 -5237.607386778863
65 -125.01472381441623 -6922.78742687464 -1787.7881756897182
