node x y z
0 -3576.394251818591 6192.41336326036 14.896109339177611
1 -3238.1724258554495 5067.555243275023 3869.2278553718215
2 -1871.8537345162354 2333.78413918422 6495.107095981542
3 88.76529164540446 -1140.946939366821 7058.8357258508695
4 2021.2019648952075 -4253.435426214742 5381.433888112457
5 3311.921295421433 -6015.4882185780825 1995.4648142932194
6 3551.1290155689976 -5867.666004951581 -2024.0502387834863
7 2662.8783643520355 -3856.901293699799 -5400.943642302022
8 929.1826474527348 -621.5976732606357 -7063.075600633882
9 -1099.5219947219496 2811.0588164394976 -6482.730961071918
10 -2779.1361724235853 5351.223993912561 -3844.165046157781
11 -6018.713958591505 3314.9841786645875 1980.5966726870997
12 -4263.209171372073 2027.6661137367553 5371.258576193546
13 -1154.1655946385915 96.57838450164681 7056.583833258102
14 2321.317403448241 -1865.172299422478 6501.493582702005
15 5059.798527585265 -3234.7439569576813 3882.2250569965313
16 6191.829370041986 -3577.30726376745 30.377506186127725
17 5357.998136886109 -2784.1007903763443 -3831.1146882011744
18 2823.0403530746676 -1106.9619875569185 -6476.255038447458
19 -608.2127961880094 921.629424892177 -7065.230173018149
20 -3846.3626800872594 2657.610006860347 -5411.044648186491
21 -5863.3195901588215 3549.8181894253553 -2038.8906801701376
22 -7150.9844072619235 -1.0415969201438846 14.897052482653152
23 -6007.717278276742 -270.56261732922167 3869.228601982445
24 -2957.0423619405524 -454.1819184403736 6495.107409015716
25 1032.4726108488428 -493.6016695427935 7058.835505922455
26 4694.1848247965945 -376.30637818811516 5381.433205047171
27 6865.526524396468 -139.53647061252335 1995.4638849594658
28 6857.112061992824 141.53528046495637 -2024.0511193288082
29 4671.61296994507 377.67058003531616 -5400.9441944919945
30 1002.9097679796873 493.89813893726597 -7063.07564915209
31 -2984.210199097449 453.3165284441249 -6482.730490514173
32 -6023.86451338282 268.81012315150775 -3844.164205922843
33 -5880.217229892965 -3554.8674328908014 1980.5968453580429
34 -3887.614242026869 -2678.2152983195033 5371.2586347184215
35 -660.7212008868705 -951.2487298967952 7056.583759055677
36 2775.9461531017887 1077.7325890657983 6501.493399331025
37 5331.270217378885 2764.541425894592 3882.2248226759857
38 6193.953656593501 3573.6278933181543 30.377295311134773
39 5090.100574224907 3248.112754661305 -3831.1148086792946
40 2370.1765244719563 1891.3447664675323 -6476.2550302777545
41 -1102.2618249337809 -65.91182147615069 -7065.230038794444
42 -4224.739833132936 -2002.241871811835 -5411.044430523863
43 -6005.89279489761 -3302.8742750122938 -2038.8904481749328
44 -3574.5901522726376 -6193.454959742187 14.896473420665473
45 -2769.544028808764 -5338.11774674869 3869.228061814967
46 -1085.187244861113 -2787.96586650013 6495.107079242106
47 943.7088217632702 647.3454775367293 7058.835491243503
48 2672.9840054057163 3877.1292063802525 5381.433510123341
49 3553.605653734331 5875.951806683954 1995.4644129312296
50 3305.9826155800133 6009.201225857023 -2024.050536088755
51 2008.7334559359795 4234.571714807419 -5400.943741158248
52 73.72561706464691 1115.4956043604418 -7063.075469654911
53 -1884.6895843043949 -2357.7424787556706 -6482.730641842649
54 -3244.729159237047 -5082.413983879139 -3844.1646400312507
55 138.49715029260025 -6869.851553274553 1980.5956617472466
56 375.5960726833442 -4705.8812540020845 5371.2577869077
57 493.44589583216066 -1047.8269067520105 7056.583516218943
58 454.63013357636 2942.9050798006892 6501.493838567227
59 271.47251617308876 5999.285497090328 3882.225804530732
60 2.124293018001925 7150.935157979526 30.378508052481568
61 -267.89837816076357 6032.213432303625 -3831.113750088157
62 -452.865207152974 2998.3065634547347 -6476.2544619320315
63 -494.05053266676464 -987.5414542691955 -7065.2301411398885
64 -378.37830485311116 -4659.852037897145 -5411.045171066518
65 -142.57363874194237 -6852.692524433907 -2038.8915917977388
