node x y z
0 -3595.089963809367 6166.502893413676 431.7073286822078
1 -3140.524980833826 4850.373647702076 4212.811332404521
2 -1688.8655063326999 1994.2850399475926 6656.37750439087
3 298.9968334756153 -1494.9749770455053 6986.59085044912
4 2191.9297912660945 -4509.591001815082 5098.610966381787
5 3388.940527765416 -6092.443746755782 1591.8581255518454
6 3509.9865918087535 -5740.988649251996 -2420.298422608769
7 2516.636713332966 -3566.8102194981257 -5664.027322602565
8 724.2724600792666 -260.19474693032026 -7109.46756777472
9 -1298.0431817849403 3129.0307193396347 -6297.7020932758105
10 -2908.2392849672788 5524.811040893833 -3486.460701598487
11 -5921.958937422204 3227.0618749398027 2377.6616661744138
12 -3993.0414309331313 1850.2767870057594 5636.39041784005
13 -796.3614836053401 -113.95810737155809 7105.605036673105
14 2653.157607945786 -2042.0121078479162 6318.840262168517
15 5260.317905289976 -3321.741692250655 3525.8883512172406
16 6197.364435334837 -3546.8417596690633 -386.50819850888996
17 5166.791545645522 -2645.8446291788696 -4176.191126144885
18 2495.7988470183136 -904.8105235691993 -6639.962878786334
19 -967.5923510652292 1123.4945301880298 -6995.5933331489205
20 -4123.779814366423 2795.0980088435776 -5130.172332737242
21 -5970.696323842099 3579.277618910088 -1635.9578647470562
22 -7137.893083162241 -30.187864073472262 431.70826515981844
23 -5770.808731438546 -294.58830539439225 4212.812043692134
24 -2571.5333820691667 -465.45904121409444 6656.377764659694
25 1444.1856465205426 -488.54982022475036 6986.590577065641
26 5001.385936468145 -356.5294832421251 5098.61024614333
27 6970.681529691481 -111.3135544470759 1591.8571871290303
28 6726.834989719899 169.2436413809281 -2420.2992812733287
29 4347.265870057054 396.06717688891416 -5664.0278288889385
30 587.4705529639284 497.1421822116147 -7109.467560940561
31 -3358.8425138266716 440.37805732093307 -6297.701575490916
32 -6238.746814924425 243.79701079352054 -3486.459837255903
33 -5755.696718342954 -3515.036345831253 2377.6618291803834
34 -3598.9066735192523 -2532.937880155928 5636.390462926585
35 -299.48918851261834 -746.649534414941 7105.604949525551
36 3095.013997757286 1276.6947629292765 6318.840070455606
37 5506.872108063167 2894.6974937375835 3525.8881158064664
38 6170.337233757979 3593.6542232393394 -386.5084028762695
39 4874.7638852541895 3151.6511284099934 -4176.191234583671
40 2031.4874466179058 1709.0210688132322 -6639.962856867977
41 -1456.7719025151714 -276.21110476588666 -6995.593187832346
42 -4482.516465658088 -2173.7482041962458 -5130.172110159434
43 -6085.093722902439 -3381.1356077651676 -1635.9576355748966
44 -3542.8030274586754 -6196.69074478349 431.7076813589263
45 -2630.2828538550507 -5144.961829127806 4212.811517921733
46 -882.6664588430104 -2459.7438852871937 6656.377463848171
47 1145.1903002285094 1006.4253624123099 6986.59059671853
48 2809.4572305054776 4153.061668607708 5098.610580020977
49 3581.74134077317 5981.130239151679 1591.8577292276416
50 3216.8478827203644 5910.232219411808 -2420.298703066232
51 1830.6279510648533 3962.877229714034 -5664.027398150024
52 -136.8034204547361 757.3367199345415 -7109.467414426391
53 -2060.8006725867276 -2688.652847338613 -6297.701759718704
54 -3330.5082720941773 -5281.014132694978 -3486.4602937346276
55 166.26272519413564 -6742.0981508046125 2377.660663578397
56 394.1359571901709 -4383.214501301951 5636.389667404665
57 496.87380760992545 -632.6912179496513 7105.604776656285
58 441.8577348560897 3318.7070567191386 6318.840575123764
59 246.55495330301224 6216.439289743144 3525.8891377834757
60 -27.027283849717612 7140.495971534819 -386.50718806088906
61 -292.0285493458247 5797.4956346978215 -4176.190212625219
62 -464.3128137997621 2613.831396990972 -6639.962352231041
63 -489.181040549848 -1399.7058408103885 -6995.593360735589
64 -358.73774331342355 -4968.8463640033315 -5130.172905707296
65 -114.3977472947582 -6960.413274815954 -1635.9588011865535
