node x y z
0 -3587.606752441776 6181.633372143053 230.84116236375542
1 -3188.9662765973903 4957.202621600197 4048.880988016896
2 -1777.8515400923297 2158.8950646192657 6581.429708000679
3 197.7184986933336 -1324.8464213546815 7024.420997854424
4 2110.514311156018 -4387.958529466012 5237.208253076453
5 3353.2367420081996 -6057.924808305312 1787.218892291946
6 3531.330200111418 -5804.542763758988 -2230.199838909998
7 2588.2512708661466 -3708.2594046585245 -5539.545879097075
8 823.4208508304611 -434.62988588788136 -7090.125243231654
9 -1202.8398713301829 2976.9915507041396 -6389.639939071258
10 -2847.2074332038965 5443.43920436474 -3660.48910129417
11 -5971.157156996727 3270.849154580625 2187.150889725252
12 -4125.062478162601 1936.6310756743173 5510.90923786516
13 -969.2896088105429 -12.453686177284505 7084.992841206865
14 2494.2258626657554 -1957.5844906611403 6409.641277632643
15 5165.842246103478 -3281.1960509911414 3699.2738967711907
16 6197.340216500475 -3563.051048954895 -185.58680849477145
17 5261.226456472082 -2713.662514191161 -4011.5250133573777
18 2654.7104705635606 -1002.7053049948261 -6563.832370560313
19 -794.6573324610351 1026.6037537602324 -7032.169327933687
20 -3991.7270472096616 2729.973374331922 -5267.842210622258
21 -5921.451628664776 3566.5957376233478 -1831.0124122327038
22 -7147.25488292694 -16.14193948942558 230.84210245645272
23 -5887.54600620269 -283.12518336131836 4048.881716646385
24 -2758.5828719213064 -460.2181819829445 6581.429993832246
25 1246.21083297992 -491.1951595712726 7024.420750138565
26 4855.341403714998 -366.2211446148733 5237.207550461204
27 6922.935384973578 -124.97450383820959 1787.2179578526832
28 6792.546296627033 155.95065887943795 -2230.2007084954103
29 4505.57175294012 387.36258929756445 -5539.546407741413
30 788.1100125434713 495.78963458698206 -7090.125263094075
31 -3179.5710883164797 446.80697397719365 -6389.639443845584
32 -6137.760834411706 255.9662561168659 -3660.4882482110534
33 -5818.216749793863 -3535.749581666894 2187.151057462768
34 -3739.7022214015287 -2604.094295271338 5510.909289453034
35 -473.85866118744264 -845.6574697781824 7084.992760266309
36 2942.4316758283508 1181.2696272393905 6409.641089861715
37 5424.520745997388 2833.1519640608026 3699.2736617858313
38 6184.362807144324 3585.528570388108 -185.5870160883702
39 4980.713373642456 3199.525189751459 -4011.525127649715
40 2195.7226360481354 1797.6951681334324 -6563.832355264381
41 -1286.394524256682 -174.89036745986942 -7032.1691879058335
42 -4360.090512339379 -2091.9494471009516 -5267.841990320338
43 -6049.488569681751 -3344.8293582959527 -1831.012181601021
44 -3559.648081347882 -6197.775304839701 230.8415206921711
45 -2698.5788677508076 -5240.327685818084 4048.881183707079
46 -980.7299308899893 -2619.1130529353213 6581.429678922379
47 1048.493829521841 833.6514684858857 7024.420753239797
48 2744.8282073638743 4021.7375389626263 5237.207870588913
49 3569.6990233972333 5932.950357058294 1787.218493368585
50 3261.215621790006 5960.493357011991 -2230.2001276138312
51 1917.3193029129263 4095.6218309479527 -5539.545965919954
52 -35.312347508173026 930.4193118389607 -7090.125100607927
53 -1976.7325771005535 -2530.1847647501913 -6389.639612282951
54 -3290.5541803884744 -5187.473055962411 -3660.4886940942615
55 152.9408727648428 -6806.59867188787 2187.1498826765796
56 385.3614298263719 -4540.725208780201 5510.9084683698175
57 495.4324557517785 -833.2035751160239 7084.992553574185
58 448.20717753445115 3138.8543065123513 6409.641563183972
59 258.67928733052037 6114.348123907788 3699.2746648459965
60 -12.977448860346032 7148.579613881912 -185.5858017548112
61 -280.51393673232485 5913.1875858984495 -4011.5240875850873
62 -458.98923170855517 2800.4002799791997 -6563.831819681854
63 -491.7386886802586 -1201.494328150587 -7032.169326849077
64 -368.3645864555244 -4821.9229764458205 -5267.842759675853
65 -128.03733077095566 -6911.425149799192 -1831.0133371038673
