node x y z
0 -3583.7403635409455 6186.3900090238385 148.94516768748423
1 -3207.977282153773 4999.600983986135 3981.1647489284032
2 -1813.7040801671199 2225.4739720253347 6549.392651950478
3 156.40735225193902 -1255.2253016058276 7038.2346637754345
4 2076.860555452549 -4337.399410975309 5292.486899641451
5 3337.9252066924323 -6042.4798539599 1866.4119397967993
6 3539.2221894599707 -5829.1156374347 -2152.235623496746
7 2616.841134022985 -3765.0483925869507 -5487.56358330031
8 863.631508249609 -505.60488565356246 -7080.628878677498
9 -1163.7750192643757 2914.3646000414237 -6425.644534407547
10 -2821.6912010032684 5409.043917139515 -3730.56345189795
11 -5989.8427282028515 3287.94521530758 2109.028532886984
12 -4177.914991567424 1971.3751313649962 5458.526121094578
13 -1039.5287648460496 28.907372285094667 7074.980233957212
14 2428.900499754678 -1922.7382732455922 6445.178111959981
15 5126.171017474138 -3263.9281024402535 3769.077478867863
16 6195.918456939181 -3568.843820924081 -103.67862273591533
17 5298.505564593875 -2740.6768425099754 -3943.5174941791897
18 2718.854592941358 -1042.364331296167 -6531.317424783701
19 -724.0135014614707 986.8914901097507 -7045.470221103093
20 -3937.012424785235 2702.8162364478812 -5322.7360031360195
21 -5900.037720840192 3560.6159249007633 -1910.0707128287033
22 -7149.4410676552 -10.41521614789721 148.94610903898294
23 -5933.769576819321 -278.39000444495645 3981.1654844578616
24 -2834.1681713556713 -457.9779333405185 6549.392948132489
25 1165.2616032380263 -492.16110431791225 7038.234426574304
26 4794.729052148703 -370.08660211856 5292.486204366861
27 6901.903904938766 -130.51221865354037 1866.4110071935195
28 6817.773034433421 150.49887207870748 -2152.2364973337635
29 4569.047397577793 383.7276343001815 -5487.564120933987
30 869.6814953374404 495.1255839212509 -7080.628909412939
31 -3105.802136796743 449.32465903752603 -6425.644048486471
32 -6095.215535047216 260.86632968571905 -3730.5626035968608
33 -5842.365168596927 -3543.3837174001997 2109.0287025141542
34 -3796.2177198734703 -2632.4938778027285 5458.526175319654
35 -544.7979678828513 -885.8058323158032 7074.980155564115
36 2879.591289552078 1142.119306126461 6445.177925837967
37 5389.730658774016 2807.4296347029685 3769.077244109356
38 6188.668625852261 3581.400890611188 -103.67883159674922
39 5022.748031265397 3218.302668719832 -3943.517610830511
40 2262.140425793492 1833.4160889499678 -6531.31741218954
41 -1216.6807813473822 -133.56714476245608 -7045.470083262006
42 -4309.21443706607 -2058.1437537531506 -5322.735783811578
43 -6033.602956470539 -3329.2742630760754 -1910.070481654868
44 -3565.7006724095595 -6196.80522078887 148.9455282370596
45 -2725.7914472255175 -5277.9908712808265 3981.1649487189684
46 -1020.4626970694105 -2683.451712642565 6549.39262754994
47 1008.8557491613647 763.0644043959428 7038.234422930792
48 2717.8696232675006 3967.31296459418 5292.486518819175
49 3563.97909553531 5911.967690227659 1866.4115399052735
50 3278.550386843613 5979.614446181453 -2152.235915494789
51 1952.2050954591405 4148.77586540937 -5487.563674697554
52 6.048479888457236 1000.7302612192927 -7080.628740455963
53 -1942.0284853102958 -2465.040130085771 -6425.644210451596
54 -3273.5251281406013 -5148.177697229862 -3730.563045061307
55 147.47800853847292 -6831.328870647261 2109.027524253479
56 381.6984336085553 -4603.868848544435 5458.525344008482
57 494.7323029601775 -914.7129964115968 7074.97993513787
58 450.6921617333556 3064.857769028734 6445.178386280424
59 263.5604435948377 6071.357848052626 3769.0782392332876
60 -7.2498531559345665 7150.244708484443 -103.67761773615906
61 -275.7583727547125 5958.979395187369 -3943.516563625423
62 -456.71555741942444 2875.780228054737 -6531.316864120169
63 -492.6687796013936 -1120.4588421931523 -7045.470208336507
64 -372.2031452911733 -4760.960146828591 -5322.736542319679
65 -133.56564221276054 -6889.890244182866 -1910.071632775607
