node x y z
0 -3584.841731819589 6185.173639110023 171.28284170691788
1 -3202.8343189114607 4988.102956252752 3999.6852655459666
2 -1803.9496398948443 2207.344829036549 6558.2158779998135
3 167.67630368931185 -1274.2296850454793 7034.559287327812
4 2086.0662055962584 -4351.245277402293 5277.479826750024
5 3342.144826665867 -6046.7712386138655 1844.8378100696837
6 3537.1160797359753 -5822.49005600949 -2173.527176306706
7 2609.077969557867 -3749.6094203709467 -5501.812641614876
8 852.6760389091452 -486.2542872387806 -7083.311467160829
9 -1174.4445093722366 2931.483146383085 -6415.908950170453
10 -2828.6872241562946 5418.495393898447 -3711.500674147354
11 -5984.824909785453 3283.3255663932514 2130.3626508836405
12 -4163.555025659499 1961.925073583411 5472.884116619888
13 -1020.3858391606929 17.62723221098838 7077.803544880637
14 2446.748641569815 -1932.2671308403526 6435.570357011898
15 5137.057716501693 -3268.6803325970213 3750.0890523591333
16 6196.387263159646 -3567.310624145737 -126.0190295545797
17 5288.407635344675 -2733.3449979405923 -3962.1169599926347
18 2701.3959494105607 -1031.5616477821866 -6540.270750613701
19 -743.2898633097215 997.7352368807547 -7041.934789259803
20 -3951.986396264383 2710.2582334943686 -5307.834288249514
21 -5905.955171806634 3562.2933907431125 -1888.533904084964
22 -7148.938341602081 -11.977217802196002 171.28378272741324
23 -5921.240508644349 -279.68508463471227 3999.685999203199
24 -2813.590651678235 -458.59491325608326 6558.216171362796
25 1187.3543573141478 -491.9040971954658 7034.55904725587
26 4811.322747304281 -369.0372059035535 5277.479129464302
27 6907.730160207353 -129.00360922955926 1844.8368769534732
28 6810.982054933594 151.9877218788742 -2173.5280489956026
29 4551.795271317976 384.7240251846908 -5501.813176803899
30 847.4456505074286 495.31316882443275 -7083.311494931246
31 -3125.9619765743937 448.64388107803177 -6415.908461705352
32 -6106.898763085721 259.5333310555409 -3711.499824530954
33 -5835.855523257484 -3541.3479872552393 2130.362819997659
34 -3780.853744919179 -2624.782813855315 5472.884170126424
35 -525.4576168050385 -874.8676428854651 7077.803465791742
36 2896.767591938597 1152.8118231811436 6435.570170437738
37 5399.289557823477 2814.48168076685 3750.0888175356868
38 6187.575238656411 3582.5734908863615 -126.0192380725288
39 5011.349500533413 3213.2235309041284 -3962.1170760021105
40 2244.0557044946113 1823.6978034123997 -6540.270737282515
41 -1235.7099219812999 -144.8390910298353 -7041.934650820513
42 -4323.1463793372395 -2067.390597454214 -5307.834068655616
43 -6038.014407146261 -3333.5601966708114 -1888.5336730559682
44 -3564.096573322945 -6197.1508518720375 171.28320165542593
45 -2718.405338350478 -5267.787923192065 3999.685464220838
46 -1009.6396157860186 -2665.939549309473 6558.21585232318
47 1019.6795510178691 782.3257948501432 7034.559045451824
48 2725.257665085007 3982.2082267947612 5277.479445468598
49 3565.5857262381687 5917.767683670829 1844.8374104369789
50 3273.8655125355767 5974.477713929802 -2173.52746741013
51 1942.7161306312705 4134.333283658381 -5501.812731765739
52 -5.23189617221919 981.5672476284983 -7083.311327736868
53 -1951.5188329078428 -2482.839454100678 -6415.908625437792
54 -3278.21232896839 -5158.962172058164 -3711.5002672063174
55 148.96984000178074 -6824.673490960115 2130.361642669178
56 382.70244571128137 -4586.707726392738 5472.883341593876
57 494.92972895371685 -892.4946668238173 7077.8032491083595
58 450.02032025970504 3085.07914339569 6435.570634398961
59 262.2326395748761 6083.162123714654 3750.0898148371066
60 -8.812051327684228 7149.884111323876 -126.01802406706659
61 -277.05897819668456 5946.568412254828 -3962.116030730762
62 -457.3416370934317 2855.2592587394906 -6540.270192611549
63 -492.4215576346063 -1142.574535127756 -7041.934779679111
64 -371.16111291125964 -4777.6489871378335 -5307.834830132084
65 -132.05963733769389 -6895.853642986275 -1888.5348253869092
