node x y z
0 -3591.8432049971602 6174.4004013955655 335.02697497659557
1 -3164.162483029949 4902.296214163549 4134.291790571084
2 -1731.882529604495 2073.7476169044553 6620.948174169153
3 250.25789007318207 -1413.2011963213183 7005.500293852831
4 2152.9431978903776 -4451.468614917575 5165.855568737994
5 3372.0842523471 -6076.4262008517535 1686.0882007401058
6 3520.612382692403 -5772.161401991401 -2329.000257662831
7 2551.3709569912735 -3635.2761421423515 -5604.647590187277
8 772.0872795711565 -344.2163927969166 -7100.858913374796
9 -1252.3286538047719 3056.1296291447316 -6342.597703837379
10 -2879.139088129115 5486.176087413014 -3570.606537985479
11 -5946.236841715218 3248.4669110882824 2286.1607882634075
12 -4057.009700330911 1892.0425569415188 5576.526540252729
13 -879.7106445522835 -65.09194050029345 7096.384517565499
14 2576.8903251333036 -2001.560206750937 6363.190551208215
15 5215.34682402605 -3302.5472497067767 3609.7285449983065
16 6197.967556170284 -3554.9988755645177 -289.79676912544335
17 5212.777381976539 -2678.7634768522757 -4097.313656657995
18 2572.5672207301955 -952.039601477715 -6603.962408436519
19 -884.414856206598 1076.950120575641 -7013.8997569050825
20 -4060.6014652745635 2764.0157887121654 -5196.973490403806
21 -5947.575799956792 3573.525973534904 -1730.044860759313
22 -7143.109159048736 -23.42731807120884 335.0279132878803
23 -5827.593754480568 -289.0976862282455 4134.292510279908
24 -2661.8585086746734 -462.98158167445484 6620.948446773052
25 1348.9980058419524 -489.8720962105608 7005.5000328019905
26 4931.557185068193 -361.2316814706463 5165.854856914213
27 6948.381802753272 -117.90276020489767 1686.0872641424048
28 6759.144292983972 162.8594543648112 -2329.0011216712996
29 4423.926228023695 391.9149428836093 -5604.64810728993
30 684.1428436349345 496.5402061755226 -7100.858919395194
31 -3272.8510596855795 443.5174623921536 -6342.597196864089
32 -6190.737876416463 249.6810580439174 -3570.6056789789372
33 -5786.372987633736 -3525.359094104068 2286.1609535639363
34 -3667.0610338890374 -2567.4531313679995 5576.526588474343
35 -383.4831120996991 -794.3989401795494 7096.384433398176
36 3021.8479882191027 1230.871301561216 6363.190361374484
37 5467.763703635935 2865.3486019773236 3609.7283097690374
38 6177.703076520564 3590.097966851403 -289.7969750666202
39 4926.265372174027 3175.016593670243 -4097.313767926212
40 2110.773219490067 1751.8898855940276 -6603.962389704902
41 -1374.8745163710983 -227.449482895863 -7013.899614120788
42 -4424.0093076835665 -2134.5752476475704 -5196.973268899839
43 -6068.552402362555 -3363.988453459159 -1730.0446308616183
44 -3551.265882737026 -6197.827709608142 335.0273304097661
45 -2663.4303914150887 -5191.393778734343 4134.291981005311
46 -929.974569718731 -2536.72900374802 6620.948139142916
47 1098.7416069770086 923.3293062576536 7005.500044486713
48 2778.6150867947645 4090.2370854596493 5165.855184203974
49 3576.2979093112217 5958.523490262433 1686.0878031250195
50 3238.531414534901 5935.020787822057 -2329.000542119004
51 1872.554078013274 4027.1909201011767 -5604.647671171711
52 -87.94594744269764 840.7563900194835 -7100.858765175505
53 -2020.523755981985 -2612.6123533926184 -6342.597373506594
54 -3311.599548335643 -5236.4951344393285 -3570.606130400886
55 159.8643407191093 -6773.825937918823 2286.1597834238505
56 389.94985347502393 -4459.49552421225 5576.525780564965
57 496.2290430066214 -729.3067908579671 7096.384244225027
58 444.95901757048887 3232.4316955581776 6363.190850998701
59 252.4176479859093 6167.895957905572 3609.729322738391
60 -20.264541336321276 7145.096833888271 -289.7957603627421
61 -286.5128819666772 5853.7799499532175 -4097.312737147708
62 -461.7954069758993 2703.9292927406905 -6603.961870116664
63 -490.4611531606997 -1304.3998098655707 -7013.899770688411
64 -363.40894864988786 -4898.591189288159 -5196.974051914209
65 -120.97697066766747 -6937.514477903149 -1730.045791721204
