node x y z
0 -3585.907931943295 6183.896591163556 193.6188354007072
1 -3197.6599350983265 4976.555994036414 4018.1665442944513
2 -1794.1775024450899 2189.1940314670915 6566.974766382826
3 178.94361018201226 -1293.221567987161 7030.814900171093
4 2095.251390931456 -4365.048457072448 5262.420980519257
5 3346.3316593990553 -6051.003302995823 1823.2455820424138
6 3534.975270057113 -5815.807354564321 -2194.797406295213
7 2601.2892094137555 -3734.133663589778 -5516.007725831532
8 841.712204612789 -466.8989185531616 -7085.924566664518
9 -1185.1024778984943 2948.57293417397 -6406.110424332034
10 -2835.6554972109748 5427.893713921662 -3692.4014856874483
11 -5979.748378804193 3278.6737072699693 2151.6758695131625
12 -4149.1542142809085 1952.4557688477096 5487.188421843037
13 -1001.2329032462023 6.34691920954261 7080.557420858455
14 2464.572780195533 -1941.7770324324663 6425.899467579386
15 5147.894019764318 -3273.400496218061 3731.063836579873
16 6196.795281338955 -3565.742431197105 -148.35820009642327
17 5278.257825551658 -2725.986338603157 -3980.677556491062
18 2683.910804539368 -1020.7488444017813 -6549.159914823372
19 -762.5589333066137 1008.5691956304686 -7038.330274351978
20 -3966.9215978117045 2717.6736422594513 -5292.880502239143
21 -5911.8146839402025 3563.935909635425 -1866.9785683719363
22 -7148.365482753983 -13.539101956956385 193.61977608096828
23 -5908.65335168378 -280.97742104675535 4018.16727607226
24 -2792.9855300035756 -459.2073942457982 6566.975056923898
25 1209.4354631600263 -491.642264376202 7030.814657230692
26 4827.8692422329505 -367.9841893454049 5262.4202812292415
27 6913.488648990908 -127.49373424947845 1823.2446484224251
28 6804.124258070792 153.47508064297824 -2194.7982778274263
29 4534.49849085788 385.71664183438986 -5516.0082585706505
30 825.2014920329086 495.4958945869416 -7085.924591469636
31 -3146.091149917391 447.95870181483235 -6406.109933327701
32 -6118.522080986736 258.19778634145354 -3692.400634764071
33 -5829.288626779648 -3539.2775156393855 2151.676038112371
34 -3765.4526788854237 -2617.0460001606257 5487.188474630506
35 -506.1121108623486 -863.9208707942911 7080.5573410745355
36 2913.915476342231 1163.4930308760506 6425.899280554909
37 5408.795488551061 2821.5061160921628 3731.0636016937897
38 6186.421149867636 3583.7109452585837 -148.35840826944263
39 4999.901807264312 3208.1128705969463 -3980.677671857554
40 2225.948968472589 1813.9616269631442 -6549.1599007552895
41 -1254.7269400053349 -156.1096163910614 -7038.3301353158395
42 -4337.035910508484 -2076.617159558948 -5292.88028237794
43 -6042.366623456584 -3337.8134272425727 -1866.9783374900458
44 -3562.457509596644 -6197.43568742306 193.61919474461806
45 -2710.9925612690135 -5257.533296843791 4018.1667418516795
46 -998.8066296965764 -2648.4012324717514 6566.974739430347
47 1030.493349574114 801.5795105011603 7030.81465726613
48 2732.6189714730963 3997.0644225801298 5262.420598782417
49 3567.1573776923883 5923.509622397559 1823.2451826724482
50 3269.148520823972 5969.282370622756 -2194.797696501163
51 1933.2081072936048 4119.850143109006 -5516.007814735128
52 -16.512220906720128 962.3946046282381 -7085.924426039496
53 -1960.9900356389405 -2500.614420866663 -6406.110098825845
54 -3282.867369749282 -5169.696036233587 -3692.4010786460076
55 150.46021003517194 -6817.951159593734 2151.6748617276344
56 383.702703411377 -4569.501607541228 5487.187648884712
57 495.12229956821983 -870.2675816499049 7080.55712813614
58 449.34406397914955 3105.270252398366 6425.899748030347
59 260.90226299013995 6094.906722101304 3731.0646011629133
60 -10.374163050939085 7149.453372090105 -148.35719413101842
61 -278.35686562367874 5934.099092063899 -3980.6766285302006
62 -457.9632301365288 2834.7102786480177 -6549.159359488071
63 -492.16950489458964 -1164.6790191328842 -7038.330267957271
64 -370.11543935216486 -4794.290957567811 -5292.881046815306
65 -130.5523369261574 -6901.749391816126 -1866.9794910198834
