Node,back_link,front_link,left_link,right_link
15,"(15, 16, '0.013440749433918193', '4029.435310156444')","(15, 14, '0.013440107107489174', '4029.2427455374495')","(15, 4, '0.012151812276266397', '3643.021671456478')","(15, 26, '0.011215516773064229', '3362.327341137154')"
16,"(16, 17, '0.013440749433918214', '4029.43531015645')","(16, 15, '0.013440107107489165', '4029.242745537447')","(16, 5, '0.014259989444836382', '4275.037286721555')","(16, 27, '0.013471034243732737', '4038.5144677308085')"
17,"(17, 18, '0.013440749433918198', '4029.4353101564457')","(17, 16, '0.013440107107489186', '4029.242745537453')","(17, 6, '0.013103199477281575', '3928.2403789585587')","(17, 28, '0.012239905879339116', '3669.431469255725')"
18,"(18, 19, '0.013440749433918198', '4029.435310156445')","(18, 17, '0.013440107107489168', '4029.242745537448')","(18, 7, '0.00947179894772345', '6666')","(18, 29, '0.008236277794960944', '6666')"
19,"(19, 20, '0.013440749433918216', '4029.4353101564507')","(19, 18, '0.013440107107489168', '4029.2427455374477')","(19, 8, '0.007297775559912789', '6666')","(19, 30, '0.005601667169541449', '6666')"
20,"(20, 21, '0.013440749433918197', '4029.4353101564448')","(20, 19, '0.013440107107489182', '4029.2427455374523')","(20, 9, '0.010244334525385871', '3071.1742279396935')","(20, 31, '0.009114140169976612', '2732.3504841138265')"
21,"(21, 11, '0.01344074943391821', '4029.435310156449')","(21, 20, '0.013440107107489167', '4029.2427455374473')","(21, 10, '0.013577518928427287', '4070.4377730947426')","(21, 32, '0.012746388033478346', '3821.2709991782594')"
22,"(22, 23, '0.013440749433918198', '4029.435310156445')","(22, 32, '0.01344010710748919', '4029.242745537454')","(22, 11, '0.013295041940173084', '3985.7533024575782')","(22, 33, '0.014093946249649526', '4225.258789102313')"
23,"(23, 24, '0.0134407494339182', '4029.435310156446')","(23, 22, '0.013440107107489179', '4029.242745537451')","(23, 12, '0.01045078844315337', '3133.067555410942')","(23, 34, '0.011449888542450553', '3432.5902299672885')"
24,"(24, 25, '0.013440749433918207', '4029.435310156448')","(24, 23, '0.013440107107489186', '4029.242745537453')","(24, 13, '0.006230888642203984', '6666')","(24, 35, '0.0077913300263568', '6666')"
25,"(25, 26, '0.013440749433918202', '4029.4353101564466')","(25, 24, '0.013440107107489179', '4029.242745537451')","(25, 14, '0.006919309737679014', '6666')","(25, 36, '0.0083521155862549', '6666')"
26,"(26, 27, '0.013440749433918197', '4029.4353101564448')","(26, 25, '0.013440107107489172', '4029.242745537449')","(26, 15, '0.011215782379306238', '3362.4069678853057')","(26, 37, '0.012152157548407434', '3643.1251814403186')"
27,"(27, 28, '0.013440749433918214', '4029.43531015645')","(27, 26, '0.013440107107489165', '4029.242745537447')","(27, 16, '0.01347129985149817', '4038.5940949356714')","(27, 38, '0.014260334719582908', '4275.140797486501')"
28,"(28, 29, '0.013440749433918198', '4029.4353101564457')","(28, 27, '0.013440107107489186', '4029.242745537453')","(28, 17, '0.012240171488020294', '3669.511096735121')","(28, 39, '0.0131035447527944', '3928.3438899532357')"
29,"(29, 30, '0.013440749433918207', '4029.435310156448')","(29, 28, '0.013440107107489174', '4029.2427455374495')","(29, 18, '0.008236543398315425', '2469.2535908046543')","(29, 40, '0.009472144215775209', '2839.677396977732')"
30,"(30, 31, '0.01344074943391822', '4029.4353101564516')","(30, 29, '0.01344010710748918', '4029.2427455374514')","(30, 19, '0.005601932733832315', '6666')","(30, 41, '0.007298120799685724', '6666')"
31,"(31, 32, '0.013440749433918178', '4029.435310156439')","(31, 30, '0.01344010710748919', '4029.242745537454')","(31, 20, '0.00911440577233311', '6666')","(31, 42, '0.010244679792390412', '6666')"
32,"(32, 22, '0.013440749433918224', '4029.435310156453')","(32, 31, '0.013440107107489142', '4029.2427455374404')","(32, 21, '0.012746653640826458', '3821.3506262580127')","(32, 43, '0.013577864202400978', '4070.5412836279984')"
33,"(33, 34, '0.013440749433918198', '4029.4353101564457')","(33, 43, '0.013440107107489182', '4029.242745537452')","(33, 22, '0.01409360097434936', '4225.155278171389')","(33, 44, '0.013294776331939895', '3985.673675112485')"
34,"(34, 35, '0.013440749433918202', '4029.4353101564466')","(34, 33, '0.01344010710748918', '4029.2427455374514')","(34, 23, '0.011449543268301157', '3432.486719381357')","(34, 45, '0.010450522835070232', '3132.9879281108333')"
35,"(35, 36, '0.013440749433918207', '4029.435310156448')","(35, 34, '0.013440107107489179', '4029.242745537451')","(35, 24, '0.007790984774301489', '6666')","(35, 46, '0.006230623057600778', '6666')"
36,"(36, 37, '0.013440749433918209', '4029.4353101564484')","(36, 35, '0.01344010710748918', '4029.2427455374514')","(36, 25, '0.008351770332279846', '6666')","(36, 47, '0.006919044149414186', '6666')"
37,"(37, 38, '0.013440749433918195', '4029.4353101564443')","(37, 36, '0.01344010710748917', '4029.2427455374486')","(37, 26, '0.012151812276266395', '3643.0216714564776')","(37, 48, '0.011215516773064226', '3362.327341137152')"
38,"(38, 39, '0.013440749433918214', '4029.4353101564498')","(38, 37, '0.013440107107489161', '4029.242745537446')","(38, 27, '0.01425998944483638', '4275.037286721554')","(38, 49, '0.01347103424373273', '4038.5144677308062')"
39,"(39, 40, '0.013440749433918195', '4029.4353101564443')","(39, 38, '0.013440107107489187', '4029.2427455374536')","(39, 28, '0.01310319947728157', '3928.240378958557')","(39, 50, '0.012239905879339113', '3669.431469255724')"
40,"(40, 41, '0.013440749433918198', '4029.435310156445')","(40, 39, '0.013440107107489175', '4029.24274553745')","(40, 29, '0.00947179894772345', '6666')","(40, 51, '0.008236277794960943', '6666')"
41,"(41, 42, '0.01344074943391822', '4029.4353101564516')","(41, 40, '0.01344010710748917', '4029.2427455374486')","(41, 30, '0.007297775559912789', '6666')","(41, 52, '0.005601667169541451', '6666')"
42,"(42, 43, '0.013440749433918198', '4029.4353101564457')","(42, 41, '0.013440107107489187', '4029.2427455374536')","(42, 31, '0.010244334525385866', '3071.1742279396917')","(42, 53, '0.009114140169976612', '2732.3504841138265')"
43,"(43, 33, '0.013440749433918212', '4029.4353101564493')","(43, 42, '0.013440107107489165', '4029.242745537447')","(43, 32, '0.013577518928427287', '4070.4377730947426')","(43, 54, '0.012746388033478342', '3821.2709991782585')"
44,"(44, 45, '0.013440749433918202', '4029.4353101564466')","(44, 54, '0.01344010710748919', '4029.242745537454')","(44, 33, '0.013295041940173077', '3985.7533024575755')","(44, 55, '0.01409394624964953', '4225.258789102314')"
45,"(45, 46, '0.013440749433918207', '4029.435310156448')","(45, 44, '0.013440107107489174', '4029.2427455374495')","(45, 34, '0.010450788443153374', '3133.0675554109434')","(45, 56, '0.011449888542450553', '3432.5902299672885')"
46,"(46, 47, '0.01344074943391821', '4029.435310156449')","(46, 45, '0.013440107107489182', '4029.242745537452')","(46, 35, '0.0062308886422039874', '6666')","(46, 57, '0.007791330026356804', '6666')"
47,"(47, 48, '0.013440749433918207', '4029.435310156448')","(47, 46, '0.01344010710748918', '4029.2427455374514')","(47, 36, '0.006919309737679014', '6666')","(47, 58, '0.008352115586254906', '6666')"
48,"(48, 49, '0.013440749433918197', '4029.4353101564448')","(48, 47, '0.013440107107489175', '4029.24274553745')","(48, 37, '0.011215782379306235', '3362.4069678853043')","(48, 59, '0.01215215754840744', '3643.1251814403204')"
49,"(49, 50, '0.013440749433918214', '4029.43531015645')","(49, 48, '0.013440107107489165', '4029.242745537447')","(49, 38, '0.013471299851498166', '4038.59409493567')","(49, 60, '0.014260334719582901', '4275.140797486499')"
50,"(50, 51, '0.013440749433918197', '4029.4353101564448')","(50, 49, '0.013440107107489184', '4029.2427455374527')","(50, 39, '0.012240171488020282', '3669.5110967351175')","(50, 61, '0.013103544752794398', '3928.343889953235')"
51,"(51, 52, '0.013440749433918204', '4029.435310156447')","(51, 50, '0.013440107107489174', '4029.2427455374495')","(51, 40, '0.008236543398315418', '2469.2535908046525')","(51, 62, '0.00947214421577521', '2839.6773969777323')"
52,"(52, 53, '0.013440749433918221', '4029.435310156452')","(52, 51, '0.013440107107489179', '4029.242745537451')","(52, 41, '0.0056019327338323165', '6666')","(52, 63, '0.007298120799685725', '6666')"
53,"(53, 54, '0.013440749433918183', '4029.43531015644')","(53, 52, '0.01344010710748919', '4029.242745537454')","(53, 42, '0.009114405772333108', '6666')","(53, 64, '0.010244679792390412', '6666')"
54,"(54, 44, '0.013440749433918223', '4029.4353101564525')","(54, 53, '0.013440107107489148', '4029.242745537442')","(54, 43, '0.012746653640826448', '3821.35062625801')","(54, 65, '0.013577864202400975', '4070.5412836279975')"
55,"(55, 56, '0.013440749433918198', '4029.4353101564457')","(55, 65, '0.013440107107489182', '4029.2427455374523')","(55, 44, '0.014093600974349365', '4225.155278171391')","(55, 0, '0.019522839359293945', '5852.799998661877')"
56,"(56, 57, '0.0134407494339182', '4029.435310156446')","(56, 55, '0.013440107107489182', '4029.242745537452')","(56, 45, '0.011449543268301157', '3432.4867193813575')","(56, 1, '0.019518511255322432', '5851.502465733778')"
57,"(57, 58, '0.013440749433918209', '4029.4353101564484')","(57, 56, '0.013440107107489179', '4029.242745537451')","(57, 46, '0.007790984774301491', '6666')","(57, 2, '0.011581555299478493', '6666')"
58,"(58, 59, '0.013440749433918209', '4029.4353101564484')","(58, 57, '0.013440107107489177', '4029.2427455374504')","(58, 47, '0.008351770332279844', '6666')","(58, 3, '0.016131611790710428', '6666')"
59,"(59, 60, '0.013440749433918198', '4029.435310156445')","(59, 58, '0.013440107107489168', '4029.242745537448')","(59, 48, '0.01215181227626639', '3643.0216714564763')","(59, 4, '0.019508156621404545', '5848.398224579843')"
60,"(60, 61, '0.013440749433918216', '4029.4353101564507')","(60, 59, '0.013440107107489163', '4029.2427455374464')","(60, 49, '0.014259989444836382', '4275.037286721555')","(60, 5, '0.019503828030686787', '5847.100545728891')"
61,"(61, 62, '0.013440749433918197', '4029.4353101564448')","(61, 60, '0.01344010710748919', '4029.242745537454')","(61, 50, '0.013103199477281575', '3928.2403789585587')","(61, 6, '0.019499499296702118', '5845.802823927599')"
62,"(62, 63, '0.0134407494339182', '4029.435310156446')","(62, 61, '0.013440107107489168', '4029.242745537448')","(62, 51, '0.009471798947723452', '6666')","(62, 7, '0.019495170419559463', '6666')"
63,"(63, 64, '0.01344074943391822', '4029.4353101564516')","(63, 62, '0.013440107107489168', '4029.242745537448')","(63, 52, '0.007297775559912791', '6666')","(63, 8, '0.005520828218346862', '6666')"
64,"(64, 65, '0.013440749433918198', '4029.4353101564457')","(64, 63, '0.013440107107489184', '4029.2427455374527')","(64, 53, '0.010244334525385866', '3071.1742279396917')","(64, 9, '0.019531495136005585', '5855.394935238159')"
65,"(65, 55, '0.013440749433918214', '4029.4353101564498')","(65, 64, '0.013440107107489165', '4029.242745537447')","(65, 54, '0.013577518928427288', '4070.437773094743')","(65, 10, '0.0195271673195556', '5854.0974885068445')"
