Node,back_link,front_link,left_link,right_link
33,"(33, 34, '0.013440749433918209', '4029.4353101564484')","(33, 43, '0.013440107107489182', '4029.2427455374523')","(33, 22, '0.014118819563723302', '4232.715621067096')","(33, 44, '0.01332150724411253', '3993.6874009773014')"
34,"(34, 35, '0.013440749433918209', '4029.4353101564484')","(34, 33, '0.013440107107489172', '4029.242745537449')","(34, 23, '0.011532164159137829', '3457.255839327433')","(34, 45, '0.010540977206169207', '3160.105466359439')"
35,"(35, 36, '0.013440749433918205', '4029.4353101564475')","(35, 34, '0.01344010710748917', '4029.2427455374486')","(35, 24, '0.007846370533722441', '6666')","(35, 46, '0.006299742336183534', '6666')"
36,"(36, 37, '0.013440749433918204', '4029.435310156447')","(36, 35, '0.013440107107489179', '4029.242745537451')","(36, 25, '0.008280873898024316', '6666')","(36, 47, '0.006833299099736828', '6666')"
37,"(37, 38, '0.01344074943391819', '4029.4353101564425')","(37, 36, '0.013440107107489184', '4029.2427455374527')","(37, 26, '0.012075625391430892', '3620.1814179842795')","(37, 48, '0.011132924062261585', '3337.5666693527455')"
38,"(38, 39, '0.01344074943391822', '4029.4353101564516')","(38, 37, '0.013440107107489163', '4029.2427455374464')","(38, 27, '0.014247559631837624', '4271.310922530176')","(38, 49, '0.013457875677121556', '4034.569628702686')"
39,"(39, 40, '0.013440749433918197', '4029.4353101564448')","(39, 38, '0.013440107107489184', '4029.2427455374527')","(39, 28, '0.013162265795013818', '3945.9480155365163')","(39, 50, '0.012303117596731064', '3688.381865387059')"
40,"(40, 41, '0.013440749433918202', '4029.4353101564466')","(40, 39, '0.013440107107489156', '4029.2427455374445')","(40, 29, '0.009558151828930023', '6666')","(40, 51, '0.00833544040977121', '6666')"
41,"(41, 42, '0.013440749433918214', '4029.4353101564498')","(41, 40, '0.013440107107489172', '4029.242745537449')","(41, 30, '0.007285014596991908', '6666')","(41, 52, '0.005585032495016377', '6666')"
42,"(42, 43, '0.013440749433918193', '4029.435310156444')","(42, 41, '0.013440107107489193', '4029.242745537455')","(42, 31, '0.01015620350919743', '3044.753213970523')","(42, 53, '0.009014966816777997', '2702.619060790311')"
43,"(43, 33, '0.013440749433918212', '4029.4353101564493')","(43, 42, '0.013440107107489174', '4029.2427455374495')","(43, 32, '0.01352927765030377', '4055.975401749032')","(43, 54, '0.012694988657249828', '3805.8618538390456')"
44,"(44, 45, '0.013440749433918202', '4029.4353101564466')","(44, 54, '0.013440107107489193', '4029.242745537455')","(44, 33, '0.013321772850906844', '3993.7670278910305')","(44, 55, '0.014119164837364776', '4232.819131500756')"
45,"(45, 46, '0.013440749433918214', '4029.4353101564498')","(45, 44, '0.013440107107489168', '4029.242745537448')","(45, 34, '0.010541242813272235', '3160.185093365719')","(45, 56, '0.011532509432378631', '3457.359349640975')"
46,"(46, 47, '0.013440749433918214', '4029.4353101564498')","(46, 45, '0.013440107107489177', '4029.2427455374504')","(46, 35, '0.006300007925567994', '6666')","(46, 57, '0.007846715790125405', '6666')"
47,"(47, 48, '0.013440749433918205', '4029.4353101564475')","(47, 46, '0.013440107107489182', '4029.242745537452')","(47, 36, '0.006833564690553318', '6666')","(47, 58, '0.008281219154780504', '6666')"
48,"(48, 49, '0.01344074943391819', '4029.4353101564425')","(48, 47, '0.01344010710748918', '4029.2427455374514')","(48, 37, '0.01113318966745377', '3337.646295786168')","(48, 59, '0.012075970662504237', '3620.2849276480338')"
49,"(49, 50, '0.013440749433918216', '4029.4353101564507')","(49, 48, '0.013440107107489167', '4029.2427455374473')","(49, 38, '0.013458141283455726', '4034.649255478467')","(49, 60, '0.014247904904925033', '4271.414432797732')"
50,"(50, 51, '0.0134407494339182', '4029.435310156446')","(50, 49, '0.013440107107489186', '4029.242745537453')","(50, 39, '0.012303383204072047', '3688.461492464675')","(50, 61, '0.013162611069050006', '3946.051526088509')"
51,"(51, 52, '0.013440749433918214', '4029.4353101564498')","(51, 50, '0.013440107107489167', '4029.2427455374473')","(51, 40, '0.008335706013447915', '2498.9817949369312')","(51, 62, '0.009558497097684235', '2865.565339700623')"
52,"(52, 53, '0.013440749433918217', '4029.435310156451')","(52, 51, '0.013440107107489179', '4029.242745537451')","(52, 41, '0.005585298067501504', '6666')","(52, 63, '0.007285359843096811', '6666')"
53,"(53, 54, '0.01344074943391818', '4029.4353101564393')","(53, 52, '0.013440107107489193', '4029.242745537455')","(53, 42, '0.009015232418903426', '6666')","(53, 64, '0.01015654877624039', '6666')"
54,"(54, 44, '0.013440749433918217', '4029.435310156451')","(54, 53, '0.013440107107489154', '4029.242745537444')","(54, 43, '0.012695254263268122', '3805.941480520129')","(54, 65, '0.013529622922777436', '4056.0789118325915')"
55,"(55, 56, '0.013440749433918204', '4029.435310156447')","(55, 65, '0.013440107107489182', '4029.2427455374523')","(55, 44, '0.0141188195637233', '4232.7156210670955')","(55, 0, '0.020029996812662598', '6004.841978200286')"
56,"(56, 57, '0.013440749433918207', '4029.435310156448')","(56, 55, '0.013440107107489172', '4029.242745537449')","(56, 45, '0.011532164159137829', '3457.2558393274326')","(56, 1, '0.020025686262855905', '6003.5497078784065')"
57,"(57, 58, '0.01344074943391821', '4029.435310156449')","(57, 56, '0.013440107107489175', '4029.24274553745')","(57, 46, '0.007846370533722447', '6666')","(57, 2, '0.012091127533437489', '6666')"
58,"(58, 59, '0.013440749433918198', '4029.4353101564457')","(58, 57, '0.013440107107489182', '4029.2427455374523')","(58, 47, '0.008280873898024317', '6666')","(58, 3, '0.015614225891696348', '6666')"
59,"(59, 60, '0.013440749433918191', '4029.435310156443')","(59, 58, '0.013440107107489182', '4029.242745537452')","(59, 48, '0.012075625391430887', '3620.181417984278')","(59, 4, '0.02001537357640904', '6000.458042259917')"
60,"(60, 61, '0.013440749433918221', '4029.435310156452')","(60, 59, '0.013440107107489167', '4029.2427455374473')","(60, 49, '0.014247559631837626', '4271.310922530177')","(60, 5, '0.02001106250049379', '5999.1656142146585')"
61,"(61, 62, '0.013440749433918204', '4029.435310156447')","(61, 60, '0.013440107107489182', '4029.2427455374523')","(61, 50, '0.013162265795013816', '3945.948015536516')","(61, 6, '0.020006751269696102', '5997.873139736816')"
62,"(62, 63, '0.013440749433918204', '4029.435310156447')","(62, 61, '0.013440107107489168', '4029.2427455374477')","(62, 51, '0.009558151828930028', '6666')","(62, 7, '0.02000243988411933', '6666')"
63,"(63, 64, '0.013440749433918217', '4029.435310156451')","(63, 62, '0.013440107107489172', '4029.242745537449')","(63, 52, '0.0072850145969919075', '6666')","(63, 8, '0.005280873058957811', '6666')"
64,"(64, 65, '0.013440749433918198', '4029.435310156445')","(64, 63, '0.013440107107489191', '4029.2427455374545')","(64, 53, '0.010156203509197433', '3044.7532139705245')","(64, 9, '0.020038617446275834', '6007.426379140715')"
65,"(65, 55, '0.013440749433918212', '4029.4353101564493')","(65, 64, '0.013440107107489172', '4029.242745537449')","(65, 54, '0.013529277650303767', '4055.975401749031')","(65, 10, '0.020034307207168072', '6006.1342019640315')"
