Node,back_link,front_link,left_link,right_link
39,"(39, 40, '0.013440749433918198', '4029.435310156445')","(39, 38, '0.013440107107489187', '4029.2427455374536')","(39, 28, '0.013171982094217325', '3948.8608887573996')","(39, 50, '0.012313511863538646', '3691.4979881824115')"
40,"(40, 41, '0.013440749433918198', '4029.4353101564457')","(40, 39, '0.013440107107489161', '4029.242745537446')","(40, 29, '0.00957258860121486', '6666')","(40, 51, '0.008351990996730991', '6666')"
41,"(41, 42, '0.013440749433918212', '4029.4353101564493')","(41, 40, '0.013440107107489167', '4029.2427455374473')","(41, 30, '0.0072832021148601725', '6666')","(41, 52, '0.005582668170055772', '6666')"
42,"(42, 43, '0.013440749433918191', '4029.435310156443')","(42, 41, '0.013440107107489193', '4029.242745537455')","(42, 31, '0.010141515794766126', '3040.3499479587604')","(42, 53, '0.008998416467173517', '2697.657390801625')"
43,"(43, 33, '0.013440749433918214', '4029.43531015645')","(43, 42, '0.01344010710748917', '4029.2427455374486')","(43, 32, '0.013521097102013694', '4053.522935069362')","(43, 54, '0.012686270112765173', '3803.2480999578083')"
44,"(44, 45, '0.013440749433918205', '4029.4353101564475')","(44, 54, '0.013440107107489193', '4029.242745537455')","(44, 33, '0.01332606132846747', '3995.0526811200084')","(44, 55, '0.014123211208990733', '4234.032203196483')"
45,"(45, 46, '0.01344074943391821', '4029.435310156449')","(45, 44, '0.013440107107489175', '4029.24274553745')","(45, 34, '0.010556232158808132', '3164.678786107736')","(45, 56, '0.011546212020443937', '3461.4672821980344')"
46,"(46, 47, '0.01344074943391821', '4029.435310156449')","(46, 45, '0.01344010710748917', '4029.2427455374486')","(46, 35, '0.006311779795251743', '6666')","(46, 57, '0.007856170363828364', '6666')"
47,"(47, 48, '0.013440749433918193', '4029.435310156444')","(47, 46, '0.013440107107489179', '4029.242745537451')","(47, 36, '0.00681943646700438', '6666')","(47, 58, '0.008269564529380699', '6666')"
48,"(48, 49, '0.013440749433918195', '4029.4353101564443')","(48, 47, '0.013440107107489177', '4029.2427455374504')","(48, 37, '0.011119316027961814', '3333.4870833014693')","(48, 59, '0.012063181322626853', '3616.450780009995')"
49,"(49, 50, '0.013440749433918217', '4029.435310156451')","(49, 48, '0.013440107107489175', '4029.24274553745')","(49, 38, '0.013455778076982264', '4033.9407840010263')","(49, 60, '0.014245672716497855', '4270.74523954243')"
50,"(50, 51, '0.013440749433918205', '4029.4353101564475')","(50, 49, '0.013440107107489187', '4029.2427455374536')","(50, 39, '0.012313777470656158', '3691.5776151930327')","(50, 61, '0.013172327368006718', '3948.9643992354045')"
51,"(51, 52, '0.013440749433918207', '4029.435310156448')","(51, 50, '0.013440107107489168', '4029.242745537448')","(51, 40, '0.008352256600451542', '2503.9435360960915')","(51, 62, '0.009572933870075163', '2869.893375181286')"
52,"(52, 53, '0.013440749433918216', '4029.4353101564507')","(52, 51, '0.013440107107489172', '4029.242745537449')","(52, 41, '0.005582933743921823', '6666')","(52, 63, '0.00728354736202776', '6666')"
53,"(53, 54, '0.013440749433918172', '4029.4353101564375')","(53, 52, '0.01344010710748919', '4029.242745537454')","(53, 42, '0.008998682069266512', '6666')","(53, 64, '0.01014186106182325', '6666')"
54,"(54, 44, '0.013440749433918223', '4029.4353101564525')","(54, 53, '0.013440107107489151', '4029.2427455374427')","(54, 43, '0.012686535718562021', '3803.3277265725046')","(54, 65, '0.013521442374237963', '4053.626445078155')"
55,"(55, 56, '0.013440749433918202', '4029.4353101564466')","(55, 65, '0.013440107107489186', '4029.242745537453')","(55, 44, '0.014122865935625747', '4233.928692845712')","(55, 0, '0.0201143191638023', '6030.121183112797')"
56,"(56, 57, '0.013440749433918205', '4029.4353101564475')","(56, 55, '0.013440107107489172', '4029.242745537449')","(56, 45, '0.011545866747357759', '3461.3637719308476')","(56, 1, '0.02011001167042159', '6028.829829084375')"
57,"(57, 58, '0.013440749433918205', '4029.4353101564475')","(57, 56, '0.013440107107489175', '4029.24274553745')","(57, 46, '0.00785582510672148', '6666')","(57, 2, '0.012176333431621274', '6666')"
58,"(58, 59, '0.013440749433918205', '4029.4353101564475')","(58, 57, '0.013440107107489179', '4029.242745537451')","(58, 47, '0.00826921927214173', '6666')","(58, 3, '0.015527954763330637', '6666')"
59,"(59, 60, '0.013440749433918195', '4029.4353101564443')","(59, 58, '0.013440107107489177', '4029.2427455374504')","(59, 48, '0.012062836051729196', '3616.3472703989105')","(59, 4, '0.020099706288214975', '6025.740353222023')"
60,"(60, 61, '0.013440749433918221', '4029.435310156452')","(60, 59, '0.013440107107489167', '4029.2427455374473')","(60, 49, '0.014245327443686784', '4270.641729357718')","(60, 5, '0.0200953982623724', '6024.44883956555')"
61,"(61, 62, '0.0134407494339182', '4029.435310156446')","(61, 60, '0.01344010710748919', '4029.242745537454')","(61, 50, '0.013171982094217329', '3948.8608887574005')","(61, 6, '0.02009109007977263', '6023.157278914453')"
62,"(62, 63, '0.013440749433918198', '4029.435310156445')","(62, 61, '0.013440107107489165', '4029.242745537447')","(62, 51, '0.009572588601214863', '6666')","(62, 7, '0.020086781740518173', '6666')"
63,"(63, 64, '0.013440749433918214', '4029.43531015645')","(63, 62, '0.013440107107489168', '4029.2427455374477')","(63, 52, '0.0072832021148601725', '6666')","(63, 8, '0.00524593661395669', '6666')"
64,"(64, 65, '0.013440749433918193', '4029.435310156444')","(64, 63, '0.013440107107489191', '4029.2427455374545')","(64, 53, '0.010141515794766121', '3040.349947958759')","(64, 9, '0.020122933678951436', '6032.703749783834')"
65,"(65, 55, '0.013440749433918212', '4029.4353101564493')","(65, 64, '0.013440107107489168', '4029.242745537448')","(65, 54, '0.01352109710201369', '4053.5229350693608')","(65, 10, '0.02011862650001078', '6031.412490022169')"
