Node,back_link,front_link,left_link,right_link
27,"(27, 28, '0.013440749433918212', '4029.4353101564493')","(27, 26, '0.013440107107489165', '4029.242745537447')","(27, 16, '0.013460455911516423', '4035.343163514139')","(27, 38, '0.014250091248934196', '4272.069882242273')"
28,"(28, 29, '0.013440749433918198', '4029.4353101564457')","(28, 27, '0.013440107107489182', '4029.2427455374523')","(28, 17, '0.012292948513538736', '3685.333250941224')","(28, 39, '0.013152858025524081', '3943.127637196891')"
29,"(29, 30, '0.013440749433918214', '4029.4353101564498')","(29, 28, '0.013440107107489168', '4029.2427455374477')","(29, 18, '0.008319161589379225', '2494.0219013791843')","(29, 40, '0.009544072560552508', '2861.2409722583902')"
30,"(30, 31, '0.01344074943391822', '4029.4353101564516')","(30, 29, '0.013440107107489184', '4029.2427455374527')","(30, 19, '0.0055877793435778495', '6666')","(30, 41, '0.007287262317704226', '6666')"
31,"(31, 32, '0.013440749433918178', '4029.435310156439')","(31, 30, '0.013440107107489187', '4029.2427455374536')","(31, 20, '0.009031777062901489', '6666')","(31, 42, '0.010171237144777204', '6666')"
32,"(32, 22, '0.01344074943391822', '4029.4353101564516')","(32, 31, '0.01344010710748915', '4029.2427455374423')","(32, 21, '0.012703929488073527', '3808.5422474882444')","(32, 43, '0.013537763491095206', '4058.519392818093')"
33,"(33, 34, '0.013440749433918205', '4029.4353101564475')","(33, 43, '0.013440107107489182', '4029.2427455374523')","(33, 22, '0.014114728358269706', '4231.48910852798')","(33, 44, '0.013317171096077303', '3992.387456499569')"
34,"(34, 35, '0.013440749433918205', '4029.4353101564475')","(34, 33, '0.013440107107489174', '4029.2427455374495')","(34, 23, '0.011518441983940505', '3453.1420346959208')","(34, 45, '0.010525962919146887', '3155.6042963479003')"
35,"(35, 36, '0.01344074943391821', '4029.435310156449')","(35, 34, '0.013440107107489177', '4029.2427455374504')","(35, 24, '0.007836979199042556', '6666')","(35, 46, '0.006288041460775548', '6666')"
36,"(36, 37, '0.013440749433918205', '4029.4353101564475')","(36, 35, '0.013440107107489177', '4029.2427455374504')","(36, 25, '0.008292575319897223', '6666')","(36, 47, '0.0068474746822098885', '6666')"
37,"(37, 38, '0.01344074943391819', '4029.4353101564425')","(37, 36, '0.013440107107489177', '4029.2427455374504')","(37, 26, '0.012088388813642497', '3624.007795701588')","(37, 48, '0.011146767001086393', '3341.7166780089788')"
38,"(38, 39, '0.013440749433918221', '4029.435310156452')","(38, 37, '0.013440107107489165', '4029.242745537447')","(38, 27, '0.01424974597557039', '4271.9663718918555')","(38, 49, '0.013460190304943769', '4035.263536666862')"
39,"(39, 40, '0.013440749433918197', '4029.4353101564448')","(39, 38, '0.013440107107489187', '4029.2427455374536')","(39, 28, '0.01315251275124129', '3943.0241265709687')","(39, 50, '0.01229268290597428', '3685.253623796612')"
40,"(40, 41, '0.013440749433918198', '4029.435310156445')","(40, 39, '0.013440107107489161', '4029.242745537446')","(40, 29, '0.009543727291907491', '6666')","(40, 51, '0.008318895985749109', '6666')"
41,"(41, 42, '0.01344074943391822', '4029.4353101564516')","(41, 40, '0.013440107107489168', '4029.242745537448')","(41, 30, '0.00728691707266008', '6666')","(41, 52, '0.005587513772469671', '6666')"
42,"(42, 43, '0.013440749433918198', '4029.4353101564457')","(42, 41, '0.013440107107489187', '4029.2427455374536')","(42, 31, '0.010170891877746089', '3049.1566760817354')","(42, 53, '0.009031511460741881', '2707.579020270979')"
43,"(43, 33, '0.013440749433918212', '4029.4353101564493')","(43, 42, '0.013440107107489167', '4029.2427455374473')","(43, 32, '0.013537418218371991', '4058.4158826597204')","(43, 54, '0.012703663881833726', '3808.4626207407546')"
44,"(44, 45, '0.013440749433918202', '4029.4353101564466')","(44, 54, '0.013440107107489191', '4029.2427455374545')","(44, 33, '0.013317436703111345', '3992.4670834851668')","(44, 55, '0.014115073632187673', '4231.59261904453')"
45,"(45, 46, '0.013440749433918209', '4029.4353101564484')","(45, 44, '0.013440107107489174', '4029.2427455374495')","(45, 34, '0.010526228526414537', '3155.6839234035324')","(45, 56, '0.011518787257335024', '3453.2455450555453')"
46,"(46, 47, '0.01344074943391821', '4029.435310156449')","(46, 45, '0.013440107107489177', '4029.2427455374504')","(46, 35, '0.006288307049385893', '6666')","(46, 57, '0.007837324454735608', '6666')"
47,"(47, 48, '0.013440749433918198', '4029.4353101564457')","(47, 46, '0.01344010710748918', '4029.2427455374514')","(47, 36, '0.00684774027258361', '6666')","(47, 58, '0.008292920576176104', '6666')"
48,"(48, 49, '0.013440749433918195', '4029.4353101564443')","(48, 47, '0.013440107107489172', '4029.242745537449')","(48, 37, '0.011147032606452707', '3341.7963044946036')","(48, 59, '0.012088734084892175', '3624.111305418206')"
49,"(49, 50, '0.013440749433918214', '4029.43531015645')","(49, 48, '0.013440107107489168', '4029.242745537448')","(49, 38, '0.013460455911516409', '4035.3431635141346')","(49, 60, '0.014250091248934203', '4272.069882242275')"
50,"(50, 51, '0.013440749433918197', '4029.4353101564448')","(50, 49, '0.013440107107489182', '4029.2427455374523')","(50, 39, '0.012292948513538729', '3685.3332509412216')","(50, 61, '0.013152858025524081', '3943.127637196891')"
51,"(51, 52, '0.013440749433918209', '4029.4353101564484')","(51, 50, '0.01344010710748917', '4029.2427455374486')","(51, 40, '0.008319161589379216', '2494.021901379182')","(51, 62, '0.009544072560552506', '2861.2409722583893')"
52,"(52, 53, '0.013440749433918223', '4029.4353101564525')","(52, 51, '0.013440107107489182', '4029.2427455374523')","(52, 41, '0.0055877793435778495', '6666')","(52, 63, '0.007287262317704228', '6666')"
53,"(53, 54, '0.013440749433918178', '4029.435310156439')","(53, 52, '0.013440107107489193', '4029.242745537455')","(53, 42, '0.009031777062901487', '6666')","(53, 64, '0.010171237144777207', '6666')"
54,"(54, 44, '0.013440749433918221', '4029.435310156452')","(54, 53, '0.013440107107489146', '4029.2427455374414')","(54, 43, '0.01270392948807351', '3808.5422474882394')","(54, 65, '0.013537763491095207', '4058.5193928180934')"
55,"(55, 56, '0.013440749433918205', '4029.4353101564475')","(55, 65, '0.01344010710748918', '4029.2427455374514')","(55, 44, '0.014114728358269709', '4231.4891085279805')","(55, 0, '0.019945614990923222', '5979.544944450521')"
56,"(56, 57, '0.0134407494339182', '4029.435310156446')","(56, 55, '0.013440107107489179', '4029.242745537451')","(56, 45, '0.011518441983940506', '3453.142034695921')","(56, 1, '0.019941301421476782', '5978.251768863418')"
57,"(57, 58, '0.013440749433918212', '4029.4353101564493')","(57, 56, '0.013440107107489179', '4029.242745537451')","(57, 46, '0.007836979199042554', '6666')","(57, 2, '0.012005995564645317', '6666')"
58,"(58, 59, '0.013440749433918209', '4029.4353101564484')","(58, 57, '0.013440107107489177', '4029.2427455374504')","(58, 47, '0.008292575319897222', '6666')","(58, 3, '0.015700487749079974', '6666')"
59,"(59, 60, '0.013440749433918193', '4029.435310156444')","(59, 58, '0.01344010710748917', '4029.2427455374486')","(59, 48, '0.012088388813642487', '3624.007795701585')","(59, 4, '0.01993098151886097', '5975.157939891903')"
60,"(60, 61, '0.01344074943391822', '4029.4353101564516')","(60, 59, '0.013440107107489161', '4029.242745537446')","(60, 49, '0.01424974597557039', '4271.9663718918555')","(60, 5, '0.01992666742971642', '5973.864608503228')"
61,"(61, 62, '0.013440749433918197', '4029.4353101564448')","(61, 60, '0.013440107107489187', '4029.2427455374536')","(61, 50, '0.01315251275124129', '3943.0241265709687')","(61, 6, '0.019922353187581072', '5972.571231249065')"
62,"(62, 63, '0.013440749433918198', '4029.4353101564457')","(62, 61, '0.01344010710748917', '4029.2427455374486')","(62, 51, '0.009543727291907497', '6666')","(62, 7, '0.01991803879255908', '6666')"
63,"(63, 64, '0.013440749433918221', '4029.435310156452')","(63, 62, '0.01344010710748917', '4029.2427455374486')","(63, 52, '0.0072869170726600815', '6666')","(63, 8, '0.005317306583531165', '6666')"
64,"(64, 65, '0.013440749433918198', '4029.4353101564457')","(64, 63, '0.013440107107489184', '4029.2427455374527')","(64, 53, '0.010170891877746087', '3049.156676081735')","(64, 9, '0.01995424166947855', '5982.131157618998')"
65,"(65, 55, '0.01344074943391821', '4029.435310156449')","(65, 64, '0.013440107107489165', '4029.242745537447')","(65, 54, '0.013537418218371988', '4058.415882659719')","(65, 10, '0.01994992840695624', '5980.838074045436')"
