Node,back_link,front_link,left_link,right_link
32,"(32, 22, '0.013440749433918224', '4029.435310156453')","(32, 31, '0.013440107107489151', '4029.2427455374427')","(32, 21, '0.012503167220980587', '3748.3552339627995')","(32, 43, '0.013349546797798416', '4002.093447698016')"
33,"(33, 34, '0.013440749433918205', '4029.4353101564475')","(33, 43, '0.01344010710748918', '4029.2427455374514')","(33, 22, '0.014194331729022054', '4255.353598710912')","(33, 44, '0.013401512678842301', '4017.672426908298')"
34,"(34, 35, '0.013440749433918204', '4029.435310156447')","(34, 33, '0.01344010710748918', '4029.2427455374514')","(34, 23, '0.011815550613952116', '3542.212961180114')","(34, 45, '0.010850282924673212', '3252.8329879832113')"
35,"(35, 36, '0.013440749433918209', '4029.4353101564484')","(35, 34, '0.013440107107489179', '4029.242745537451')","(35, 24, '0.008057586344457511', '6666')","(35, 46, '0.006560939821149607', '6666')"
36,"(36, 37, '0.013440749433918205', '4029.4353101564475')","(36, 35, '0.01344010710748918', '4029.2427455374514')","(36, 25, '0.008046574580544388', '6666')","(36, 47, '0.006547401593733813', '6666')"
37,"(37, 38, '0.013440749433918195', '4029.4353101564443')","(37, 36, '0.013440107107489177', '4029.2427455374504')","(37, 26, '0.011801828350854056', '3538.099130196624')","(37, 48, '0.010835331256611878', '3248.3505906639034')"
38,"(38, 39, '0.013440749433918217', '4029.435310156451')","(38, 37, '0.013440107107489167', '4029.2427455374473')","(38, 27, '0.014191085775929462', '4254.380486454731')","(38, 49, '0.01339807332235774', '4016.6413337738527')"
39,"(39, 40, '0.013440749433918198', '4029.4353101564457')","(39, 38, '0.01344010710748919', '4029.242745537454')","(39, 28, '0.013358459561356768', '4004.7654269927475')","(39, 50, '0.012512789901248588', '3751.2400409328916')"
40,"(40, 41, '0.0134407494339182', '4029.435310156446')","(40, 39, '0.01344010710748917', '4029.2427455374486')","(40, 29, '0.009863430307637693', '6666')","(40, 51, '0.00868381088588735', '6666')"
41,"(41, 42, '0.013440749433918216', '4029.4353101564507')","(41, 40, '0.013440107107489168', '4029.242745537448')","(41, 30, '0.0072659675711805385', '6666')","(41, 52, '0.005560166082149062', '6666')"
42,"(42, 43, '0.013440749433918198', '4029.435310156445')","(42, 41, '0.013440107107489193', '4029.242745537455')","(42, 31, '0.009848306879673653', '2952.4481265956747')","(42, 53, '0.008666619391871322', '2598.187130039569')"
43,"(43, 33, '0.013440749433918214', '4029.43531015645')","(43, 42, '0.01344010710748917', '4029.2427455374486')","(43, 32, '0.013349201530522745', '4001.989939172776')","(43, 54, '0.012502901619600996', '3748.275608672364')"
44,"(44, 45, '0.013440749433918204', '4029.435310156447')","(44, 54, '0.013440107107489193', '4029.242745537455')","(44, 33, '0.01340177828060824', '4017.752052314558')","(44, 55, '0.01419467699685369', '4255.457107402825')"
45,"(45, 46, '0.01344074943391821', '4029.435310156449')","(45, 44, '0.013440107107489174', '4029.2427455374495')","(45, 34, '0.010850548528211774', '3252.91261392089')","(45, 56, '0.011815895883770404', '3542.316470467612')"
46,"(46, 47, '0.01344074943391821', '4029.435310156449')","(46, 45, '0.013440107107489184', '4029.2427455374527')","(46, 35, '0.0065612054247553555', '6666')","(46, 57, '0.008057931614398764', '6666')"
47,"(47, 48, '0.013440749433918209', '4029.4353101564484')","(47, 46, '0.013440107107489182', '4029.2427455374523')","(47, 36, '0.006547667195581486', '6666')","(47, 58, '0.008046919848632988', '6666')"
48,"(48, 49, '0.0134407494339182', '4029.435310156446')","(48, 47, '0.013440107107489174', '4029.2427455374495')","(48, 37, '0.010835596858234774', '3248.430216027281')","(48, 59, '0.011802173618385037', '3538.202638798404')"
49,"(49, 50, '0.013440749433918217', '4029.435310156451')","(49, 48, '0.013440107107489165', '4029.242745537447')","(49, 38, '0.0133983389236869', '4016.7209590491702')","(49, 60, '0.014191431043223375', '4254.4839949854395')"
50,"(50, 51, '0.013440749433918198', '4029.435310156445')","(50, 49, '0.013440107107489187', '4029.2427455374536')","(50, 39, '0.012513055503889635', '3751.3196666015024')","(50, 61, '0.013358804830170466', '4004.868935979076')"
51,"(51, 52, '0.013440749433918212', '4029.4353101564493')","(51, 50, '0.013440107107489168', '4029.242745537448')","(51, 40, '0.008684076489950308', '2603.420636382215')","(51, 62, '0.009863775578007704', '2957.0855256913')"
52,"(52, 53, '0.013440749433918223', '4029.4353101564525')","(52, 51, '0.01344010710748918', '4029.2427455374514')","(52, 41, '0.005560431684184946', '6666')","(52, 63, '0.007266312839864391', '6666')"
53,"(53, 54, '0.013440749433918181', '4029.4353101564398')","(53, 52, '0.013440107107489193', '4029.242745537455')","(53, 42, '0.008666884993721645', '6666')","(53, 64, '0.009848652147513385', '6666')"
54,"(54, 44, '0.013440749433918224', '4029.435310156453')","(54, 53, '0.013440107107489146', '4029.2427455374414')","(54, 43, '0.01250316722098058', '3748.3552339627972')","(54, 65, '0.013349546797798421', '4002.0934476980174')"
55,"(55, 56, '0.013440749433918205', '4029.4353101564475')","(55, 65, '0.013440107107489184', '4029.2427455374527')","(55, 44, '0.014194331729022057', '4255.353598710913')","(55, 0, '0.021787216966298217', '6531.643327305846')"
56,"(56, 57, '0.013440749433918205', '4029.4353101564475')","(56, 55, '0.013440107107489177', '4029.2427455374504')","(56, 45, '0.011815550613952116', '3542.212961180114')","(56, 1, '0.021782977868659004', '6530.3724778048845')"
57,"(57, 58, '0.01344074943391821', '4029.435310156449')","(57, 56, '0.013440107107489179', '4029.242745537451')","(57, 46, '0.008057586344457513', '6666')","(57, 2, '0.013891800853179963', '6666')"
58,"(58, 59, '0.013440749433918204', '4029.435310156447')","(58, 57, '0.01344010710748918', '4029.2427455374514')","(58, 47, '0.00804657458054439', '6666')","(58, 3, '0.013802863293865776', '6666')"
59,"(59, 60, '0.013440749433918195', '4029.4353101564443')","(59, 58, '0.013440107107489175', '4029.24274553745')","(59, 48, '0.011801828350854058', '3538.0991301966246')","(59, 4, '0.021772835968971727', '6527.332012768846')"
60,"(60, 61, '0.01344074943391822', '4029.4353101564516')","(60, 59, '0.013440107107489165', '4029.242745537447')","(60, 49, '0.01419108577592946', '4254.38048645473')","(60, 5, '0.021768596222228175', '6526.060968671299')"
61,"(61, 62, '0.013440749433918202', '4029.4353101564466')","(61, 60, '0.013440107107489187', '4029.2427455374536')","(61, 50, '0.013358459561356771', '4004.7654269927484')","(61, 6, '0.021764356284312177', '6524.789867261694')"
62,"(62, 63, '0.013440749433918198', '4029.4353101564457')","(62, 61, '0.013440107107489174', '4029.2427455374495')","(62, 51, '0.009863430307637698', '6666')","(62, 7, '0.021760116155312106', '6666')"
63,"(63, 64, '0.013440749433918223', '4029.4353101564525')","(63, 62, '0.013440107107489168', '4029.242745537448')","(63, 52, '0.00726596757118054', '6666')","(63, 8, '0.004901786027302503', '6666')"
64,"(64, 65, '0.013440749433918198', '4029.435310156445')","(64, 63, '0.013440107107489187', '4029.2427455374536')","(64, 53, '0.00984830687967365', '2952.448126595674')","(64, 9, '0.021795694586916412', '6534.184854028967')"
65,"(65, 55, '0.013440749433918214', '4029.4353101564498')","(65, 64, '0.013440107107489165', '4029.242745537447')","(65, 54, '0.013349201530522742', '4001.9899391727745')","(65, 10, '0.021791455872411217', '6532.914119388693')"
