Node,back_link,front_link,left_link,right_link
16,"(16, 17, '0.013440749433918217', '4029.435310156451')","(16, 15, '0.013440107107489168', '4029.2427455374477')","(16, 5, '0.014259016749766379', '4274.745680075634')","(16, 27, '0.013470004569676463', '4038.2057792145392')"
17,"(17, 18, '0.0134407494339182', '4029.435310156446')","(17, 16, '0.013440107107489186', '4029.242745537453')","(17, 6, '0.013108171723759166', '3929.7310209518573')","(17, 28, '0.01224522868435091', '3671.0272060536654')"
18,"(18, 19, '0.0134407494339182', '4029.435310156446')","(18, 17, '0.013440107107489168', '4029.2427455374477')","(18, 7, '0.009478976565362056', '6666')","(18, 29, '0.00824453113611252', '6666')"
19,"(19, 20, '0.013440749433918214', '4029.43531015645')","(19, 18, '0.013440107107489167', '4029.2427455374473')","(19, 8, '0.007296588992564214', '6666')","(19, 30, '0.005600121262847116', '6666')"
20,"(20, 21, '0.013440749433918198', '4029.435310156445')","(20, 19, '0.013440107107489187', '4029.2427455374536')","(20, 9, '0.010236990727301817', '3068.9726126610194')","(20, 31, '0.009105884908567112', '2729.87561900444')"
21,"(21, 11, '0.013440749433918214', '4029.4353101564498')","(21, 20, '0.013440107107489167', '4029.2427455374473')","(21, 10, '0.013573554158789698', '4069.249165059686')","(21, 32, '0.012742164642930378', '3820.0048585447903')"
22,"(22, 23, '0.013440749433918205', '4029.4353101564475')","(22, 32, '0.013440107107489193', '4029.242745537455')","(22, 11, '0.013297334906476126', '3986.440716461678')","(22, 33, '0.01409610927083636', '4225.90724654062')"
23,"(23, 24, '0.013440749433918209', '4029.4353101564484')","(23, 22, '0.01344010710748917', '4029.2427455374486')","(23, 12, '0.0104583597751504', '3135.3373836406654')","(23, 34, '0.01145679964782369', '3434.6621272345988')"
24,"(24, 25, '0.013440749433918212', '4029.4353101564493')","(24, 23, '0.01344010710748917', '4029.2427455374486')","(24, 13, '0.006236547792178448', '6666')","(24, 35, '0.007795856498251874', '6666')"
25,"(25, 26, '0.013440749433918198', '4029.435310156445')","(25, 24, '0.013440107107489179', '4029.242745537451')","(25, 14, '0.0069121020263379985', '6666')","(25, 36, '0.008346145318271029', '6666')"
26,"(26, 27, '0.013440749433918197', '4029.4353101564448')","(26, 25, '0.013440107107489175', '4029.24274553745')","(26, 15, '0.01120894252930451', '3360.3564324409363')","(26, 37, '0.01214584501147767', '3641.232730477929')"
27,"(27, 28, '0.013440749433918214', '4029.43531015645')","(27, 26, '0.013440107107489168', '4029.242745537448')","(27, 16, '0.013470270177322592', '4038.2854063836353')","(27, 38, '0.014259362024374578', '4274.84919079911')"
28,"(28, 29, '0.013440749433918198', '4029.4353101564457')","(28, 27, '0.013440107107489184', '4029.2427455374527')","(28, 17, '0.012245494292920454', '3671.1068334995953')","(28, 39, '0.013108516999149222', '3929.8345319097293')"
29,"(29, 30, '0.013440749433918212', '4029.4353101564493')","(29, 28, '0.013440107107489165', '4029.242745537447')","(29, 18, '0.008244796739497816', '2471.7278802444357')","(29, 40, '0.009479321833476743', '2841.8291926310594')"
30,"(30, 31, '0.013440749433918214', '4029.4353101564498')","(30, 29, '0.013440107107489175', '4029.24274553745')","(30, 19, '0.005600386827814296', '6666')","(30, 41, '0.007296934232861642', '6666')"
31,"(31, 32, '0.01344074943391818', '4029.4353101564393')","(31, 30, '0.013440107107489187', '4029.2427455374536')","(31, 20, '0.009106150510902012', '6666')","(31, 42, '0.010237335994306597', '6666')"
32,"(32, 22, '0.01344074943391822', '4029.4353101564516')","(32, 31, '0.013440107107489154', '4029.242745537444')","(32, 21, '0.012742430250167575', '3820.0844855912924')","(32, 43, '0.013573899432638167', '4069.3526755554017')"
33,"(33, 34, '0.013440749433918209', '4029.4353101564484')","(33, 43, '0.01344010710748918', '4029.2427455374514')","(33, 22, '0.014095763995674407', '4225.803735651131')","(33, 44, '0.013297069298362892', '3986.361089152547')"
34,"(34, 35, '0.013440749433918205', '4029.4353101564475')","(34, 33, '0.013440107107489175', '4029.24274553745')","(34, 23, '0.011456454373748745', '3434.5586166709872')","(34, 45, '0.010458094167148196', '3135.2577563648206')"
35,"(35, 36, '0.013440749433918209', '4029.4353101564484')","(35, 34, '0.013440107107489174', '4029.2427455374495')","(35, 24, '0.007795511245826175', '6666')","(35, 46, '0.006236282207164226', '6666')"
36,"(36, 37, '0.013440749433918202', '4029.4353101564466')","(36, 35, '0.013440107107489177', '4029.2427455374504')","(36, 25, '0.008345800064071748', '6666')","(36, 47, '0.006911836437870057', '6666')"
37,"(37, 38, '0.013440749433918191', '4029.435310156443')","(37, 36, '0.013440107107489179', '4029.242745537451')","(37, 26, '0.012145499739426486', '3641.1292205210257')","(37, 48, '0.011208676923150447', '3360.2768057191497')"
38,"(38, 39, '0.01344074943391822', '4029.4353101564516')","(38, 37, '0.013440107107489167', '4029.2427455374473')","(38, 27, '0.014259016749766368', '4274.745680075631')","(38, 49, '0.013470004569676465', '4038.2057792145397')"
39,"(39, 40, '0.013440749433918195', '4029.4353101564443')","(39, 38, '0.013440107107489187', '4029.2427455374536')","(39, 28, '0.013108171723759162', '3929.731020951856')","(39, 50, '0.012245228684350908', '3671.027206053665')"
40,"(40, 41, '0.013440749433918204', '4029.435310156447')","(40, 39, '0.013440107107489167', '4029.2427455374473')","(40, 29, '0.009478976565362058', '6666')","(40, 51, '0.008244531136112525', '6666')"
41,"(41, 42, '0.013440749433918217', '4029.435310156451')","(41, 40, '0.013440107107489168', '4029.242745537448')","(41, 30, '0.007296588992564214', '6666')","(41, 52, '0.005600121262847118', '6666')"
42,"(42, 43, '0.013440749433918193', '4029.435310156444')","(42, 41, '0.013440107107489193', '4029.242745537455')","(42, 31, '0.01023699072730181', '3068.9726126610176')","(42, 53, '0.009105884908567119', '2729.875619004442')"
43,"(43, 33, '0.01344074943391821', '4029.435310156449')","(43, 42, '0.013440107107489168', '4029.242745537448')","(43, 32, '0.013573554158789702', '4069.249165059687')","(43, 54, '0.012742164642930381', '3820.004858544791')"
44,"(44, 45, '0.013440749433918205', '4029.4353101564475')","(44, 54, '0.013440107107489193', '4029.242745537455')","(44, 33, '0.01329733490647611', '3986.440716461673')","(44, 55, '0.014096109270836363', '4225.907246540621')"
45,"(45, 46, '0.013440749433918214', '4029.4353101564498')","(45, 44, '0.01344010710748917', '4029.2427455374486')","(45, 34, '0.0104583597751504', '3135.3373836406654')","(45, 56, '0.01145679964782369', '3434.6621272345988')"
46,"(46, 47, '0.013440749433918212', '4029.4353101564493')","(46, 45, '0.013440107107489177', '4029.2427455374504')","(46, 35, '0.006236547792178446', '6666')","(46, 57, '0.00779585649825187', '6666')"
47,"(47, 48, '0.013440749433918204', '4029.435310156447')","(47, 46, '0.01344010710748918', '4029.2427455374514')","(47, 36, '0.0069121020263379915', '6666')","(47, 58, '0.008346145318271029', '6666')"
48,"(48, 49, '0.013440749433918198', '4029.4353101564457')","(48, 47, '0.013440107107489174', '4029.2427455374495')","(48, 37, '0.011208942529304503', '3360.356432440934')","(48, 59, '0.012145845011477668', '3641.2327304779283')"
49,"(49, 50, '0.013440749433918214', '4029.4353101564498')","(49, 48, '0.013440107107489167', '4029.2427455374473')","(49, 38, '0.013470270177322578', '4038.2854063836317')","(49, 60, '0.014259362024374578', '4274.84919079911')"
50,"(50, 51, '0.013440749433918198', '4029.435310156445')","(50, 49, '0.013440107107489182', '4029.2427455374523')","(50, 39, '0.012245494292920446', '3671.106833499592')","(50, 61, '0.013108516999149217', '3929.834531909728')"
51,"(51, 52, '0.01344074943391821', '4029.435310156449')","(51, 50, '0.013440107107489168', '4029.2427455374477')","(51, 40, '0.00824479673949781', '2471.7278802444343')","(51, 62, '0.009479321833476741', '2841.829192631059')"
52,"(52, 53, '0.01344074943391822', '4029.4353101564516')","(52, 51, '0.013440107107489175', '4029.24274553745')","(52, 41, '0.005600386827814298', '6666')","(52, 63, '0.007296934232861645', '6666')"
53,"(53, 54, '0.013440749433918183', '4029.43531015644')","(53, 52, '0.013440107107489193', '4029.242745537455')","(53, 42, '0.009106150510902007', '6666')","(53, 64, '0.01023733599430659', '6666')"
54,"(54, 44, '0.013440749433918221', '4029.435310156452')","(54, 53, '0.01344010710748915', '4029.2427455374423')","(54, 43, '0.012742430250167568', '3820.08448559129')","(54, 65, '0.01357389943263817', '4069.3526755554026')"
55,"(55, 56, '0.013440749433918204', '4029.435310156447')","(55, 65, '0.013440107107489184', '4029.2427455374527')","(55, 44, '0.014095763995674413', '4225.803735651133')","(55, 0, '0.01956518038425208', '5865.493518608316')"
56,"(56, 57, '0.013440749433918207', '4029.435310156448')","(56, 55, '0.01344010710748917', '4029.2427455374486')","(56, 45, '0.011456454373748747', '3434.5586166709877')","(56, 1, '0.01956085369073354', '5864.196408523379')"
57,"(57, 58, '0.013440749433918212', '4029.4353101564493')","(57, 56, '0.013440107107489177', '4029.2427455374504')","(57, 46, '0.007795511245826177', '6666')","(57, 2, '0.011623901074888693', '6666')"
58,"(58, 59, '0.013440749433918209', '4029.4353101564484')","(58, 57, '0.013440107107489182', '4029.242745537452')","(58, 47, '0.008345800064071748', '6666')","(58, 3, '0.01608851593289109', '6666')"
59,"(59, 60, '0.013440749433918193', '4029.435310156444')","(59, 58, '0.013440107107489168', '4029.2427455374477')","(59, 48, '0.012145499739426479', '3641.1292205210234')","(59, 4, '0.019550502426995013', '5861.093177723801')"
60,"(60, 61, '0.013440749433918217', '4029.435310156451')","(60, 59, '0.013440107107489165', '4029.242745537447')","(60, 49, '0.014259016749766368', '4274.745680075631')","(60, 5, '0.01954617524336495', '5859.795920707126')"
61,"(61, 62, '0.013440749433918198', '4029.435310156445')","(61, 60, '0.013440107107489186', '4029.242745537453')","(61, 50, '0.013108171723759162', '3929.731020951856')","(61, 6, '0.019541847915474916', '5858.498620442401')"
62,"(62, 63, '0.0134407494339182', '4029.435310156446')","(62, 61, '0.013440107107489172', '4029.242745537449')","(62, 51, '0.009478976565362063', '6666')","(62, 7, '0.01953752044343325', '6666')"
63,"(63, 64, '0.013440749433918221', '4029.435310156452')","(63, 62, '0.01344010710748917', '4029.2427455374486')","(63, 52, '0.0072965889925642145', '6666')","(63, 8, '0.005498940268944317', '6666')"
64,"(64, 65, '0.013440749433918195', '4029.4353101564443')","(64, 63, '0.013440107107489191', '4029.2427455374545')","(64, 53, '0.010236990727301812', '3068.972612661018')","(64, 9, '0.019573833337085348', '5868.087608607159')"
65,"(65, 55, '0.01344074943391821', '4029.435310156449')","(65, 64, '0.013440107107489161', '4029.242745537446')","(65, 54, '0.013573554158789698', '4069.2491650596858')","(65, 10, '0.019569506933069806', '5866.790585313039')"
