Node,back_link,front_link,left_link,right_link
28,"(28, 29, '0.013440749433918198', '4029.435310156445')","(28, 27, '0.013440107107489186', '4029.242745537453')","(28, 17, '0.012229495931551088', '3666.3106454207004')","(28, 39, '0.013093573116522114', '3925.354468604885')"
29,"(29, 30, '0.013440749433918212', '4029.4353101564493')","(29, 28, '0.013440107107489168', '4029.242745537448')","(29, 18, '0.008220042869867447', '2464.3068568229364')","(29, 40, '0.009457799594417839', '2835.376987681927')"
30,"(30, 31, '0.013440749433918223', '4029.4353101564525')","(30, 29, '0.013440107107489182', '4029.2427455374523')","(30, 19, '0.005605111233774495', '6666')","(30, 41, '0.007300560892459917', '6666')"
31,"(31, 32, '0.013440749433918183', '4029.43531015644')","(31, 30, '0.01344010710748919', '4029.242745537454')","(31, 20, '0.009130910846817077', '6666')","(31, 42, '0.010259366697027197', '6666')"
32,"(32, 22, '0.013440749433918226', '4029.4353101564534')","(32, 31, '0.013440107107489146', '4029.2427455374414')","(32, 21, '0.012755067647858671', '3823.8730821078293')","(32, 43, '0.0135857634391446', '4072.909415227693')"
33,"(33, 34, '0.013440749433918209', '4029.4353101564484')","(33, 43, '0.013440107107489182', '4029.2427455374523')","(33, 22, '0.014089241460770403', '4223.84832887987')","(33, 44, '0.013290154784900551', '3984.288170165797')"
34,"(34, 35, '0.013440749433918207', '4029.435310156448')","(34, 33, '0.013440107107489172', '4029.242745537449')","(34, 23, '0.011435707161039008', '3428.338758776086')","(34, 45, '0.010435362193565065', '3128.4428821291426')"
35,"(35, 36, '0.01344074943391821', '4029.435310156449')","(35, 34, '0.013440107107489179', '4029.242745537451')","(35, 24, '0.007781981059142835', '6666')","(35, 46, '0.006219360789933311', '6666')"
36,"(36, 37, '0.01344074943391821', '4029.435310156449')","(36, 35, '0.013440107107489179', '4029.242745537451')","(36, 25, '0.008363744113994157', '6666')","(36, 47, '0.006933492620268286', '6666')"
37,"(37, 38, '0.013440749433918191', '4029.435310156443')","(37, 36, '0.01344010710748918', '4029.2427455374514')","(37, 26, '0.012164417270816262', '3646.8005537556587')","(37, 48, '0.011229172868555173', '3366.421335571066')"
38,"(38, 39, '0.013440749433918214', '4029.4353101564498')","(38, 37, '0.013440107107489161', '4029.242745537446')","(38, 27, '0.014261900377242918', '4275.610169844782')","(38, 49, '0.013473057091143329', '4039.120902128189')"
39,"(39, 40, '0.013440749433918198', '4029.435310156445')","(39, 38, '0.013440107107489186', '4029.242745537453')","(39, 28, '0.01309322784076391', '3925.2509575366453')","(39, 50, '0.012229230322646644', '3666.231017874371')"
40,"(40, 41, '0.013440749433918198', '4029.435310156445')","(40, 39, '0.013440107107489172', '4029.242745537449')","(40, 29, '0.009457454326494336', '6666')","(40, 51, '0.008219777266576814', '6666')"
41,"(41, 42, '0.013440749433918223', '4029.4353101564525')","(41, 40, '0.01344010710748917', '4029.2427455374486')","(41, 30, '0.007300215653734083', '6666')","(41, 52, '0.005604845670832354', '6666')"
42,"(42, 43, '0.0134407494339182', '4029.435310156446')","(42, 41, '0.013440107107489187', '4029.2427455374536')","(42, 31, '0.0102590214300215', '3075.57725118082')","(42, 53, '0.009130645244416136', '2737.2985809495244')"
43,"(43, 33, '0.013440749433918214', '4029.43531015645')","(43, 42, '0.01344010710748917', '4029.2427455374486')","(43, 32, '0.013585418164920265', '4072.8059046192957')","(43, 54, '0.012754802040288723', '3823.7934549615716')"
44,"(44, 45, '0.013440749433918207', '4029.435310156448')","(44, 54, '0.013440107107489193', '4029.242745537455')","(44, 33, '0.013290420393373666', '3984.367797582818')","(44, 55, '0.01408958673634698', '4223.951839893659')"
45,"(45, 46, '0.013440749433918212', '4029.4353101564493')","(45, 44, '0.013440107107489174', '4029.2427455374495')","(45, 34, '0.010435627801809753', '3128.522509477683')","(45, 56, '0.011436052435336599', '3428.4422694064447')"
46,"(46, 47, '0.013440749433918214', '4029.4353101564498')","(46, 45, '0.01344010710748918', '4029.2427455374514')","(46, 35, '0.006219626373707608', '6666')","(46, 57, '0.007782326310452938', '6666')"
47,"(47, 48, '0.013440749433918205', '4029.4353101564475')","(47, 46, '0.013440107107489182', '4029.2427455374523')","(47, 36, '0.006933758208131926', '6666')","(47, 58, '0.008364089367524847', '6666')"
48,"(48, 49, '0.0134407494339182', '4029.435310156446')","(48, 47, '0.013440107107489172', '4029.242745537449')","(48, 37, '0.011229438474973362', '3366.5009623720357')","(48, 59, '0.012164762543137472', '3646.9040637935136')"
49,"(49, 50, '0.013440749433918214', '4029.43531015645')","(49, 48, '0.013440107107489168', '4029.242745537448')","(49, 38, '0.013473322699147404', '4039.200529404595')","(49, 60, '0.014262245652266121', '4275.713680692674')"
50,"(50, 51, '0.013440749433918198', '4029.435310156445')","(50, 49, '0.01344010710748919', '4029.242745537454')","(50, 39, '0.01222949593155109', '3666.310645420701')","(50, 61, '0.013093573116522114', '3925.354468604885')"
51,"(51, 52, '0.013440749433918209', '4029.4353101564484')","(51, 50, '0.013440107107489172', '4029.242745537449')","(51, 40, '0.008220042869867439', '2464.3068568229337')","(51, 62, '0.009457799594417834', '2835.376987681925')"
52,"(52, 53, '0.013440749433918226', '4029.4353101564534')","(52, 51, '0.013440107107489179', '4029.242745537451')","(52, 41, '0.005605111233774496', '6666')","(52, 63, '0.007300560892459917', '6666')"
53,"(53, 54, '0.013440749433918181', '4029.4353101564398')","(53, 52, '0.013440107107489193', '4029.242745537455')","(53, 42, '0.009130910846817079', '6666')","(53, 64, '0.010259366697027194', '6666')"
54,"(54, 44, '0.013440749433918223', '4029.4353101564525')","(54, 53, '0.013440107107489148', '4029.242745537442')","(54, 43, '0.01275506764785867', '3823.873082107829')","(54, 65, '0.013585763439144593', '4072.9094152276907')"
55,"(55, 56, '0.013440749433918212', '4029.4353101564493')","(55, 65, '0.013440107107489184', '4029.2427455374527')","(55, 44, '0.014089241460770415', '4223.848328879873')","(55, 0, '0.01943811613068376', '5827.400613707134')"
56,"(56, 57, '0.013440749433918204', '4029.435310156447')","(56, 55, '0.013440107107489182', '4029.242745537452')","(56, 45, '0.011435707161039014', '3428.3387587760876')","(56, 1, '0.01943378523501877', '5826.102243850385')"
57,"(57, 58, '0.013440749433918214', '4029.4353101564498')","(57, 56, '0.013440107107489177', '4029.2427455374504')","(57, 46, '0.007781981059142837', '6666')","(57, 2, '0.011496934399275611', '6666')"
58,"(58, 59, '0.013440749433918205', '4029.4353101564475')","(58, 57, '0.013440107107489182', '4029.2427455374523')","(58, 47, '0.008363744113994159', '6666')","(58, 3, '0.016217790597399567', '6666')"
59,"(59, 60, '0.013440749433918195', '4029.4353101564443')","(59, 58, '0.013440107107489179', '4029.242745537451')","(59, 48, '0.012164417270816262', '3646.8005537556587')","(59, 4, '0.019423423930684754', '5822.996002956004')"
60,"(60, 61, '0.013440749433918212', '4029.4353101564493')","(60, 59, '0.013440107107489167', '4029.2427455374473')","(60, 49, '0.014261900377242917', '4275.610169844781')","(60, 5, '0.01941909255505273', '5821.697489208758')"
61,"(61, 62, '0.0134407494339182', '4029.435310156446')","(61, 60, '0.01344010710748919', '4029.242745537454')","(61, 50, '0.01309322784076392', '3925.250957536648')","(61, 6, '0.019414761038154402', '5820.398933110941')"
62,"(62, 63, '0.013440749433918202', '4029.4353101564466')","(62, 61, '0.013440107107489179', '4029.242745537451')","(62, 51, '0.009457454326494339', '6666')","(62, 7, '0.019410429380099663', '6666')"
63,"(63, 64, '0.013440749433918217', '4029.435310156451')","(63, 62, '0.013440107107489174', '4029.2427455374495')","(63, 52, '0.007300215653734085', '6666')","(63, 8, '0.00556557988055659', '6666')"
64,"(64, 65, '0.013440749433918198', '4029.4353101564457')","(64, 63, '0.01344010710748919', '4029.242745537454')","(64, 53, '0.0102590214300215', '3075.57725118082')","(64, 9, '0.019446777496770276', '5829.997225935848')"
65,"(65, 55, '0.013440749433918212', '4029.4353101564493')","(65, 64, '0.013440107107489172', '4029.242745537449')","(65, 54, '0.013585418164920272', '4072.8059046192975')","(65, 10, '0.019442446884635253', '5828.698941079245')"
