Node,back_link,front_link,left_link,right_link
52,"(52, 53, '0.013440749433918223', '4029.4353101564525')","(52, 51, '0.013440107107489179', '4029.242745537451')","(52, 41, '0.005586524098701158', '6666')","(52, 63, '0.007286299837572369', '6666')"
53,"(53, 54, '0.01344074943391818', '4029.4353101564393')","(53, 52, '0.013440107107489193', '4029.242745537455')","(53, 42, '0.009023505470169819', '6666')","(53, 64, '0.010163892894923088', '6666')"
54,"(54, 44, '0.013440749433918221', '4029.435310156452')","(54, 53, '0.013440107107489146', '4029.2427455374414')","(54, 43, '0.012699597294570897', '3807.2434885495595')","(54, 65, '0.01353369820883439', '4057.300651856659')"
55,"(55, 56, '0.013440749433918205', '4029.4353101564475')","(55, 65, '0.013440107107489182', '4029.242745537452')","(55, 44, '0.014116779563174824', '4232.104044288347')","(55, 0, '0.019987813290585906', '5992.1956764298175')"
56,"(56, 57, '0.013440749433918207', '4029.435310156448')","(56, 55, '0.013440107107489177', '4029.2427455374504')","(56, 45, '0.011525305509325443', '3455.1996678416167')","(56, 1, '0.01998350122634044', '5990.902952090615')"
57,"(57, 58, '0.013440749433918207', '4029.435310156448')","(57, 56, '0.013440107107489175', '4029.24274553745')","(57, 46, '0.007841666937089214', '6666')","(57, 2, '0.012048552116825007', '6666')"
58,"(58, 59, '0.013440749433918207', '4029.435310156448')","(58, 57, '0.01344010710748918', '4029.2427455374514')","(58, 47, '0.008286718784562075', '6666')","(58, 3, '0.01565735806352712', '6666')"
59,"(59, 60, '0.013440749433918191', '4029.435310156443')","(59, 58, '0.01344010710748918', '4029.2427455374514')","(59, 48, '0.012082010351003182', '3622.0955807086866')","(59, 4, '0.019973184920750783', '5987.810201480412')"
60,"(60, 61, '0.013440749433918214', '4029.43531015645')","(60, 59, '0.01344010710748916', '4029.2427455374454')","(60, 49, '0.01424865853532863', '4271.64036550885')","(60, 5, '0.01996887233359476', '5986.51732037657')"
61,"(61, 62, '0.013440749433918195', '4029.4353101564443')","(61, 60, '0.01344010710748919', '4029.242745537454')","(61, 50, '0.013157393860679382', '3944.4874463671813')","(61, 6, '0.01996455959249998', '5985.224393123048')"
62,"(62, 63, '0.013440749433918198', '4029.4353101564457')","(62, 61, '0.013440107107489172', '4029.242745537449')","(62, 51, '0.009550938011808265', '6666')","(62, 7, '0.019960246697570225', '6666')"
63,"(63, 64, '0.013440749433918221', '4029.435310156452')","(63, 62, '0.013440107107489168', '4029.242745537448')","(63, 52, '0.007285954591998108', '6666')","(63, 8, '0.005298904625468304', '6666')"
64,"(64, 65, '0.013440749433918202', '4029.4353101564466')","(64, 63, '0.013440107107489184', '4029.2427455374527')","(64, 53, '0.010163547627886313', '3046.954925364107')","(64, 9, '0.019996436955901586', '5994.780986251774')"
65,"(65, 55, '0.013440749433918212', '4029.4353101564493')","(65, 64, '0.013440107107489165', '4029.242745537447')","(65, 54, '0.013533352936235973', '4057.1971417356995')","(65, 10, '0.019992125200471927', '5993.488354493221')"
