Time,Lat,Lon,Alt
10 Feb 2023 04:00:01.000000000,48.823636849409596,63.302489878817525,784.9379745705279
10 Feb 2023 04:00:02.000000000,48.7646487271714,63.31292646601768,784.9161292183719
10 Feb 2023 04:00:03.000000000,48.7056580411364,63.32332893878287,784.8942773120297
10 Feb 2023 04:00:04.000000000,48.64666479914081,63.333697446222985,784.8724189466072
10 Feb 2023 04:00:05.000000000,48.58766900897893,63.34403213660979,784.8505542172385
10 Feb 2023 04:00:06.000000000,48.52867067840346,63.35433315740682,784.8286832190945
10 Feb 2023 04:00:07.000000000,48.469669815125926,63.364600655258684,784.8068060473665
10 Feb 2023 04:00:08.000000000,48.410666426816825,63.37483477600664,784.7849227972773
10 Feb 2023 04:00:09.000000000,48.351660521106034,63.385035664690584,784.763033564088
10 Feb 2023 04:00:10.000000000,48.292652105583144,63.39520346555059,784.7411384430775
10 Feb 2023 04:00:11.000000000,48.233641187797645,63.40533832204022,784.719237529556
10 Feb 2023 04:00:12.000000000,48.17462777525937,63.415440376828016,784.6973309188645
10 Feb 2023 04:00:13.000000000,48.115611875438695,63.4255097717991,784.6754187063638
10 Feb 2023 04:00:14.000000000,48.0565934957669,63.43554664806702,784.653500987454
10 Feb 2023 04:00:15.000000000,47.9975726436364,63.44555114598155,784.631577857548
10 Feb 2023 04:00:16.000000000,47.9385493264011,63.455523405117326,784.6096494120958
10 Feb 2023 04:00:17.000000000,47.87952355137662,63.465463564300876,784.5877157465658
10 Feb 2023 04:00:18.000000000,47.82049532584072,63.47537176159912,784.565776956457
10 Feb 2023 04:00:19.000000000,47.76146465703336,63.485248134334846,784.5438331372841
10 Feb 2023 04:00:20.000000000,47.702431552157215,63.49509281908788,784.5218843846004
10 Feb 2023 04:00:21.000000000,47.64339601837777,63.50490595169639,784.4999307939704
10 Feb 2023 04:00:22.000000000,47.58435806282373,63.51468766726952,784.47797246099
10 Feb 2023 04:00:23.000000000,47.52531769258723,63.524438100189926,784.4560094812755
10 Feb 2023 04:00:24.000000000,47.46627491472414,63.53415738410831,784.4340419504621
10 Feb 2023 04:00:25.000000000,47.40722973625431,63.543845651971566,784.4120699642159
10 Feb 2023 04:00:26.000000000,47.34818216416181,63.55350303599804,784.3900936182181
10 Feb 2023 04:00:27.000000000,47.289132205395326,63.56312966771311,784.3681130081762
10 Feb 2023 04:00:28.000000000,47.23007986686828,63.57272567792337,784.346128229813
10 Feb 2023 04:00:29.000000000,47.17102515545915,63.58229119675068,784.3241393788735
10 Feb 2023 04:00:30.000000000,47.11196807801176,63.59182635361264,784.3021465511322
10 Feb 2023 04:00:31.000000000,47.0529086413355,63.601331277243844,784.2801498423671
10 Feb 2023 04:00:32.000000000,46.99384685220558,63.61080609568777,784.2581493483892
10 Feb 2023 04:00:33.000000000,46.93478271736329,63.620250936318,784.2361451650257
10 Feb 2023 04:00:34.000000000,46.875716243516315,63.629665925819744,784.2141373881178
10 Feb 2023 04:00:35.000000000,46.81664743733888,63.63905119021742,784.192126113527
10 Feb 2023 04:00:36.000000000,46.75757630547207,63.64840685486247,784.1701114371344
10 Feb 2023 04:00:37.000000000,46.69850285452406,63.65773304444804,784.1480934548358
10 Feb 2023 04:00:38.000000000,46.63942709107031,63.667029883009675,784.1260722625499
10 Feb 2023 04:00:39.000000000,46.58034902165392,63.67629749392576,784.1040479562009
10 Feb 2023 04:00:40.000000000,46.52126865278579,63.68553599992957,784.082020631742
10 Feb 2023 04:00:41.000000000,46.46218599094481,63.69474552310977,784.0599903851289
10 Feb 2023 04:00:42.000000000,46.40310104257826,63.703926184910806,784.0379573123467
10 Feb 2023 04:00:43.000000000,46.344013814101864,63.71307810614623,784.0159215093863
10 Feb 2023 04:00:44.000000000,46.28492431190016,63.72220140699248,783.9938830722505
10 Feb 2023 04:00:45.000000000,46.22583254232661,63.73129620700485,783.971842096963
10 Feb 2023 04:00:46.000000000,46.16673851170392,63.74036262510474,783.9497986795591
10 Feb 2023 04:00:47.000000000,46.10764222632435,63.74940077960694,783.9277529160873
10 Feb 2023 04:00:48.000000000,46.04854369244963,63.75841078820072,783.9057049026081
10 Feb 2023 04:00:49.000000000,45.98944291631153,63.76739276797038,783.883654735195
10 Feb 2023 04:00:50.000000000,45.9303399041119,63.77634683538666,783.8616025099308
10 Feb 2023 04:00:51.000000000,45.87123466202292,63.78527310632715,783.8395483229142
10 Feb 2023 04:00:52.000000000,45.812127196187326,63.79417169605739,783.8174922702542
10 Feb 2023 04:00:53.000000000,45.75301751271864,63.80304271925523,783.7954344480648
10 Feb 2023 04:00:54.000000000,45.693905617701375,63.81188629001089,783.7733749524779
10 Feb 2023 04:00:55.000000000,45.63479151719124,63.82070252181409,783.7513138796329
10 Feb 2023 04:00:56.000000000,45.575675217215334,63.82949152758619,783.7292513256732
10 Feb 2023 04:00:57.000000000,45.516556723772396,63.83825341965327,783.7071873867612
10 Feb 2023 04:00:58.000000000,45.45743604283305,63.84698830977915,783.6851221590596
10 Feb 2023 04:00:59.000000000,45.398313180339876,63.85569630914516,783.6630557387427
10 Feb 2023 04:01:00.000000000,45.33918814220774,63.86437752837014,783.6409882219906
