Time,Lat,Lon,Alt
10 Feb 2023 04:00:01.000000000,-80.07610469922311,16.951391539407318,793.6078040242273
10 Feb 2023 04:00:02.000000000,-80.12350019846531,17.156240443008304,793.6138395687533
10 Feb 2023 04:00:03.000000000,-80.17076544868775,17.363081617224978,793.6198309238707
10 Feb 2023 04:00:04.000000000,-80.21789856649521,17.571938340805062,793.6257780637774
10 Feb 2023 04:00:05.000000000,-80.26489763731384,17.782834125233325,793.6316809628562
10 Feb 2023 04:00:06.000000000,-80.31176071489558,17.995792713337327,793.6375395956903
10 Feb 2023 04:00:07.000000000,-80.35848582081893,18.210838077608166,793.6433539370411
10 Feb 2023 04:00:08.000000000,-80.40507094398554,18.427994418290528,793.6491239618673
10 Feb 2023 04:00:09.000000000,-80.45151404011345,18.647286161189076,793.6548496453212
10 Feb 2023 04:00:10.000000000,-80.49781303122728,18.868737955190422,793.6605309627414
10 Feb 2023 04:00:11.000000000,-80.54396580514462,19.092374669499442,793.6661678896605
10 Feb 2023 04:00:12.000000000,-80.58997021496116,19.318221390551138,793.671760401806
10 Feb 2023 04:00:13.000000000,-80.63582407853184,19.54630341859545,793.6773084750822
10 Feb 2023 04:00:14.000000000,-80.6815251779517,19.776646263949214,793.6828120856075
10 Feb 2023 04:00:15.000000000,-80.72707125903405,20.009275642884973,793.68827120967
10 Feb 2023 04:00:16.000000000,-80.77246003078797,20.24421747312532,793.6936858237624
10 Feb 2023 04:00:17.000000000,-80.81768916489557,20.48149786898255,793.6990559045713
10 Feb 2023 04:00:18.000000000,-80.86275629518818,20.721143136049637,793.7043814289632
10 Feb 2023 04:00:19.000000000,-80.90765901712366,20.963179765489684,793.7096623740057
10 Feb 2023 04:00:20.000000000,-80.95239488726486,21.2076344278637,793.7148987169608
10 Feb 2023 04:00:21.000000000,-80.99696142275855,21.454533966492512,793.7200904352711
10 Feb 2023 04:00:22.000000000,-81.04135610081762,21.70390539034351,793.725237506582
10 Feb 2023 04:00:23.000000000,-81.08557635820544,21.955775866401403,793.7303399087276
10 Feb 2023 04:00:24.000000000,-81.12961959072425,22.210172711503844,793.7353976197368
10 Feb 2023 04:00:25.000000000,-81.17348315270733,22.467123383662454,793.7404106178263
10 Feb 2023 04:00:26.000000000,-81.21716435651663,22.72665547276132,793.7453788814089
10 Feb 2023 04:00:27.000000000,-81.26066047204617,22.988796690723706,793.7503023890924
10 Feb 2023 04:00:28.000000000,-81.30396872623223,23.253574861002964,793.755181119674
10 Feb 2023 04:00:29.000000000,-81.34708630257138,23.5210179074959,793.76001505214
10 Feb 2023 04:00:30.000000000,-81.39001034064712,23.791153842741686,793.7648041656797
10 Feb 2023 04:00:31.000000000,-81.43273793566634,24.064010755477135,793.7695484396669
10 Feb 2023 04:00:32.000000000,-81.4752661380064,24.339616797454013,793.774247853675
10 Feb 2023 04:00:33.000000000,-81.51759195277452,24.6180001695529,793.7789023874614
10 Feb 2023 04:00:34.000000000,-81.55971233938008,24.899189107099936,793.783512020993
10 Feb 2023 04:00:35.000000000,-81.60162421112135,25.18321186444765,793.7880767344085
10 Feb 2023 04:00:36.000000000,-81.64332443478811,25.470096698708904,793.7925965080639
10 Feb 2023 04:00:37.000000000,-81.68480983028081,25.759871852685887,793.7970713224843
10 Feb 2023 04:00:38.000000000,-81.72607717024918,26.052565536928206,793.8015011584085
10 Feb 2023 04:00:39.000000000,-81.76712317974973,26.34820591090902,793.8058859967604
10 Feb 2023 04:00:40.000000000,-81.80794453592591,26.646821063306415,793.8102258186581
10 Feb 2023 04:00:41.000000000,-81.84853786771014,26.948438991341906,793.8145206054136
10 Feb 2023 04:00:42.000000000,-81.88889975555227,27.253087579163843,793.8187703385373
10 Feb 2023 04:00:43.000000000,-81.92902673117293,27.560794575264747,793.8229749997251
10 Feb 2023 04:00:44.000000000,-81.96891527734697,27.87158756887666,793.8271345708749
10 Feb 2023 04:00:45.000000000,-82.00856182771525,28.1854939653638,793.8312490340734
10 Feb 2023 04:00:46.000000000,-82.04796276663095,28.5025409605398,793.8353183716098
10 Feb 2023 04:00:47.000000000,-82.08711442903802,28.822755513957087,793.8393425659577
10 Feb 2023 04:00:48.000000000,-82.1260131003873,29.146164321062248,793.8433215997892
10 Feb 2023 04:00:49.000000000,-82.16465501659027,29.47279378428462,793.8472554559746
10 Feb 2023 04:00:50.000000000,-82.20303636401418,29.802669982971413,793.8511441175738
10 Feb 2023 04:00:51.000000000,-82.2411532795196,30.13581864221221,793.8549875678385
10 Feb 2023 04:00:52.000000000,-82.27900185054357,30.47226510046993,793.8587857902259
10 Feb 2023 04:00:53.000000000,-82.31657811522999,30.81203427608843,793.8625387683816
10 Feb 2023 04:00:54.000000000,-82.3538780626107,31.155150632598932,793.8662464861427
10 Feb 2023 04:00:55.000000000,-82.39089763283879,31.501638142828856,793.8699089275484
10 Feb 2023 04:00:56.000000000,-82.42763271747702,31.851520251864628,793.8735260768295
10 Feb 2023 04:00:57.000000000,-82.4640791598447,32.20481983876232,793.8770979184078
10 Feb 2023 04:00:58.000000000,-82.50023275542407,32.56155917712465,793.8806244369088
10 Feb 2023 04:00:59.000000000,-82.5360892523302,32.921759894434565,793.8841056171431
10 Feb 2023 04:01:00.000000000,-82.57164435184737,33.28544293024514,793.8875414441297
