Time,Lat,Lon,Alt
10 Feb 2023 04:00:01.000000000,-16.311563062407764,132.09326387341287,774.5380064366021
10 Feb 2023 04:00:02.000000000,-16.37131953142958,132.0959433515314,774.5499723663074
10 Feb 2023 04:00:03.000000000,-16.431075375397022,132.09862698695954,774.561977152046
10 Feb 2023 04:00:04.000000000,-16.490830592021297,132.1013147982622,774.5740207409088
10 Feb 2023 04:00:05.000000000,-16.55058517901331,132.1040068040305,774.5861030798169
10 Feb 2023 04:00:06.000000000,-16.610339134083706,132.10670302290626,774.5982241155285
10 Feb 2023 04:00:07.000000000,-16.670092454942772,132.10940347356583,774.6103837946247
10 Feb 2023 04:00:08.000000000,-16.729845139300533,132.11210817473017,774.6225820635145
10 Feb 2023 04:00:09.000000000,-16.789597184866675,132.11481714516162,774.6348188684494
10 Feb 2023 04:00:10.000000000,-16.84934858935056,132.11753040365997,774.647094155501
10 Feb 2023 04:00:11.000000000,-16.909099350461236,132.12024796907056,774.6594078705733
10 Feb 2023 04:00:12.000000000,-16.96884946590742,132.1229698602806,774.6717599594108
10 Feb 2023 04:00:13.000000000,-17.028598933397472,132.12569609621536,774.6841503675798
10 Feb 2023 04:00:14.000000000,-17.08834775063942,132.12842669584523,774.6965790404824
10 Feb 2023 04:00:15.000000000,-17.148095915340946,132.131161678188,774.7090459233532
10 Feb 2023 04:00:16.000000000,-17.20784342520936,132.13390106229284,774.7215509612558
10 Feb 2023 04:00:17.000000000,-17.267590277951616,132.13664486726205,774.7340940990946
10 Feb 2023 04:00:18.000000000,-17.32733647127431,132.13939311223473,774.7466752815967
10 Feb 2023 04:00:19.000000000,-17.387082002883645,132.14214581639726,774.7592944533299
10 Feb 2023 04:00:20.000000000,-17.44682687048545,132.14490299897966,774.7719515586937
10 Feb 2023 04:00:21.000000000,-17.506571071785167,132.14766467925193,774.7846465419188
10 Feb 2023 04:00:22.000000000,-17.56631460448783,132.15043087653208,774.7973793470707
10 Feb 2023 04:00:23.000000000,-17.626057466298082,132.1532016101837,774.810149918054
10 Feb 2023 04:00:24.000000000,-17.685799654920164,132.15597689960597,774.8229581986012
10 Feb 2023 04:00:25.000000000,-17.745541168057887,132.15875676425696,774.8358041322831
10 Feb 2023 04:00:26.000000000,-17.805282003414643,132.16154122362448,774.8486876625044
10 Feb 2023 04:00:27.000000000,-17.865022158693414,132.16433029725678,774.8616087325062
10 Feb 2023 04:00:28.000000000,-17.92476163159672,132.1671240047324,774.8745672853636
10 Feb 2023 04:00:29.000000000,-17.984500419826652,132.1699223656896,774.8875632639861
10 Feb 2023 04:00:30.000000000,-18.04423852108485,132.17272539980246,774.9005966111231
10 Feb 2023 04:00:31.000000000,-18.103975933072505,132.17553312679757,774.9136672693573
10 Feb 2023 04:00:32.000000000,-18.163712653490315,132.1783455664417,774.9267751811109
10 Feb 2023 04:00:33.000000000,-18.223448680038555,132.18116273855833,774.9399202886399
10 Feb 2023 04:00:34.000000000,-18.28318401041697,132.18398466300525,774.9531025340409
10 Feb 2023 04:00:35.000000000,-18.34291864232486,132.1868113596976,774.9663218592386
10 Feb 2023 04:00:36.000000000,-18.40265257346101,132.18964284859155,774.979578206011
10 Feb 2023 04:00:37.000000000,-18.46238580152371,132.19247914969463,774.9928715159556
10 Feb 2023 04:00:38.000000000,-18.52211832421075,132.19532028306247,775.0062017305279
10 Feb 2023 04:00:39.000000000,-18.581850139219387,132.19816626879486,775.0195687910019
10 Feb 2023 04:00:40.000000000,-18.641581244246364,132.2010171270439,775.0329726385065
10 Feb 2023 04:00:41.000000000,-18.701311636987906,132.20387287801034,775.0464132139984
10 Feb 2023 04:00:42.000000000,-18.76104131513967,132.20673354193983,775.0598904582832
10 Feb 2023 04:00:43.000000000,-18.820770276396807,132.20959913913245,775.0734043119936
10 Feb 2023 04:00:44.000000000,-18.880498518453876,132.2124696899325,775.0869547156146
10 Feb 2023 04:00:45.000000000,-18.940226039004887,132.21534521474027,775.1005416094597
10 Feb 2023 04:00:46.000000000,-18.999952835743276,132.21822573399575,775.1141649336962
10 Feb 2023 04:00:47.000000000,-19.059678906361917,132.22111126820192,775.1278246283215
10 Feb 2023 04:00:48.000000000,-19.119404248553067,132.2240018379019,775.1415206331734
10 Feb 2023 04:00:49.000000000,-19.179128860008422,132.22689746369574,775.1552528879366
10 Feb 2023 04:00:50.000000000,-19.238852738419045,132.22979816622825,775.1690213321356
10 Feb 2023 04:00:51.000000000,-19.298575881475408,132.23270396620546,775.1828259051337
10 Feb 2023 04:00:52.000000000,-19.358298286867345,132.2356148843721,775.1966665461405
10 Feb 2023 04:00:53.000000000,-19.418019952284073,132.2385309415324,775.2105431942041
10 Feb 2023 04:00:54.000000000,-19.477740875414163,132.2414521585462,775.2244557882136
10 Feb 2023 04:00:55.000000000,-19.537461053945552,132.24437855631294,775.2384042669066
10 Feb 2023 04:00:56.000000000,-19.597180485565517,132.24731015579974,775.252388568859
10 Feb 2023 04:00:57.000000000,-19.656899167960656,132.25024697801135,775.2664086324935
10 Feb 2023 04:00:58.000000000,-19.7166170988169,132.25318904401936,775.2804643960737
10 Feb 2023 04:00:59.000000000,-19.776334275819533,132.25613637493862,775.2945557977039
10 Feb 2023 04:01:00.000000000,-19.836050696653093,132.25908899194388,775.3086827753431
