Time,Lat,Lon,Alt
10 Feb 2023 04:00:01.000000000,-32.611522565716996,-113.60487743494829,779.0406043524682
10 Feb 2023 04:00:02.000000000,-32.5520336892708,-113.600093288993,779.0205196379927
10 Feb 2023 04:00:03.000000000,-32.492543507878665,-113.59532091473902,779.0004541197617
10 Feb 2023 04:00:04.000000000,-32.43305202443603,-113.59056026996295,778.9804078857326
10 Feb 2023 04:00:05.000000000,-32.3735592418328,-113.58581131261482,778.9603810237709
10 Feb 2023 04:00:06.000000000,-32.31406516295323,-113.58107400079298,778.9403736216744
10 Feb 2023 04:00:07.000000000,-32.25456979067619,-113.57634829275979,778.9203857671444
10 Feb 2023 04:00:08.000000000,-32.195073127874984,-113.57163414693075,778.9004175478033
10 Feb 2023 04:00:09.000000000,-32.135575177417586,-113.5669315218773,778.8804690511905
10 Feb 2023 04:00:10.000000000,-32.0760759421665,-113.56224037633002,778.8605403647622
10 Feb 2023 04:00:11.000000000,-32.01657542497894,-113.55756066917002,778.8406315758878
10 Feb 2023 04:00:12.000000000,-31.957073628706834,-113.5528923594321,778.8207427718505
10 Feb 2023 04:00:13.000000000,-31.8975705561968,-113.54823540630761,778.8008740398483
10 Feb 2023 04:00:14.000000000,-31.8380662102903,-113.54358976913741,778.7810254669979
10 Feb 2023 04:00:15.000000000,-31.7785605938236,-113.53895540740841,778.76119714032
10 Feb 2023 04:00:16.000000000,-31.719053709627786,-113.53433228076949,778.7413891467615
10 Feb 2023 04:00:17.000000000,-31.659545560528937,-113.52972034900898,778.7216015731723
10 Feb 2023 04:00:18.000000000,-31.600036149347996,-113.5251195720704,778.7018345063198
10 Feb 2023 04:00:19.000000000,-31.54052547890092,-113.52052991004155,778.6820880328776
10 Feb 2023 04:00:20.000000000,-31.481013551998718,-113.51595132315754,778.6623622394391
10 Feb 2023 04:00:21.000000000,-31.421500371447394,-113.51138377180384,778.6426572125035
10 Feb 2023 04:00:22.000000000,-31.361985940048108,-113.50682721650797,778.622973038485
10 Feb 2023 04:00:23.000000000,-31.302470260597115,-113.5022816179411,778.603309803705
10 Feb 2023 04:00:24.000000000,-31.242953335885886,-113.49774693692765,778.5836675943951
10 Feb 2023 04:00:25.000000000,-31.1834351687011,-113.49322313442158,778.5640464966963
10 Feb 2023 04:00:26.000000000,-31.12391576182463,-113.48871017153489,778.5444465966659
10 Feb 2023 04:00:27.000000000,-31.064395118033712,-113.48420800950635,778.5248679802605
10 Feb 2023 04:00:28.000000000,-31.004873240100874,-113.47971660973135,778.5053107333534
10 Feb 2023 04:00:29.000000000,-30.945350130793994,-113.47523593373184,778.4857749417178
10 Feb 2023 04:00:30.000000000,-30.88582579287637,-113.47076594317981,778.4662606910467
10 Feb 2023 04:00:31.000000000,-30.826300229106742,-113.46630659988001,778.44676806693
10 Feb 2023 04:00:32.000000000,-30.766773442239266,-113.46185786578202,778.4272971548653
10 Feb 2023 04:00:33.000000000,-30.707245435023694,-113.45741970296284,778.4078480402666
10 Feb 2023 04:00:34.000000000,-30.647716210205214,-113.45299207364931,778.3884208084438
10 Feb 2023 04:00:35.000000000,-30.588185770524692,-113.44857494019425,778.3690155446179
10 Feb 2023 04:00:36.000000000,-30.528654118718535,-113.44416826509257,778.3496323339128
10 Feb 2023 04:00:37.000000000,-30.469121257518836,-113.43977201097016,778.3302712613627
10 Feb 2023 04:00:38.000000000,-30.40958718965334,-113.43538614058706,778.3109324119041
10 Feb 2023 04:00:39.000000000,-30.350051917845544,-113.43101061684077,778.2916158703698
10 Feb 2023 04:00:40.000000000,-30.290515444814666,-113.42664540275761,778.2723217215106
10 Feb 2023 04:00:41.000000000,-30.230977773275715,-113.42229046149619,778.2530500499726
10 Feb 2023 04:00:42.000000000,-30.171438905939493,-113.41794575635035,778.2338009403124
10 Feb 2023 04:00:43.000000000,-30.111898845512737,-113.41361125073956,778.2145744769788
10 Feb 2023 04:00:44.000000000,-30.052357594697984,-113.40928690821862,778.1953707443284
10 Feb 2023 04:00:45.000000000,-29.992815156193704,-113.40497269246525,778.1761898266219
10 Feb 2023 04:00:46.000000000,-29.933271532694338,-113.4006685672963,778.157031808023
10 Feb 2023 04:00:47.000000000,-29.8737267268903,-113.39637449664384,778.137896772592
10 Feb 2023 04:00:48.000000000,-29.814180741468036,-113.39209044457779,778.1187848042902
10 Feb 2023 04:00:49.000000000,-29.754633579109974,-113.38781637528841,778.0996959869867
10 Feb 2023 04:00:50.000000000,-29.69508524249474,-113.38355225309846,778.0806304044447
10 Feb 2023 04:00:51.000000000,-29.63553573429693,-113.37929804244612,778.0615881403271
10 Feb 2023 04:00:52.000000000,-29.57598505718741,-113.37505370790721,778.0425692782001
10 Feb 2023 04:00:53.000000000,-29.516433213833118,-113.37081921417403,778.0235739015293
10 Feb 2023 04:00:54.000000000,-29.456880206897267,-113.3665945260588,778.0046020936712
10 Feb 2023 04:00:55.000000000,-29.39732603903928,-113.36237960850944,777.985653937895
10 Feb 2023 04:00:56.000000000,-29.337770712914825,-113.35817442658087,777.9667295173493
10 Feb 2023 04:00:57.000000000,-29.278214231175905,-113.3539789454651,777.9478289151009
10 Feb 2023 04:00:58.000000000,-29.21865659647083,-113.34979313046128,777.9289522141011
10 Feb 2023 04:00:59.000000000,-29.15909781144426,-113.34561694699917,777.9100994971985
10 Feb 2023 04:01:00.000000000,-29.099537878737245,-113.34145036062208,777.8912708471404
