Time,Lat,Lon,Alt
10 Feb 2023 04:00:01.000000000,-64.72641873039805,147.51608528680015,790.3252529810444
10 Feb 2023 04:00:02.000000000,-64.66861635875651,147.54579544193288,790.3084999346806
10 Feb 2023 04:00:03.000000000,-64.61080572909113,147.5753617640461,790.2917169632008
10 Feb 2023 04:00:04.000000000,-64.55298689301337,147.60478521675861,790.2749041391746
10 Feb 2023 04:00:05.000000000,-64.49515990166806,147.6340667553056,790.2580615353058
10 Feb 2023 04:00:06.000000000,-64.43732480573864,147.66320732665162,790.2411892244287
10 Feb 2023 04:00:07.000000000,-64.37948165545214,147.69220786956183,790.2242872795009
10 Feb 2023 04:00:08.000000000,-64.32163050058429,147.72106931469855,790.2073557736213
10 Feb 2023 04:00:09.000000000,-64.26377139046446,147.74979258470339,790.1903947800034
10 Feb 2023 04:00:10.000000000,-64.20590437398046,147.77837859427737,790.1734043720055
10 Feb 2023 04:00:11.000000000,-64.14802949958342,147.8068282502724,790.156384623101
10 Feb 2023 04:00:12.000000000,-64.09014681529254,147.83514245176966,790.1393356069033
10 Feb 2023 04:00:13.000000000,-64.03225636869993,147.86332209015723,790.1222573971393
10 Feb 2023 04:00:14.000000000,-63.97435820697492,147.89136804921688,790.1051500676805
10 Feb 2023 04:00:15.000000000,-63.916452376868946,147.9192812052061,790.088013692516
10 Feb 2023 04:00:16.000000000,-63.85853892472001,147.9470624269198,790.0708483457605
10 Feb 2023 04:00:17.000000000,-63.80061789645699,147.97471257578965,790.0536541016637
10 Feb 2023 04:00:18.000000000,-63.74268933760424,148.00223250594394,790.0364310345924
10 Feb 2023 04:00:19.000000000,-63.68475329328588,148.02962306429347,790.0191792190473
10 Feb 2023 04:00:20.000000000,-63.626809808230036,148.05688509060244,790.0018987296496
10 Feb 2023 04:00:21.000000000,-63.56885892677313,148.0840194175583,789.9845896411513
10 Feb 2023 04:00:22.000000000,-63.51090069286412,148.1110268708525,789.967252028423
10 Feb 2023 04:00:23.000000000,-63.45293515006857,148.13790826924983,789.9498859664704
10 Feb 2023 04:00:24.000000000,-63.39496234157276,148.16466442464943,789.9324915304124
10 Feb 2023 04:00:25.000000000,-63.33698231018768,148.19129614217806,789.9150687954958
10 Feb 2023 04:00:26.000000000,-63.27899509835312,148.2178042202302,789.897617837096
10 Feb 2023 04:00:27.000000000,-63.22100074814152,148.2441894505672,789.8801387307086
10 Feb 2023 04:00:28.000000000,-63.16299930126193,148.27045261835477,789.8626315519521
10 Feb 2023 04:00:29.000000000,-63.104990799063685,148.296594502259,789.8450963765662
10 Feb 2023 04:00:30.000000000,-63.04697528254042,148.32261587448846,789.8275332804242
10 Feb 2023 04:00:31.000000000,-62.98895279233373,148.34851750087623,789.8099423395049
10 Feb 2023 04:00:32.000000000,-62.93092336873677,148.37430014093172,789.7923236299208
10 Feb 2023 04:00:33.000000000,-62.87288705169801,148.39996454792103,789.774677227903
10 Feb 2023 04:00:34.000000000,-62.814843880824824,148.42551146890733,789.7570032098072
10 Feb 2023 04:00:35.000000000,-62.756793895387084,148.45094164483606,789.7393016521034
10 Feb 2023 04:00:36.000000000,-62.69873713432065,148.47625581057986,789.7215726313891
10 Feb 2023 04:00:37.000000000,-62.64067363623083,148.5014546950098,789.7038162243749
10 Feb 2023 04:00:38.000000000,-62.582603439395804,148.52653902105186,789.6860325079016
10 Feb 2023 04:00:39.000000000,-62.524526581770125,148.55150950574227,789.66822155892
10 Feb 2023 04:00:40.000000000,-62.46644310098795,148.57636686029423,789.6503834545092
10 Feb 2023 04:00:41.000000000,-62.408353034366364,148.60111179015203,789.6325182718556
10 Feb 2023 04:00:42.000000000,-62.35025641890878,148.62574499504456,789.6146260882757
10 Feb 2023 04:00:43.000000000,-62.29215329130799,148.6502671690513,789.5967069812049
10 Feb 2023 04:00:44.000000000,-62.23404368794953,148.67467900064776,789.5787610281875
10 Feb 2023 04:00:45.000000000,-62.17592764491465,148.69898117277273,789.5607883068883
10 Feb 2023 04:00:46.000000000,-62.11780519798363,148.72317436286633,789.5427888950985
10 Feb 2023 04:00:47.000000000,-62.05967638263871,148.74725924294717,789.5247628707157
10 Feb 2023 04:00:48.000000000,-62.001541234067254,148.7712364796428,789.5067103117575
10 Feb 2023 04:00:49.000000000,-61.94339978716458,148.79510673425932,789.488631296362
10 Feb 2023 04:00:50.000000000,-61.88525207653716,148.8188706628209,789.4705259027788
10 Feb 2023 04:00:51.000000000,-61.827098136505356,148.84252891613804,789.4523942093765
10 Feb 2023 04:00:52.000000000,-61.76893800110643,148.86608213983558,789.4342362946379
10 Feb 2023 04:00:53.000000000,-61.710771704097404,148.88953097442385,789.4160522371595
10 Feb 2023 04:00:54.000000000,-61.65259927895783,148.91287605534464,789.3978421156567
10 Feb 2023 04:00:55.000000000,-61.594420758892696,148.93611801300386,789.3796060089538
10 Feb 2023 04:00:56.000000000,-61.536236176835054,148.95925747284866,789.3613439959947
10 Feb 2023 04:00:57.000000000,-61.478045565448866,148.98229505538484,789.3430561558343
10 Feb 2023 04:00:58.000000000,-61.419848957131656,149.00523137625385,789.324742567639
10 Feb 2023 04:00:59.000000000,-61.36164638401724,149.02806704625596,789.3064033106984
10 Feb 2023 04:01:00.000000000,-61.30343787797822,149.05080267141318,789.2880384644016
